temperature,refrigeration_load,inventory_volume,energy_kwh,co2_kg
22.45,0.0,1339.08,544.86,274.88
11.04,0.0,648.81,498.99,244.81
12.34,0.0,399.02,337.2,164.96
1.59,1.85,771.81,969.41,472.41
30.0,0.0,274.43,148.9,74.02
11.05,0.0,526.01,450.16,220.14
16.03,0.0,1334.88,671.82,335.13
23.46,0.0,882.19,448.3,223.53
9.51,0.25,447.74,460.34,224.4
4.72,2.04,669.25,793.37,387.84
20.64,0.0,392.8,302.04,148.18
20.39,0.0,375.51,291.62,143.03
14.25,0.0,561.54,470.29,230.13
25.9,0.0,364.14,185.08,92.28
4.36,0.52,566.84,564.99,275.93
3.19,1.26,835.35,732.03,359.56
16.07,0.0,855.98,577.55,284.61
5.54,1.0,983.78,822.83,404.1
29.65,0.0,121.29,65.35,32.5
5.84,1.36,344.0,507.26,247.05
15.63,0.0,707.15,451.95,223.16
30.0,0.0,172.11,93.78,46.61
0.72,2.95,615.84,1087.87,528.4
30.0,0.0,602.94,300.35,149.9
-2.72,5.36,195.71,970.82,471.26
-0.66,4.2,481.39,989.11,481.69
11.27,0.0,455.31,374.33,183.27
7.77,1.26,856.29,814.74,399.1
25.14,0.0,571.22,282.89,141.23
15.5,0.0,393.13,396.72,193.16
4.72,1.47,1064.37,964.25,472.93
15.37,0.0,940.24,668.33,328.74
-1.61,1.64,694.15,939.86,457.14
14.35,0.0,488.85,459.98,224.36
10.5,0.0,480.54,547.4,265.78
21.41,0.0,430.48,250.31,124.06
20.29,0.0,897.46,479.77,238.66
19.55,0.0,151.68,146.3,71.31
23.6,0.0,379.17,212.75,105.6
17.87,0.0,929.47,601.44,296.84
2.25,1.09,602.01,685.17,334.27
16.34,0.0,334.06,301.76,147.34
18.49,0.0,56.3,108.58,52.25
18.63,0.0,720.7,511.1,251.42
27.69,0.0,347.25,171.84,85.79
11.53,0.0,652.32,531.22,260.16
15.88,0.0,736.43,505.64,249.01
16.82,0.0,343.15,283.84,138.94
5.67,0.75,1579.18,1078.47,532.31
10.77,0.0,824.2,638.96,313.39
21.07,0.0,272.19,210.7,103.35
21.7,0.0,543.11,331.63,164.04
14.99,0.0,751.59,558.95,274.52
23.05,0.0,572.71,274.03,137.04
15.87,0.0,986.15,690.66,339.9
30.0,0.0,379.68,180.35,90.22
30.0,0.0,269.4,177.42,87.51
11.8,0.0,288.7,335.71,162.93
29.41,0.0,819.39,391.65,195.87
28.12,0.0,887.07,429.24,214.53
14.82,0.0,577.12,494.51,241.82
21.17,0.0,407.07,264.78,130.66
8.82,0.58,876.36,880.14,429.42
8.79,0.49,701.95,683.45,333.78
23.02,0.0,283.52,180.11,88.96
23.67,0.0,1173.09,593.44,295.96
18.63,0.0,1115.42,654.89,324.46
27.19,0.0,195.33,105.34,52.38
13.12,0.0,760.23,537.53,264.45
15.71,0.0,399.17,353.67,172.79
-7.5,0.89,235.14,575.73,277.58
-9.27,4.54,501.42,1479.88,715.54
2.91,4.12,806.51,1184.07,578.08
6.78,1.29,658.67,725.28,354.28
9.89,0.01,388.97,455.1,220.85
14.42,0.0,178.67,245.87,118.93
30.0,0.0,630.97,285.69,143.27
5.82,0.98,589.95,661.02,322.49
6.09,0.76,940.37,744.12,365.84
30.0,0.0,993.74,359.8,182.83
19.62,0.0,399.36,252.25,124.61
12.45,0.0,391.02,410.42,199.64
15.53,0.0,448.18,383.02,187.31
8.0,0.62,248.7,449.34,217.31
10.53,0.0,787.32,656.91,321.48
23.46,0.0,282.3,139.3,69.55
13.0,0.0,192.07,253.16,122.56
13.27,0.0,521.04,415.19,203.47
21.1,0.0,316.55,226.23,111.26
20.16,0.0,582.7,387.54,191.07
27.12,0.0,417.85,207.88,103.76
10.32,0.0,626.4,555.29,271.28
28.59,0.0,469.5,230.52,115.13
19.71,0.0,190.99,149.71,73.4
19.14,0.0,285.17,223.11,109.4
-13.57,10.24,534.3,1712.17,834.54
17.97,0.0,550.68,303.13,150.59
20.16,0.0,1205.61,609.82,304.13
8.55,0.28,1377.82,991.27,487.8
14.71,0.0,996.85,565.94,280.78
7.26,0.8,272.2,513.94,248.55
19.56,0.0,1049.36,554.01,275.75
30.0,0.0,440.08,231.98,115.47
24.26,0.0,115.37,68.87,34.1
10.19,0.0,200.11,348.83,168.1
25.06,0.0,396.08,176.27,88.48
11.5,0.0,666.58,576.01,281.6
2.79,0.92,923.39,661.21,326.5
13.95,0.0,1112.55,803.11,394.83
15.11,0.0,573.81,400.47,197.11
15.48,0.0,393.9,305.03,149.61
11.67,0.0,629.04,454.95,223.65
2.89,2.24,220.91,566.3,274.9
21.88,0.0,1199.92,612.77,305.47
2.06,2.13,403.69,801.59,388.69
13.7,0.0,323.66,345.26,167.88
10.01,0.0,430.1,470.5,228.65
29.06,0.0,347.7,174.15,86.89
19.01,0.0,245.86,233.53,113.87
5.36,0.54,610.42,638.92,311.6
10.41,0.0,2603.21,1445.15,717.68
15.87,0.0,513.18,360.67,177.47
7.39,0.18,1054.9,792.25,389.23
18.45,0.0,538.43,313.4,155.33
16.94,0.0,844.52,559.43,275.86
12.92,0.0,206.38,306.29,147.96
4.65,1.03,679.38,744.3,363.18
19.8,0.0,570.76,337.89,167.35
11.11,0.0,171.45,302.93,145.95
1.63,4.86,480.87,1125.24,547.3
17.61,0.0,424.65,349.11,170.92
30.0,0.0,448.89,203.58,102.09
24.69,0.0,983.78,463.57,232.0
15.9,0.0,1082.76,638.19,316.13
17.16,0.0,577.42,406.1,199.83
-0.59,1.9,539.21,841.9,409.12
25.73,0.0,669.19,343.43,171.16
20.2,0.0,686.27,463.72,228.5
10.94,0.0,710.91,615.24,300.77
11.13,0.0,246.86,356.3,172.21
11.77,0.0,189.18,285.56,137.91
6.84,0.19,985.6,893.36,436.45
26.39,0.0,226.7,112.27,56.05
12.29,0.0,439.97,454.37,221.1
12.94,0.0,875.11,456.63,227.4
8.79,0.69,800.31,578.66,285.46
-2.37,8.6,743.81,1828.72,890.04
10.09,0.0,743.86,629.23,307.81
-6.84,4.0,350.16,1206.52,583.09
14.64,0.0,578.14,376.64,185.84
10.47,0.0,343.8,350.55,170.64
16.35,0.0,103.82,181.51,87.47
19.2,0.0,127.26,168.61,81.61
0.81,2.93,326.8,806.07,391.06
-5.17,9.12,310.15,1493.22,726.23
12.26,0.0,186.44,317.51,153.05
16.85,0.0,744.69,510.9,251.61
27.84,0.0,574.31,283.48,141.55
4.02,0.8,270.0,457.66,221.78
12.86,0.0,850.78,587.98,289.5
30.0,0.0,867.12,422.97,211.32
16.83,0.0,529.15,346.76,171.06
12.24,0.0,677.16,652.98,318.29
24.93,0.0,124.44,62.04,30.96
15.12,0.0,615.63,480.36,235.56
27.59,0.0,966.28,492.24,245.41
23.46,0.0,517.7,299.77,148.6
23.74,0.0,917.57,522.52,259.21
7.04,0.89,180.25,489.89,236.15
10.79,0.0,241.55,311.89,151.05
17.35,0.0,584.73,456.18,223.7
17.06,0.0,193.82,208.25,101.24
23.94,0.0,785.23,370.94,185.62
-4.05,0.39,596.32,758.4,367.96
14.81,0.0,714.59,586.43,287.13
1.25,3.09,248.09,940.49,454.18
12.16,0.0,72.82,212.2,101.67
15.1,0.0,702.44,429.76,212.57
13.12,0.0,304.99,320.16,155.73
10.71,0.0,567.04,509.91,249.01
26.03,0.0,557.94,288.41,143.69
20.22,0.0,507.53,386.16,189.52
28.49,0.0,452.13,230.81,115.06
30.0,0.0,314.66,163.09,81.24
15.89,0.0,1191.7,720.88,356.72
20.3,0.0,472.64,293.32,145.0
14.59,0.0,190.86,250.31,121.19
13.45,0.0,324.81,282.31,137.99
13.29,0.0,292.9,333.47,161.91
10.06,0.0,271.76,293.83,142.83
1.09,6.69,304.26,1374.57,666.27
16.33,0.0,820.6,537.77,265.29
8.25,0.44,459.2,542.46,263.81
9.83,0.01,449.34,507.27,246.36
13.23,0.0,1252.84,570.22,285.89
24.32,0.0,236.27,107.75,54.01
0.98,2.12,1531.24,1366.47,670.52
4.45,1.23,651.96,735.91,359.16
30.0,0.0,917.84,478.01,238.07
-0.57,4.19,514.75,1015.71,494.71
16.63,0.0,161.97,191.0,92.67
3.84,2.8,726.69,936.79,457.75
21.29,0.0,625.45,352.14,174.77
15.88,0.0,359.15,313.18,153.07
9.27,0.51,839.3,681.02,334.3
13.86,0.0,911.13,540.2,267.53
23.13,0.0,673.75,401.76,198.92
15.06,0.0,362.96,319.93,156.32
9.45,0.15,875.09,682.98,335.13
30.0,0.0,209.15,112.78,56.08
3.24,2.02,311.71,688.81,333.86
21.81,0.0,803.91,416.61,207.54
14.15,0.0,88.64,217.54,104.4
21.44,0.0,195.02,143.35,70.43
22.41,0.0,447.73,229.56,114.42
26.84,0.0,693.9,369.55,183.87
11.67,0.0,1205.9,732.49,362.4
6.83,1.66,373.59,506.66,247.56
21.53,0.0,175.78,141.52,69.33
18.56,0.0,572.28,409.43,201.35
13.9,0.0,708.48,451.31,222.88
16.03,0.0,208.95,237.05,115.11
21.22,0.0,224.24,193.33,94.52
18.5,0.0,458.42,359.09,176.07
3.9,0.73,296.83,416.03,202.23
30.0,0.0,379.59,203.8,101.36
24.38,0.0,387.76,201.21,100.23
18.25,0.0,1539.64,787.15,392.37
4.11,0.18,409.78,538.11,260.79
24.49,0.0,443.14,243.78,121.12
15.91,0.0,223.98,261.94,127.11
30.0,0.0,798.73,364.44,182.69
24.94,0.0,2340.9,1194.64,595.54
12.42,0.0,358.97,386.53,187.91
6.47,1.41,478.47,619.9,302.24
24.12,0.0,481.06,247.46,123.32
6.12,0.65,221.89,452.0,218.3
16.02,0.0,711.01,510.06,250.81
24.03,0.0,433.08,245.15,121.64
17.38,0.0,891.29,515.06,255.35
12.21,0.0,799.8,461.09,228.62
19.05,0.0,173.49,171.82,83.69
12.21,0.0,498.86,429.38,209.94
17.85,0.0,542.56,366.84,180.76
27.62,0.0,366.88,153.92,77.52
17.43,0.0,530.72,353.93,174.48
17.58,0.0,512.72,392.47,192.57
10.26,0.0,944.13,788.71,385.97
18.24,0.0,245.49,202.62,99.19
2.77,2.8,501.84,753.19,367.85
30.0,0.0,731.74,348.61,174.37
27.11,0.0,80.33,50.0,24.71
12.68,0.0,405.91,429.7,208.98
30.0,0.0,1205.66,634.73,315.96
27.44,0.0,673.62,325.27,162.59
6.98,0.55,444.77,665.97,322.47
11.53,0.0,1004.89,765.55,375.7
-3.67,8.69,871.51,2058.4,1000.8
11.53,0.0,179.65,279.05,134.71
11.07,0.0,770.69,680.73,332.59
22.09,0.0,99.75,81.58,39.95
21.55,0.0,1108.71,740.72,365.15
10.05,0.0,707.27,600.27,293.62
3.55,4.01,777.14,1327.06,645.49
-5.36,1.38,634.17,916.19,444.81
-0.98,3.64,714.1,1130.96,551.05
1.78,4.7,641.91,1120.74,546.88
14.09,0.0,156.44,273.33,131.71
19.02,0.0,224.08,220.47,107.41
30.0,0.0,303.71,129.5,65.16
11.48,0.0,935.14,562.67,278.49
7.12,1.75,261.98,615.6,298.09
5.99,3.56,1088.24,1096.14,538.89
4.51,1.63,741.69,822.41,401.91
19.13,0.0,277.46,232.77,113.89
17.8,0.0,349.92,292.08,142.94
20.25,0.0,326.52,233.21,114.69
8.49,0.04,317.87,407.16,197.27
7.84,1.08,817.42,844.77,412.64
23.42,0.0,313.96,148.3,74.21
30.0,0.0,814.39,483.67,239.52
3.14,0.81,690.16,689.9,337.16
0.4,1.99,786.58,1058.83,515.28
1.57,2.51,1370.65,1157.7,570.0
18.97,0.0,411.98,257.13,127.08
13.74,0.0,328.26,291.63,142.46
19.09,0.0,958.09,517.52,257.32
7.96,1.18,164.52,470.51,227.17
16.76,0.0,864.24,466.44,231.93
8.28,0.47,309.59,462.12,223.91
25.87,0.0,663.26,341.64,170.24
5.62,2.48,591.1,959.45,466.43
13.86,0.0,102.72,180.06,86.76
19.42,0.0,723.99,468.97,231.45
2.74,0.89,611.7,671.76,327.72
22.96,0.0,562.55,298.02,148.31
30.0,0.0,1112.9,617.72,306.77
13.08,0.0,332.03,319.37,155.68
1.01,6.5,554.66,1229.63,600.16
15.43,0.0,637.58,460.52,226.4
14.16,0.0,579.6,452.6,221.94
-4.59,4.61,280.55,1155.61,558.97
20.71,0.0,156.99,166.38,80.91
18.65,0.0,96.17,159.26,76.8
15.26,0.0,577.28,513.17,250.68
3.68,0.78,196.3,494.97,238.6
6.43,2.25,209.2,553.49,268.67
16.61,0.0,534.19,431.66,211.45
11.15,0.0,636.77,528.49,258.68
19.67,0.0,843.91,498.16,246.75
18.19,0.0,915.35,558.44,276.24
4.19,5.09,1110.99,1544.97,754.58
23.76,0.0,360.51,196.26,97.55
21.33,0.0,602.09,340.02,168.73
16.11,0.0,266.51,214.22,104.95
12.89,0.0,1332.78,929.84,457.67
19.4,0.0,1390.87,847.03,419.03
20.1,0.0,675.57,461.73,227.43
18.07,0.0,485.23,304.79,150.6
2.83,2.87,358.26,902.34,437.08
21.03,0.0,160.57,103.3,50.99
15.65,0.0,271.5,265.73,129.48
26.88,0.0,861.5,376.08,188.98
17.0,0.0,86.96,175.96,84.62
6.12,2.57,201.35,631.5,306.1
25.86,0.0,759.45,423.12,210.1
29.45,0.0,224.46,116.81,58.18
18.9,0.0,354.4,270.24,132.62
20.78,0.0,773.48,438.68,217.66
21.08,0.0,336.29,231.29,113.9
24.32,0.0,267.98,150.19,74.55
17.85,0.0,304.64,254.87,124.72
16.4,0.0,775.49,429.87,213.49
5.3,0.69,363.39,448.13,218.23
21.0,0.0,759.19,431.92,214.27
17.91,0.0,636.8,367.86,182.37
2.63,0.81,386.84,751.8,362.92
9.54,0.28,429.73,562.72,272.85
5.84,0.35,548.57,593.14,288.83
6.98,2.16,740.73,759.89,372.97
30.0,0.0,811.98,348.32,175.2
17.56,0.0,516.98,313.3,155.02
7.6,0.37,367.78,586.79,283.68
11.71,0.0,1086.04,757.84,373.01
15.29,0.0,739.44,497.61,245.24
7.48,0.4,610.25,631.89,308.05
23.49,0.0,420.44,284.54,140.2
17.06,0.0,384.44,350.25,170.98
14.09,0.0,427.87,343.29,168.2
25.21,0.0,682.83,377.9,187.7
2.14,0.81,557.7,516.49,253.21
10.08,0.0,96.71,239.49,114.92
20.19,0.0,484.31,312.05,154.04
22.25,0.0,504.66,260.88,129.98
12.59,0.0,1889.45,1214.39,599.51
12.22,0.0,458.35,478.96,233.01
14.69,0.0,781.7,610.4,299.32
-8.99,5.95,881.43,1704.73,828.94
3.03,1.69,1913.23,1613.28,791.72
8.17,0.41,258.6,375.09,181.87
7.04,1.63,621.36,725.02,354.2
15.17,0.0,336.03,296.69,144.96
20.33,0.0,623.52,352.83,175.08
-4.62,15.35,405.1,2362.88,1149.49
15.71,0.0,490.33,409.58,200.43
15.25,0.0,436.04,344.1,168.68
10.39,0.0,769.74,682.78,333.56
11.46,0.0,474.28,513.25,249.48
28.71,0.0,451.98,188.25,94.84
11.63,0.0,101.34,210.31,101.11
19.94,0.0,862.01,506.54,250.95
16.43,0.0,736.48,521.24,256.43
16.68,0.0,132.69,196.56,94.96
23.34,0.0,485.87,286.46,141.9
12.13,0.0,516.07,468.94,228.94
14.66,0.0,334.17,338.34,164.72
5.97,1.36,365.44,618.66,300.22
22.25,0.0,865.32,501.15,248.43
11.56,0.0,1709.85,985.06,488.42
16.79,0.0,514.42,315.31,155.95
30.0,0.0,708.11,388.89,193.22
6.68,0.47,242.99,474.19,228.84
-9.54,11.4,551.75,1836.09,895.3
15.49,0.0,231.85,249.29,121.2
30.0,0.0,861.49,453.21,225.61
22.79,0.0,342.61,189.77,94.25
17.09,0.0,335.22,312.88,152.64
29.29,0.0,405.51,171.81,86.47
19.77,0.0,406.51,209.99,104.62
29.28,0.0,82.01,50.0,24.73
4.07,3.85,571.26,921.04,449.93
19.93,0.0,534.67,306.26,151.89
25.36,0.0,273.82,145.12,72.22
14.04,0.0,222.45,254.43,123.52
14.74,0.0,952.11,650.6,320.46
24.65,0.0,902.03,501.16,248.88
22.65,0.0,692.38,421.63,208.58
18.01,0.0,427.91,308.5,151.67
23.65,0.0,313.53,200.83,99.16
27.98,0.0,417.17,236.89,117.53
24.83,0.0,551.36,253.92,127.23
17.67,0.0,997.12,500.32,249.62
21.44,0.0,227.51,162.47,79.91
14.66,0.0,237.69,270.21,131.2
21.49,0.0,594.64,328.5,163.18
28.44,0.0,1009.31,574.13,284.82
23.39,0.0,277.02,184.11,90.78
13.13,0.0,431.02,421.97,205.61
10.64,0.0,397.37,367.15,179.16
14.77,0.0,1201.26,621.61,309.68
27.49,0.0,444.76,225.34,112.37
10.35,0.0,301.22,381.58,184.87
17.28,0.0,366.91,325.81,159.16
19.42,0.0,848.2,477.56,237.02
30.0,0.0,796.68,387.94,193.83
23.26,0.0,518.82,339.68,167.57
27.64,0.0,807.88,422.58,210.42
17.11,0.0,1043.82,718.12,353.63
19.79,0.0,1224.0,617.4,307.95
22.48,0.0,413.78,273.5,134.88
15.36,0.0,529.74,375.58,184.76
11.12,0.0,665.26,470.28,231.37
10.04,0.0,287.89,361.11,174.98
6.46,4.15,442.34,724.99,355.7
20.44,0.0,1009.75,536.57,266.99
15.35,0.0,672.5,535.03,262.21
-2.07,5.27,628.87,1142.52,557.89
18.12,0.0,638.64,423.14,208.66
4.63,1.73,1355.01,982.6,485.51
26.53,0.0,384.0,183.3,91.67
18.23,0.0,811.87,510.45,252.21
15.29,0.0,430.06,407.02,198.5
13.52,0.0,1094.63,766.31,377.13
-1.68,4.93,737.04,1425.87,693.28
19.01,0.0,350.62,286.74,140.41
11.85,0.0,420.53,381.36,186.19
18.06,0.0,336.77,271.72,133.11
22.9,0.0,978.72,564.13,279.71
7.35,0.07,517.28,529.65,257.89
8.8,0.17,1209.82,871.38,428.67
8.75,0.29,668.94,493.07,242.65
30.0,0.0,1165.3,476.62,240.38
28.54,0.0,707.01,321.36,161.13
17.03,0.0,750.97,468.89,231.73
-2.36,3.67,324.05,839.55,408.0
6.82,2.75,387.55,879.78,426.53
11.1,0.0,142.11,245.75,118.44
24.96,0.0,391.04,190.03,94.96
8.23,0.53,789.34,702.76,344.05
18.14,0.0,278.53,246.74,120.54
-7.0,2.82,900.68,1402.46,681.06
21.92,0.0,839.71,572.37,281.95
9.85,0.07,612.63,564.72,275.69
19.02,0.0,1872.4,815.62,409.89
10.69,0.0,343.21,313.43,153.0
30.0,0.0,409.5,229.32,113.84
6.28,0.4,191.59,442.7,213.16
17.64,0.0,725.13,464.36,229.27
-2.98,3.63,157.32,830.37,401.58
23.2,0.0,1208.91,671.51,333.47
15.18,0.0,419.26,350.86,171.69
3.16,4.15,253.54,787.94,383.33
19.3,0.0,799.86,424.84,211.4
12.84,0.0,500.37,467.27,227.96
23.56,0.0,397.22,209.79,104.42
11.28,0.0,857.43,680.49,333.52
-11.72,20.59,1203.61,4143.66,2012.54
9.7,0.07,296.81,363.68,176.41
17.12,0.0,327.94,287.46,140.48
18.6,0.0,764.09,474.26,234.44
28.34,0.0,840.2,376.08,188.72
10.69,0.0,384.83,388.41,189.11
19.73,0.0,236.49,191.04,93.58
9.76,0.17,676.05,611.74,298.94
9.83,0.05,206.67,281.94,136.47
0.59,5.95,262.36,947.42,461.79
8.59,0.62,408.07,544.69,264.52
13.87,0.0,723.5,444.98,220.05
-7.38,1.56,574.44,959.54,464.94
15.12,0.0,908.51,636.06,313.03
26.66,0.0,610.25,320.57,159.59
14.03,0.0,1618.45,1064.37,525.0
9.06,0.04,131.84,332.79,159.72
24.44,0.0,1039.72,590.01,292.73
25.55,0.0,1438.86,610.47,307.24
30.0,0.0,703.55,306.64,154.1
30.0,0.0,555.95,264.08,132.11
20.01,0.0,408.65,346.51,169.5
8.85,0.37,410.69,520.0,252.46
30.0,0.0,996.82,523.28,260.52
17.08,0.0,203.82,203.27,99.0
6.07,1.6,447.85,724.85,352.0
6.35,1.02,760.19,709.05,347.4
30.0,0.0,709.56,378.08,188.1
13.48,0.0,189.7,231.11,112.05
11.47,0.0,378.34,408.94,198.78
30.0,0.0,406.42,219.9,109.33
3.26,1.29,329.25,582.5,282.51
-2.66,12.28,412.71,1935.44,942.09
30.0,0.0,613.67,329.73,163.99
23.69,0.0,513.32,278.56,138.48
5.07,0.82,537.12,651.99,317.33
20.37,0.0,365.28,305.75,149.62
28.41,0.0,509.51,229.45,115.1
4.4,2.92,308.11,653.0,318.1
6.49,0.15,241.8,382.82,184.96
26.43,0.0,483.19,285.55,141.43
15.29,0.0,836.65,494.18,244.77
21.89,0.0,737.5,390.16,194.18
7.18,0.62,367.58,556.05,269.43
1.34,0.28,597.57,655.24,318.82
7.18,0.81,1026.09,793.57,390.43
29.51,0.0,721.61,362.14,180.67
22.6,0.0,163.38,122.73,60.26
-13.29,19.0,435.16,2896.31,1408.52
25.71,0.0,535.97,282.05,140.41
11.28,0.0,714.63,541.42,265.75
26.58,0.0,1010.3,474.56,237.54
17.36,0.0,111.58,182.27,87.92
9.64,0.05,700.34,614.63,300.43
1.68,3.1,217.38,751.27,363.95
14.14,0.0,600.16,441.89,217.1
9.61,0.19,363.82,462.99,224.57
26.77,0.0,500.07,231.9,116.15
30.0,0.0,1084.82,649.29,321.43
18.82,0.0,1111.46,660.61,327.13
16.9,0.0,569.1,338.41,167.58
21.08,0.0,785.72,343.45,172.57
8.59,0.17,1083.15,902.08,441.73
3.25,1.85,537.88,827.88,402.38
23.29,0.0,532.53,328.44,162.4
13.06,0.0,573.99,480.63,235.18
11.85,0.0,304.42,330.08,160.44
16.88,0.0,223.19,257.21,124.85
19.66,0.0,476.61,272.75,135.28
3.98,1.95,819.91,978.13,477.28
10.61,0.0,469.17,401.35,196.27
16.92,0.0,673.98,455.06,224.24
20.02,0.0,502.14,296.4,146.81
25.85,0.0,555.1,286.09,142.55
28.3,0.0,794.06,365.1,182.95
3.0,2.31,161.31,628.39,303.76
13.67,0.0,588.08,437.64,214.94
17.35,0.0,475.69,343.58,168.91
9.75,0.13,226.57,366.14,176.83
14.29,0.0,68.59,211.93,101.49
11.3,0.0,156.47,292.46,140.79
23.09,0.0,527.97,333.91,164.94
10.22,0.0,365.01,397.65,193.26
19.4,0.0,149.0,152.07,74.02
18.66,0.0,689.47,465.91,229.58
12.0,0.0,427.92,357.47,174.93
21.05,0.0,398.36,270.37,133.2
15.45,0.0,602.84,412.05,202.96
17.07,0.0,1103.77,631.89,313.39
19.0,0.0,1304.22,687.21,342.08
-6.66,2.87,283.29,917.23,443.25
4.73,2.88,1902.15,1651.62,811.53
7.59,1.68,759.66,843.49,412.21
13.94,0.0,875.25,658.11,323.1
11.77,0.0,276.27,330.33,160.22
5.12,1.3,327.87,618.7,299.71
20.16,0.0,406.66,286.47,140.95
30.0,0.0,649.98,275.76,138.78
0.78,1.91,367.11,610.03,296.95
2.32,1.19,400.64,652.21,316.33
23.24,0.0,437.22,299.06,147.3
0.03,0.01,972.12,885.67,432.38
26.27,0.0,760.29,385.72,192.34
23.64,0.0,449.48,267.08,132.26
6.95,1.26,445.25,669.97,325.4
30.0,0.0,370.86,164.11,82.4
13.43,0.0,406.05,390.94,190.57
14.67,0.0,374.68,305.46,149.59
25.59,0.0,1157.81,587.11,292.77
17.57,0.0,539.8,375.29,184.74
25.46,0.0,730.04,360.45,179.97
14.22,0.0,1110.51,698.66,345.19
19.85,0.0,639.62,328.14,163.54
17.34,0.0,783.91,540.83,266.3
6.45,0.72,361.48,550.51,266.88
0.52,5.1,1672.31,1388.19,686.86
26.9,0.0,513.64,228.02,114.47
13.56,0.0,496.45,400.01,195.96
-2.02,3.36,1384.77,1302.95,640.39
6.45,2.7,2029.9,1552.83,765.86
11.08,0.0,730.51,554.7,272.25
11.29,0.0,1055.82,808.7,396.8
8.11,0.94,203.29,440.73,213.15
30.0,0.0,226.78,116.22,57.92
30.0,0.0,208.29,101.9,50.9
-5.53,2.76,842.49,955.84,468.14
2.82,3.84,696.96,1206.77,587.14
27.6,0.0,671.16,335.7,167.51
19.1,0.0,909.4,699.13,343.0
2.44,2.64,758.29,961.51,469.64
15.97,0.0,570.11,429.4,210.81
22.97,0.0,858.76,500.46,248.02
14.92,0.0,197.23,215.9,104.92
11.53,0.0,403.58,437.14,212.48
-2.36,4.37,1032.82,1422.69,694.52
0.55,1.16,1021.63,903.91,443.3
2.54,1.96,221.07,772.95,372.65
8.68,0.62,315.24,501.86,243.06
16.17,0.0,681.26,439.74,217.05
16.94,0.0,540.13,352.13,173.74
5.63,1.27,526.5,685.1,333.58
20.8,0.0,655.8,400.26,197.99
4.28,3.18,626.7,929.24,453.52
25.03,0.0,364.12,170.85,85.52
19.41,0.0,1422.69,785.02,389.96
-1.46,6.44,686.8,1444.43,703.68
20.23,0.0,195.63,205.06,99.75
1.28,2.17,1515.49,1568.72,766.47
13.26,0.0,1367.91,779.17,386.52
29.04,0.0,88.97,50.0,24.82
3.56,1.52,689.38,692.14,339.25
25.93,0.0,643.46,370.03,183.48
17.8,0.0,791.58,422.38,210.13
27.6,0.0,546.82,290.38,144.49
13.21,0.0,316.77,330.45,160.77
21.97,0.0,819.93,454.59,225.77
12.74,0.0,786.43,481.72,238.26
16.94,0.0,1088.04,666.76,329.77
8.29,0.87,506.53,470.64,230.89
9.96,0.01,475.64,467.77,227.91
1.23,2.14,451.64,762.56,370.73
17.4,0.0,162.95,162.27,79.03
15.09,0.0,770.13,482.26,238.31
11.95,0.0,301.92,340.77,165.49
23.38,0.0,378.53,211.46,104.99
21.55,0.0,557.64,326.61,161.83
23.28,0.0,374.19,246.74,121.69
22.71,0.0,613.06,352.5,174.79
30.0,0.0,508.81,233.06,116.81
13.79,0.0,1486.34,968.9,478.06
9.85,0.05,635.15,609.66,297.27
3.36,8.06,721.83,1196.98,588.91
23.09,0.0,257.1,176.87,87.1
27.72,0.0,495.63,261.8,130.3
18.12,0.0,474.78,336.37,165.47
15.5,0.0,691.62,463.46,228.44
18.75,0.0,280.4,268.71,131.0
18.91,0.0,1216.25,684.14,339.56
-5.44,6.8,654.47,1113.75,546.75
18.93,0.0,1512.09,852.79,423.22
15.76,0.0,1015.68,712.91,350.82
30.0,0.0,216.33,101.61,50.86
16.95,0.0,583.82,433.34,212.84
9.75,0.05,435.65,486.77,236.52
19.05,0.0,563.81,288.84,143.96
3.86,7.93,720.46,1332.04,652.87
28.55,0.0,731.01,354.8,177.3
-11.41,11.92,428.04,1974.1,960.13
13.25,0.0,1327.1,881.72,434.74
9.79,0.12,656.95,521.44,255.74
20.43,0.0,303.85,193.55,95.58
24.74,0.0,520.02,307.74,152.42
6.03,1.84,1785.62,1202.97,595.5
25.82,0.0,459.54,219.32,109.69
4.49,4.08,952.15,1198.32,586.55
17.93,0.0,559.29,296.03,147.33
15.37,0.0,640.48,449.24,221.07
19.28,0.0,221.05,201.18,98.21
12.25,0.0,514.38,398.72,195.57
2.64,1.19,452.24,810.0,391.91
0.03,1.27,536.78,827.67,401.43
-3.29,2.43,606.45,1059.74,514.17
12.78,0.0,1454.17,902.74,446.25
15.12,0.0,809.93,537.4,264.98
23.76,0.0,645.22,298.86,149.7
13.97,0.0,899.99,549.72,271.92
21.81,0.0,890.9,586.06,289.07
23.8,0.0,529.37,318.87,157.82
8.47,0.35,1437.95,812.86,403.86
23.04,0.0,221.88,152.26,74.99
19.35,0.0,542.26,407.37,200.01
-5.25,1.56,1131.64,1386.38,674.38
21.89,0.0,832.99,434.82,216.53
8.08,0.19,596.95,488.69,239.56
27.25,0.0,346.25,206.15,102.08
17.61,0.0,254.21,237.83,116.02
21.34,0.0,145.06,134.39,65.58
8.27,0.45,371.06,562.33,272.22
16.95,0.0,314.24,317.43,154.55
3.83,2.31,674.46,869.68,424.54
22.29,0.0,1077.77,501.45,251.12
23.0,0.0,317.35,145.65,72.99
18.11,0.0,439.11,375.31,183.54
