energy_kwh,machine_runtime_hours,furnace_usage,cooling_load,shift_hours,co2_kg
4034.82,10.94,0.42,576.24,16,2501.33
6998.59,4.37,3.93,37.29,8,3423.05
14981.09,14.36,3.36,12.48,16,8427.27
8394.15,10.31,3.16,70.87,16,4813.83
8210.73,8.37,1.46,271.28,16,4717.77
10801.86,15.44,0.75,12.79,16,5994.74
7709.05,11.64,1.76,350.7,12,4161.52
8749.4,15.45,0.2,94.11,16,4872.71
4315.65,8.82,0.65,323.99,16,2554.92
12309.09,10.36,1.06,243.84,16,6944.17
5774.58,15.26,3.35,632.49,24,4226.28
5938.25,5.55,0.06,475.92,8,3005.21
5149.8,5.11,2.81,375.04,8,2650.71
3525.05,6.36,1.13,44.47,8,1715.75
6745.9,12.32,1.29,336.64,16,3931.47
7919.22,14.38,1.92,59.47,16,4485.45
14226.59,14.9,0.33,408.91,16,8037.91
3470.76,5.11,0.5,149.91,8,1717.1
5503.36,10.61,12.27,92.57,16,3684.24
9436.15,13.49,2.57,303.96,24,6289.53
3228.23,11.65,0.3,9.9,12,1670.56
7278.1,8.04,0.89,545.96,12,3991.59
3352.81,6.08,0.45,124.88,12,1787.43
9145.76,10.92,2.72,414.04,12,4958.37
1009.72,9.93,0.55,405.33,12,705.51
4518.01,8.54,0.36,169.97,16,2583.3
10129.93,9.17,1.32,247.58,16,5757.89
10912.37,7.51,0.27,381.77,12,5766.16
5126.28,19.59,0.73,443.14,24,3501.71
5128.23,4.86,0.07,182.53,8,2507.71
5752.5,10.96,1.11,178.53,12,3063.72
16303.47,19.18,1.8,203.31,24,10478.09
3618.9,7.21,1.96,353.06,12,2071.3
3219.17,6.15,1.58,509.74,8,1759.29
6605.39,8.0,0.09,335.37,12,3531.04
2362.56,8.98,2.3,392.01,12,1454.72
2029.03,6.08,0.31,83.05,8,1002.47
4649.51,5.11,6.83,111.15,8,2397.8
4999.61,6.16,2.06,52.29,12,2658.12
4749.66,4.1,7.6,41.67,8,2435.05
12215.79,13.7,0.1,158.53,16,6806.76
9575.95,13.09,1.44,308.48,16,5485.89
11596.1,16.08,0.92,110.13,24,7404.72
6483.84,9.47,0.42,116.03,16,3645.3
5116.44,5.07,1.1,165.46,8,2517.69
3962.84,7.35,1.64,195.88,8,1992.94
17907.38,14.39,1.44,525.21,24,11617.15
5475.92,11.25,3.13,238.83,12,3017.27
9890.9,7.05,1.26,48.22,12,5138.0
6862.12,22.02,6.44,137.61,24,4919.0
1564.36,9.24,1.08,174.07,12,912.51
4420.76,11.2,1.57,213.24,16,2609.16
9265.11,13.89,3.35,283.49,16,5398.46
2890.76,7.28,0.34,79.71,8,1410.98
9516.7,19.59,0.11,219.21,24,6087.71
8473.97,10.11,4.1,334.67,16,5022.73
4039.7,7.29,1.14,33.21,8,1956.01
1927.57,6.93,1.94,463.31,8,1135.53
9333.15,8.23,0.45,77.38,16,5199.66
19406.49,21.32,3.49,36.74,24,12482.9
7344.66,13.1,1.28,392.75,16,4286.05
4734.74,5.37,2.64,586.22,8,2531.4
5794.68,8.47,0.66,476.76,16,3438.68
6748.46,14.33,0.6,531.75,16,3985.79
19460.69,13.71,2.28,340.99,24,12569.0
3861.71,7.83,0.16,573.73,8,2058.63
11983.5,12.25,0.07,203.68,24,7622.89
16046.66,8.35,5.17,237.07,16,9204.94
1985.34,7.1,1.2,613.96,8,1205.19
12382.16,23.05,1.56,199.69,24,7997.53
12856.26,18.61,1.93,425.34,24,8440.95
6066.04,13.12,4.28,590.22,24,4466.83
2724.55,8.55,3.98,61.67,12,1561.47
17275.65,23.99,0.14,195.37,24,10943.33
4635.02,7.55,0.11,769.11,12,2701.26
7464.37,15.27,0.13,120.17,24,4752.42
17004.12,19.99,5.2,588.77,24,11402.36
5711.51,5.07,0.4,133.42,8,2772.93
3788.59,5.75,1.15,76.82,8,1853.84
6269.89,11.41,1.88,339.39,16,3699.69
6923.1,11.26,1.51,419.03,16,4076.96
9093.87,9.47,0.11,70.59,12,4698.42
16785.83,16.23,0.35,226.8,24,10669.4
8116.33,9.6,1.17,220.84,12,4296.21
4985.74,4.55,1.45,138.96,8,2452.82
26839.89,12.68,1.86,28.68,24,17000.93
8406.19,9.35,3.28,419.94,12,4601.07
20805.61,16.04,0.83,355.76,24,13296.4
2146.21,6.76,1.5,207.66,8,1131.61
11695.92,6.37,0.49,398.41,12,6182.71
4399.4,11.52,9.29,306.8,16,3023.22
6613.9,11.63,1.7,260.62,16,3845.07
3381.5,7.45,0.13,184.25,8,1680.03
9078.12,10.87,0.7,257.8,16,5151.89
14791.77,15.45,0.82,383.78,24,9539.41
3553.46,5.55,0.13,302.4,8,1807.14
4259.27,5.18,2.15,269.53,8,2172.92
8759.16,13.17,4.31,479.28,24,6101.47
3649.45,7.9,2.59,471.13,12,2157.95
4905.88,6.24,0.53,498.27,12,2742.17
20306.42,20.19,0.89,365.95,24,12994.07
7809.78,18.46,2.04,99.29,24,5120.17
7969.17,6.12,4.07,515.28,12,4443.77
930.04,5.25,0.5,230.88,8,541.3
4677.37,4.02,0.46,408.09,8,2388.83
4467.17,6.89,0.28,99.63,8,2166.23
2337.8,7.58,4.04,731.06,12,1643.66
5801.87,8.77,0.53,332.53,12,3132.97
6920.03,14.79,1.08,20.18,16,3875.9
16939.05,21.02,0.51,33.74,24,10681.08
6519.21,5.94,3.09,188.35,8,3235.36
7618.71,12.01,1.05,557.65,16,4499.2
9194.2,6.66,4.15,564.9,8,4673.76
2416.6,6.94,1.17,151.42,8,1231.25
3700.54,6.55,0.44,135.39,12,1970.07
6016.06,11.39,2.87,365.15,12,3337.81
7100.82,7.12,0.33,310.4,12,3783.13
5081.98,11.72,0.12,63.25,16,2834.4
2358.98,4.04,0.63,293.31,8,1247.01
3955.11,12.89,2.46,152.9,16,2369.66
6826.03,5.8,0.41,280.95,8,3359.26
10249.77,14.82,0.01,350.18,24,6605.74
11151.17,9.03,0.57,161.38,12,5807.53
7995.85,18.16,2.11,846.72,24,5622.83
4954.24,8.44,1.78,146.25,12,2664.15
13079.07,13.46,1.61,285.63,16,7414.0
5147.85,10.32,0.6,365.37,16,3029.37
3850.12,5.78,2.21,561.55,8,2092.31
5785.77,6.25,0.14,109.4,8,2793.44
2548.52,6.39,0.68,31.74,8,1237.34
2742.28,7.49,0.48,130.19,8,1363.08
16986.71,23.74,0.7,397.13,24,10912.12
5808.17,5.6,0.17,451.33,8,2936.38
5491.1,11.89,0.29,313.88,12,2957.49
9120.78,18.24,0.6,351.66,24,5948.18
7227.9,8.31,1.25,523.52,12,3968.89
7861.36,6.96,3.15,183.89,12,4218.89
14937.8,12.5,4.51,224.79,16,8555.65
11124.04,12.78,0.3,350.91,16,6300.75
5269.32,7.89,1.66,132.33,8,2589.55
2855.01,5.43,2.99,356.61,8,1557.58
6815.12,13.71,0.59,183.25,16,3866.08
3577.5,7.71,0.27,460.33,8,1882.33
1437.69,4.96,2.65,394.17,8,891.39
2909.77,4.66,1.42,309.77,8,1531.94
7138.23,20.88,0.45,87.64,24,4558.84
2699.81,4.61,2.29,383.95,8,1479.33
18300.34,12.32,0.91,236.97,24,11671.83
2543.72,7.27,3.57,433.62,8,1451.79
3809.03,10.68,1.37,167.98,12,2071.34
612.47,4.63,0.45,786.31,8,603.32
2154.76,11.88,3.85,90.53,12,1276.69
5621.42,8.71,2.16,376.72,16,3373.19
11967.74,19.31,1.32,331.59,24,7784.44
3778.45,7.02,1.34,135.45,12,2041.26
5446.86,7.34,0.71,175.75,8,2670.17
7830.36,7.49,3.32,431.96,8,3956.99
1730.34,4.18,5.54,432.41,8,1107.16
8819.04,11.26,1.35,387.54,12,4732.13
3590.44,6.96,0.55,390.37,8,1867.57
5460.6,11.07,1.24,924.59,16,3483.54
15617.38,15.5,4.03,404.93,24,10339.89
3895.19,8.39,0.84,379.5,12,2185.34
4985.85,4.11,1.71,198.82,8,2481.57
6695.77,16.5,1.34,359.11,24,4494.74
3936.35,11.0,0.17,415.8,16,2362.96
22341.38,12.24,1.81,29.95,24,14176.61
9916.25,13.08,0.49,340.1,16,5640.21
3703.74,5.1,0.36,413.34,8,1926.14
18629.44,16.37,1.99,231.31,24,11967.42
3376.98,7.73,0.07,113.54,8,1649.27
5909.5,6.27,0.9,395.95,8,2978.73
8438.79,22.56,0.61,393.63,24,5542.65
3766.13,7.46,1.62,273.09,8,1928.72
5416.4,15.4,1.15,129.54,16,3099.71
6811.39,9.53,0.47,176.46,16,3855.32
2659.14,4.12,1.24,61.76,8,1313.36
4929.24,4.33,1.12,34.13,8,2378.57
4727.94,7.1,1.62,497.86,12,2688.6
8567.74,10.68,1.96,382.23,12,4622.19
7880.11,19.84,1.25,190.91,24,5144.14
5328.56,6.13,0.01,198.77,8,2607.83
14547.99,8.3,1.27,598.01,16,8346.2
5478.21,11.89,0.09,784.44,12,3139.61
3190.71,7.92,0.53,219.97,8,1611.72
2050.18,4.02,10.92,340.24,8,1338.9
5299.24,10.86,0.66,196.17,12,2823.01
2113.37,6.33,0.22,51.06,12,1112.9
10493.6,15.28,0.42,483.28,16,6018.78
4954.48,8.45,3.06,266.99,12,2759.06
7853.21,12.17,0.98,484.63,16,4592.23
9299.61,10.12,1.05,359.12,12,4956.55
10218.27,13.08,2.84,65.54,16,5800.82
10184.86,14.27,0.97,400.81,16,5838.92
7839.93,10.52,1.62,39.74,16,4418.0
16213.18,8.51,0.23,82.28,12,8359.71
6190.09,9.13,1.41,255.46,16,3595.19
4547.43,12.1,0.26,723.58,24,3241.24
3138.34,5.58,0.65,485.97,8,1691.82
9356.16,19.04,0.01,116.71,24,5926.68
3704.33,7.72,0.43,548.5,8,1979.84
11612.96,20.0,2.46,89.16,24,7535.49
17732.48,22.14,8.79,392.12,24,12063.67
5247.87,8.91,1.03,216.21,12,2817.81
1494.57,7.77,2.02,823.54,8,1070.25
9654.71,15.35,0.35,107.13,24,6137.66
15542.41,14.4,3.04,336.43,16,8865.52
5585.73,10.86,0.87,329.93,16,3268.48
5952.02,9.29,5.13,528.86,12,3451.5
5672.25,6.68,4.1,245.86,12,3154.49
3072.7,5.92,1.05,141.21,8,1536.34
1991.89,7.23,0.44,398.73,8,1109.2
2887.75,6.23,0.22,234.42,8,1466.57
11112.05,11.72,0.06,352.34,16,6283.15
3612.64,21.4,2.81,146.97,24,2578.48
3927.42,9.77,0.27,229.98,12,2119.93
5722.31,15.13,1.58,446.74,16,3431.06
9382.34,15.93,1.09,443.33,24,6200.54
2661.96,9.76,1.92,422.5,12,1607.81
20258.03,19.82,1.97,176.08,24,12958.41
7235.26,20.58,1.15,308.0,24,4790.64
3057.09,8.45,3.11,182.41,12,1752.08
1419.5,8.84,0.29,244.41,16,905.95
13083.29,10.79,0.09,149.97,12,6777.34
15436.54,14.88,1.43,68.16,16,8606.95
8006.81,12.34,0.68,175.61,16,4524.11
5842.95,5.17,1.09,834.93,8,3120.12
7295.16,23.82,0.2,178.83,24,4681.97
7044.96,7.43,0.17,200.07,8,3427.09
4656.2,12.98,3.7,288.55,16,2878.59
4913.42,7.68,2.65,414.22,8,2550.19
9028.04,15.61,1.67,134.51,16,5117.59
2782.79,8.15,1.28,444.27,12,1656.89
9012.22,12.76,0.26,463.14,24,5908.06
9082.29,19.8,2.14,141.72,24,5948.53
4972.3,7.93,1.02,389.32,12,2748.16
3069.33,6.79,1.14,572.94,12,1852.38
9819.08,13.98,1.33,244.22,16,5585.73
946.88,4.64,6.29,147.49,8,641.39
4121.11,10.0,0.74,365.2,12,2291.63
15918.63,15.73,0.46,429.45,24,10238.65
5149.18,9.13,1.97,144.55,12,2769.91
6160.55,20.58,2.01,258.61,24,4164.51
2119.56,5.96,0.36,432.24,8,1180.92
5246.81,8.29,1.11,379.61,16,3115.77
10786.1,8.52,0.36,77.8,16,5995.63
3677.38,5.77,1.33,697.5,8,2043.73
3455.8,7.02,0.17,414.31,12,1950.92
8346.4,18.75,4.74,145.07,24,5709.43
10270.1,14.95,2.28,151.7,16,5839.81
9534.43,20.59,1.66,294.75,24,6268.62
10659.49,17.64,0.34,114.48,24,6770.64
13318.07,15.12,2.79,359.98,16,7638.02
7637.51,7.29,0.7,216.46,8,3726.22
11637.51,22.73,5.19,315.19,24,7897.9
9904.08,15.35,1.84,234.86,16,5653.34
6028.99,9.25,0.25,292.27,12,3223.0
5299.09,10.69,0.52,582.02,16,3205.51
4993.55,5.4,2.69,147.63,8,2486.37
6926.03,18.36,0.25,146.07,24,4437.73
15705.97,20.93,1.69,335.73,24,10162.16
5872.64,15.72,1.03,728.89,16,3612.57
5054.93,12.13,0.62,282.07,24,3365.64
13316.55,18.95,0.38,228.4,24,8498.16
10576.13,12.76,3.78,406.72,16,6197.25
5865.62,11.65,0.39,384.1,12,3182.18
6219.49,12.1,0.4,55.73,16,3471.49
4596.15,15.17,0.1,284.23,16,2664.49
12979.0,17.16,0.44,199.19,24,8276.66
1779.25,7.26,1.72,277.53,12,1087.88
29279.21,17.96,0.16,277.56,24,18512.76
2187.49,5.84,1.73,92.31,8,1111.6
9659.53,15.33,0.03,183.82,16,5406.19
3729.95,7.22,0.45,210.88,8,1862.6
4007.39,11.16,3.16,119.67,12,2215.18
13939.18,13.78,0.46,315.66,24,8939.76
12863.56,19.35,0.92,313.81,24,8303.02
5523.01,11.47,2.18,33.68,12,2923.0
10338.2,12.82,0.96,778.26,16,6091.83
2697.44,4.36,0.13,390.36,8,1434.4
10187.83,12.06,1.56,231.97,16,5794.78
3215.09,7.56,0.23,61.26,8,1555.62
7319.53,11.66,0.08,203.15,12,3842.33
9505.74,13.61,1.59,132.69,24,6162.2
2840.59,11.5,2.17,72.58,16,1705.74
4005.8,4.78,1.87,32.77,8,1955.37
2499.03,7.69,1.0,150.34,8,1266.3
2172.39,4.83,0.89,285.29,8,1160.89
3204.15,7.82,1.56,266.13,8,1657.95
3454.37,7.04,0.04,200.2,8,1718.75
13343.58,17.69,0.23,398.61,24,8588.49
8253.73,14.35,3.21,291.84,16,4838.06
3926.72,4.47,0.14,105.8,8,1908.85
7367.7,6.5,2.23,115.41,12,3904.96
9682.15,10.03,0.21,74.8,16,5378.57
16514.32,13.63,0.04,320.78,24,10521.05
8470.83,23.18,1.0,14.81,24,5403.36
9635.16,11.05,2.48,215.16,12,5118.46
4168.49,14.35,3.09,212.99,16,2545.42
8543.22,11.63,0.53,399.26,12,4566.98
4566.29,15.58,1.56,324.93,16,2738.52
11959.85,16.65,1.68,439.23,24,7864.35
16177.12,17.98,0.29,517.58,24,10430.57
5952.42,14.55,1.56,18.45,16,3365.63
2715.7,7.08,0.31,302.38,8,1413.04
5338.29,12.47,1.92,428.5,16,3228.3
1614.28,6.24,0.54,135.7,8,830.62
7933.69,19.42,0.31,76.24,24,5039.27
4423.15,11.19,3.99,169.54,12,2478.0
5581.93,9.45,0.39,511.71,12,3089.85
7994.58,9.78,2.04,91.08,12,4209.9
6563.55,5.36,2.09,561.37,8,3378.69
8017.13,22.2,2.77,395.73,24,5463.4
5744.92,11.9,0.0,191.18,16,3250.95
10293.18,10.57,2.12,214.05,16,5872.37
20221.26,20.05,0.28,426.7,24,12919.07
3995.57,10.36,0.5,145.59,16,2291.43
4409.76,6.89,0.99,316.25,8,2237.65
6085.55,13.5,1.56,57.15,16,3456.11
9150.72,12.36,0.62,232.86,24,5908.46
4905.33,4.81,3.96,206.69,8,2494.45
10896.01,14.09,1.8,149.23,24,7060.27
14541.37,18.13,0.13,258.31,24,9259.73
5378.99,7.85,0.78,234.41,12,2883.87
5508.35,5.16,4.4,345.04,8,2843.64
13447.58,9.55,3.93,186.32,12,7112.56
4567.83,6.81,0.67,98.07,8,2221.75
4297.2,18.91,0.08,112.62,24,2758.72
2911.74,10.1,0.79,296.9,12,1644.54
6294.24,14.82,2.26,60.81,16,3607.47
1014.73,7.82,3.2,102.71,8,590.24
10248.15,18.1,2.33,57.27,24,6652.72
5007.35,9.35,0.64,688.13,12,2877.01
3690.13,10.45,2.31,103.7,16,2194.57
4604.94,7.86,1.48,418.29,12,2587.73
6282.13,14.18,2.69,120.12,16,3649.09
23785.43,21.72,2.51,147.95,24,15201.67
13012.05,17.56,1.23,250.07,24,8390.29
1757.52,8.09,1.46,374.99,12,1108.33
6304.32,21.98,2.58,655.97,24,4505.47
16679.44,22.58,1.06,56.92,24,10577.21
7584.29,7.31,3.71,991.81,12,4432.16
3454.84,5.17,1.78,130.16,8,1729.32
23232.43,12.5,0.91,187.59,24,14738.96
7713.14,14.56,0.76,454.62,16,4490.83
18118.42,23.28,2.65,297.51,24,11736.06
4833.66,14.71,0.06,40.99,16,2684.72
5210.81,6.69,0.01,511.71,12,2886.38
13102.04,23.76,1.96,298.12,24,8532.53
6916.51,14.15,0.22,510.89,16,4050.24
11634.86,8.84,0.29,119.51,16,6478.36
5621.35,6.13,2.99,412.23,8,2892.95
11463.3,14.58,1.3,246.39,16,6491.07
5605.34,22.08,1.04,128.92,24,3668.22
6381.86,7.1,1.19,179.37,8,3126.05
11959.47,15.12,3.57,172.4,24,7889.02
8935.99,13.75,3.43,70.2,24,5929.64
10027.95,18.71,0.51,200.74,24,6432.92
9987.06,23.94,0.72,265.13,24,6457.93
8476.31,8.55,1.34,245.79,16,4847.03
4800.17,7.37,0.12,72.54,8,2310.61
12160.9,8.18,2.24,121.41,12,6366.98
10833.97,8.82,0.11,122.69,16,6029.88
2607.52,4.68,2.96,224.28,8,1388.41
2805.31,7.29,1.26,594.72,8,1588.46
4890.61,7.13,0.46,106.97,12,2569.35
3199.11,15.24,2.66,123.45,16,1950.3
4576.04,12.6,2.0,400.51,16,2799.7
5402.09,6.27,0.43,341.45,12,2928.24
1486.0,7.95,1.45,601.95,8,968.67
6410.37,15.58,0.28,133.99,16,3605.73
8834.62,14.39,0.61,584.71,16,5159.59
5362.57,7.55,5.23,103.49,12,2975.62
4320.81,8.91,0.12,39.62,12,2237.19
6676.81,4.27,0.33,606.8,8,3412.14
5641.0,5.69,0.1,588.37,8,2908.23
877.45,4.97,0.36,163.75,8,487.62
2911.28,7.79,3.93,245.8,8,1561.78
7224.96,4.67,0.92,40.26,8,3467.09
6272.33,10.53,0.14,350.17,12,3368.16
13394.85,14.69,0.1,514.93,24,8668.34
3705.15,6.85,0.23,270.04,8,1868.78
3703.54,5.76,1.24,295.2,8,1899.36
17833.19,20.89,0.43,708.86,24,11578.44
13886.4,16.09,1.67,234.41,24,8967.38
14195.22,12.07,1.6,268.21,16,8020.71
14500.23,21.12,0.31,117.2,24,9177.6
4968.57,4.15,1.16,764.07,8,2679.08
7771.73,21.68,2.6,498.62,24,5346.95
3042.9,5.63,2.25,230.66,8,1582.52
20266.51,21.22,1.89,212.84,24,12975.39
9932.85,11.35,1.47,180.62,16,5626.94
2692.31,10.86,0.29,222.65,12,1483.93
3753.1,7.19,2.79,38.69,8,1857.4
4357.7,10.32,1.81,51.02,16,2513.89
3444.7,15.74,2.73,170.37,16,2109.9
11318.47,12.11,0.9,286.36,16,6408.9
11155.58,6.18,0.55,197.44,12,5824.15
18824.43,20.63,2.31,221.23,24,12111.6
4688.56,10.46,0.2,497.22,16,2815.52
4546.31,11.74,1.22,255.49,12,2480.87
6845.44,21.92,2.59,232.77,24,4630.0
3220.11,7.95,2.94,428.2,8,1757.37
5002.62,10.11,2.38,182.68,12,2725.04
9039.03,10.87,0.57,128.84,16,5066.63
11245.99,19.34,1.16,366.38,24,7335.61
6206.24,7.8,0.85,394.33,8,3117.95
7758.25,9.75,3.09,420.8,12,4262.2
4133.93,9.65,1.48,128.98,16,2409.22
17711.04,16.08,1.82,132.96,24,11326.61
4017.44,8.19,0.76,430.56,16,2443.6
5505.63,16.2,1.09,618.74,24,3858.71
8558.77,7.69,0.81,221.3,12,4510.93
1429.43,7.56,3.7,225.54,8,845.2
2223.0,7.95,0.86,158.39,8,1135.25
1506.92,6.86,3.0,223.7,8,866.3
9853.89,13.05,1.35,100.78,24,6344.03
9960.22,17.27,1.26,400.24,24,6555.08
5644.26,4.65,0.16,329.8,8,2811.48
15177.45,17.94,0.24,71.38,24,9572.9
6067.24,9.82,0.28,133.28,12,3177.57
2171.06,5.35,0.13,149.35,8,1091.55
6125.3,12.84,0.37,581.19,16,3653.0
2226.39,6.33,4.76,103.85,8,1199.58
5395.85,11.88,0.77,106.39,12,2838.93
11013.13,23.15,2.02,365.04,24,7262.66
9112.11,10.11,0.71,545.45,12,4925.91
1285.8,4.96,3.27,92.85,8,716.54
3491.57,7.03,1.04,166.54,8,1744.89
9622.25,6.17,4.92,423.36,12,5283.22
2810.81,5.15,1.43,495.47,8,1556.52
16326.54,20.97,0.54,689.14,24,10633.2
9135.82,8.3,0.11,926.75,16,5453.35
7521.53,6.08,1.24,383.9,12,4061.3
5676.96,7.12,0.89,283.88,12,3061.24
3858.39,15.71,0.89,276.07,16,2293.52
5603.47,11.27,0.83,141.32,16,3191.85
10662.35,15.27,0.86,427.87,16,6109.0
7978.39,10.83,0.67,147.96,12,4177.54
5163.69,22.59,1.21,305.31,24,3495.26
1944.08,5.98,0.38,258.28,8,1031.0
4284.55,7.71,1.77,174.06,8,2140.19
7673.78,8.42,1.32,408.51,16,4476.15
1395.73,6.64,0.36,127.72,8,719.96
4609.15,7.45,2.1,69.37,8,2261.12
4099.31,10.64,6.12,40.1,12,2332.3
9770.9,6.35,3.46,587.39,12,5377.06
5328.1,6.3,0.97,143.56,12,2826.75
6779.53,23.86,3.1,293.89,24,4663.01
2500.77,4.33,0.75,169.29,8,1269.2
2532.91,9.14,0.25,400.79,12,1474.85
9334.13,10.91,0.67,686.65,16,5482.89
7274.71,7.45,0.26,133.27,12,3796.48
4817.63,6.56,0.63,227.63,8,2389.44
5111.11,6.85,0.47,321.06,8,2561.44
4438.15,11.41,1.86,414.04,16,2722.71
2467.24,7.63,4.24,212.0,8,1344.47
13418.98,22.68,0.26,234.28,24,8554.5
6889.25,10.47,2.33,407.71,16,4093.73
8298.26,13.46,0.65,516.67,16,4835.2
15379.83,17.46,0.3,649.77,24,9998.95
9361.68,12.89,2.54,165.11,16,5358.13
7973.09,21.82,1.17,244.04,24,5222.76
2366.82,7.31,1.72,244.39,8,1255.31
2533.76,4.06,1.7,253.6,8,1337.6
11519.56,15.8,0.72,516.15,16,6613.71
5051.31,11.29,0.1,196.64,16,2876.27
6187.36,6.72,2.09,468.96,8,3164.45
2104.43,6.67,0.31,61.65,8,1029.95
5519.53,6.83,0.99,49.99,12,2886.75
10578.2,11.23,1.52,357.82,16,6064.08
6947.51,15.06,0.89,131.47,24,4498.27
10165.14,13.13,5.84,769.7,16,6235.29
5833.8,5.85,2.54,301.9,8,2941.7
19247.55,17.07,0.08,240.28,24,12197.0
5449.65,8.94,2.79,65.02,12,2919.69
9980.99,8.68,2.95,171.86,16,5723.16
6897.65,8.58,5.4,551.76,16,4315.85
4739.26,6.83,0.71,237.68,8,2357.88
4650.8,7.28,0.11,388.98,8,2361.26
3650.87,11.14,0.85,203.44,12,1987.05
6589.16,9.08,1.75,107.78,12,3485.91
6023.35,14.82,0.32,141.97,16,3398.26
2831.6,6.46,0.83,223.35,8,1448.8
2966.68,7.24,0.02,87.11,12,1558.88
23169.45,16.62,2.4,173.89,24,14819.76
6994.46,10.82,3.79,400.69,12,3886.41
8788.11,9.27,1.0,108.19,12,4588.07
3897.38,6.3,0.03,283.36,8,1961.0
1893.33,8.78,0.79,84.23,12,1033.73
4744.62,6.96,0.23,252.42,12,2546.79
6954.75,9.27,0.8,306.01,12,3722.92
11065.09,14.2,0.33,837.67,24,7391.5
7831.74,9.25,8.59,61.22,12,4341.34
11278.58,20.3,0.52,399.26,24,7318.31
4585.44,7.74,0.91,42.52,12,2401.75
12743.25,14.23,1.43,232.32,24,8229.8
6205.04,11.35,0.17,250.74,16,3539.6
2805.94,7.51,2.06,128.59,8,1426.47
7789.79,9.14,0.26,236.79,12,4103.74
5032.68,4.39,1.1,864.68,8,2747.0
3647.98,7.38,0.81,202.96,8,1828.35
7157.38,7.84,0.11,364.46,8,3542.42
5081.81,13.42,1.68,415.53,16,3069.31
6638.84,5.08,0.13,270.77,8,3260.44
6088.31,4.44,0.97,156.44,8,2973.05
4210.2,4.4,0.47,112.42,8,2053.22
7424.83,10.49,0.56,1040.77,12,4261.17
10122.86,12.69,0.93,225.25,16,5724.8
15685.67,18.29,0.2,42.86,24,9873.83
3752.13,7.18,0.04,738.7,8,2067.57
8398.07,10.98,1.53,435.18,12,4542.4
8060.61,13.18,0.58,256.43,24,5233.97
17458.0,17.98,0.08,61.14,24,10984.17
4109.68,9.77,1.24,343.01,16,2479.08
3074.49,10.48,0.21,358.28,12,1733.59
7946.32,10.53,1.2,62.29,16,4466.13
10631.42,21.15,1.34,513.33,24,7040.37
3391.81,8.73,5.36,434.78,12,2107.03
4187.47,9.3,0.05,196.99,12,2231.89
8968.06,10.61,0.43,304.51,12,4742.14
3852.4,11.6,1.61,84.24,12,2067.3
9279.26,10.19,0.25,306.32,12,4896.18
11337.4,23.36,5.62,113.05,24,7643.0
8844.45,15.95,1.12,71.88,16,4961.18
3953.18,7.34,0.54,820.21,8,2205.07
3625.95,9.54,0.12,410.39,12,2034.98
11075.05,12.13,4.59,377.19,16,6498.97
10756.64,12.35,0.72,201.65,16,6052.61
6383.74,8.92,0.64,139.43,12,3354.92
3224.44,6.12,0.87,197.48,12,1766.61
8975.76,10.64,0.39,548.49,16,5210.11
4502.53,11.08,1.54,431.97,12,2542.98
1000.37,7.37,0.71,122.48,12,588.7
7387.58,9.51,1.37,517.25,16,4369.65
3458.04,6.91,0.09,448.85,12,1963.82
16791.26,14.03,2.0,203.22,24,10801.14
6643.95,6.1,0.76,248.85,12,3538.07
3694.02,6.17,5.65,358.17,12,2240.33
2166.62,5.5,0.16,110.65,8,1075.18
5111.14,13.96,0.41,395.52,16,3013.46
8113.53,9.04,0.04,231.05,16,4575.87
6855.7,8.61,2.17,162.46,16,3957.86
4038.71,7.28,3.37,156.58,12,2253.95
15994.61,21.39,0.33,373.18,24,10246.39
1504.53,7.31,2.14,95.29,8,797.18
6148.04,10.56,1.2,385.3,16,3619.52
14853.74,10.27,0.8,110.05,12,7693.6
3117.5,7.99,0.26,722.37,8,1764.45
5039.05,6.54,4.24,208.59,8,2564.73
15072.8,17.8,1.09,114.1,24,9601.11
9353.85,13.81,0.71,358.0,24,6106.98
3280.03,4.32,0.79,274.3,8,1680.52
2571.83,8.01,0.95,278.47,12,1468.26
3053.32,5.58,0.53,107.15,8,1502.95
5280.64,6.14,0.43,124.76,12,2775.62
11737.8,7.59,2.43,328.35,12,6242.57
5562.01,15.71,0.03,312.77,24,3648.86
5987.18,10.37,1.7,206.42,12,3216.25
9716.29,8.51,2.65,410.61,16,5668.85
6253.01,16.6,1.26,474.14,24,4268.85
7399.01,9.84,5.42,181.06,12,4059.32
7300.15,8.15,1.76,388.96,16,4283.61
4376.19,7.86,0.05,709.51,8,2352.9
10045.9,23.32,1.35,395.85,24,6614.25
5421.35,20.04,0.54,140.3,24,3516.37
3382.16,4.57,5.21,434.45,8,1885.41
8163.17,14.64,0.22,313.77,16,4649.14
6048.87,7.43,0.07,24.77,12,3115.92
4324.54,8.0,1.48,274.5,12,2383.91
19756.3,12.9,5.08,361.54,24,13001.85
7260.1,6.02,4.48,148.99,12,3942.02
5053.96,6.71,0.55,117.9,12,2660.79
5144.17,11.52,0.01,209.82,12,2726.57
7496.59,18.79,0.32,164.55,24,4811.57
1526.89,4.61,0.52,60.39,8,759.74
6713.5,11.64,0.03,157.5,12,3510.61
2485.67,5.86,4.4,212.65,8,1357.0
718.09,5.6,0.1,224.54,8,429.65
6332.69,9.26,0.23,135.73,12,3313.15
3092.87,4.34,1.1,106.58,8,1533.73
4249.77,7.97,1.83,184.71,8,2128.99
