route_length,traffic_score,vehicle_type,delivery_count,co2_kg
7.44,7,mini_truck,18,1.76
13.0,6,two_wheeler,60,1.65
47.04,7,two_wheeler,46,6.03
49.25,5,mini_truck,49,11.58
2.67,1,two_wheeler,25,0.22
13.55,4,van,14,2.21
11.95,8,van,32,2.61
22.63,1,two_wheeler,13,1.75
6.97,4,mini_truck,21,1.4
3.61,9,van,41,0.86
20.22,2,van,14,2.88
20.5,4,two_wheeler,2,1.88
42.54,3,two_wheeler,60,4.48
11.52,4,mini_truck,24,2.33
8.88,8,mini_truck,12,2.16
19.31,2,van,22,2.83
14.26,3,van,22,2.24
15.42,9,mini_truck,2,3.79
7.14,6,two_wheeler,11,0.76
11.74,5,van,20,2.09
12.05,7,mini_truck,8,2.74
28.08,10,van,34,6.82
3.4,9,two_wheeler,8,0.42
20.35,9,van,18,4.45
17.23,3,two_wheeler,21,1.59
4.73,6,two_wheeler,40,0.56
9.23,8,two_wheeler,46,1.25
12.75,8,van,42,2.89
16.75,3,van,7,2.49
30.78,2,two_wheeler,35,2.78
10.58,6,two_wheeler,20,1.17
6.66,1,mini_truck,13,1.05
10.07,3,ev,38,0.62
13.87,4,two_wheeler,25,1.39
17.74,7,two_wheeler,8,1.98
2.64,10,van,17,0.6
8.39,8,two_wheeler,22,1.04
18.38,2,two_wheeler,23,1.59
12.72,3,two_wheeler,15,1.15
20.71,9,van,30,4.73
17.06,1,van,59,2.63
35.7,3,van,33,5.85
23.46,2,two_wheeler,21,2.01
36.41,1,two_wheeler,12,2.8
1.02,5,van,15,0.18
2.87,5,van,31,0.53
9.02,9,van,48,2.19
2.15,4,van,38,0.38
3.7,7,van,41,0.79
11.27,4,mini_truck,12,2.18
14.47,9,ev,46,1.29
7.27,5,van,40,1.39
12.93,5,van,53,2.58
7.75,1,two_wheeler,12,0.6
14.23,2,ev,15,0.75
7.23,3,van,34,1.19
12.23,9,van,5,2.54
1.25,3,ev,17,0.07
35.75,9,mini_truck,47,10.36
9.52,9,two_wheeler,27,1.26
22.42,7,van,4,4.2
15.03,6,two_wheeler,28,1.71
5.61,3,ev,27,0.33
24.35,1,ev,21,1.22
15.92,9,van,65,4.09
33.97,4,van,17,5.61
18.7,1,mini_truck,28,3.11
5.81,4,ev,32,0.38
3.52,10,two_wheeler,9,0.46
17.93,1,van,65,2.82
52.12,5,two_wheeler,88,6.81
24.61,8,van,22,5.2
27.26,6,two_wheeler,50,3.35
25.28,4,van,83,5.21
28.57,1,van,4,3.63
12.0,8,van,23,2.54
11.02,10,van,7,2.42
32.88,9,two_wheeler,17,4.21
4.37,7,van,10,0.84
7.23,3,van,41,1.22
17.13,10,two_wheeler,56,2.63
9.45,2,van,17,1.36
14.18,5,van,32,2.63
6.95,4,two_wheeler,37,0.72
20.34,10,ev,17,1.72
12.48,4,two_wheeler,34,1.29
10.76,6,two_wheeler,51,1.33
27.32,9,ev,41,2.4
3.91,3,ev,14,0.22
19.78,4,van,14,3.23
5.45,9,ev,71,0.53
35.9,3,van,47,6.17
6.55,2,van,17,0.94
10.49,1,van,61,1.63
26.23,7,two_wheeler,42,3.31
14.84,1,mini_truck,5,2.26
4.13,8,two_wheeler,38,0.54
19.77,7,mini_truck,48,5.19
16.63,2,van,50,2.69
26.19,10,ev,45,2.45
1.52,3,mini_truck,9,0.27
4.34,6,two_wheeler,71,0.57
1.59,4,van,28,0.27
11.6,9,van,2,2.38
4.67,4,two_wheeler,11,0.44
25.59,8,two_wheeler,68,3.71
19.28,10,van,18,4.42
10.15,2,ev,14,0.54
27.65,5,van,28,5.06
25.77,1,van,41,3.75
25.87,4,mini_truck,48,5.7
3.78,7,van,10,0.72
6.23,10,two_wheeler,42,0.91
14.57,7,van,28,2.98
8.83,10,two_wheeler,31,1.25
3.63,7,mini_truck,33,0.9
30.41,7,ev,48,2.47
7.27,7,van,15,1.42
23.18,3,van,27,3.72
5.38,7,two_wheeler,30,0.65
3.34,2,ev,30,0.19
39.93,5,ev,72,3.13
4.66,6,two_wheeler,19,0.51
9.86,4,ev,29,0.63
14.27,6,van,31,2.8
28.44,7,ev,46,2.3
7.11,9,ev,32,0.61
27.24,4,van,41,4.9
14.91,8,mini_truck,59,4.28
9.31,6,mini_truck,29,2.17
30.83,6,two_wheeler,15,3.35
44.87,6,two_wheeler,57,5.64
16.43,2,two_wheeler,41,1.51
24.55,6,mini_truck,86,6.88
3.99,1,ev,24,0.2
14.23,6,van,18,2.66
7.5,5,two_wheeler,65,0.91
17.93,7,mini_truck,16,4.2
4.46,2,mini_truck,18,0.77
4.03,8,mini_truck,20,1.01
9.96,1,van,16,1.32
2.93,3,ev,15,0.17
35.47,4,two_wheeler,38,3.71
13.0,4,van,22,2.19
8.37,9,ev,15,0.67
3.34,3,mini_truck,7,0.59
32.67,1,two_wheeler,44,2.82
4.62,6,van,95,1.11
12.88,2,van,17,1.85
14.71,5,mini_truck,21,3.14
9.12,3,two_wheeler,55,0.95
4.72,4,mini_truck,28,0.97
1.37,10,mini_truck,30,0.39
2.38,10,ev,85,0.25
21.17,8,van,27,4.55
18.49,4,ev,29,1.18
28.98,10,mini_truck,11,7.73
6.24,8,two_wheeler,8,0.73
10.63,2,mini_truck,24,1.88
7.0,6,ev,24,0.5
6.78,3,ev,161,0.6
7.7,6,mini_truck,12,1.68
12.94,5,van,90,2.89
27.06,6,mini_truck,40,6.54
16.87,1,two_wheeler,18,1.33
5.22,5,two_wheeler,32,0.57
23.6,4,mini_truck,8,4.5
3.44,10,van,30,0.82
10.23,7,mini_truck,3,2.28
30.32,6,two_wheeler,18,3.33
10.84,4,mini_truck,7,2.06
13.52,3,van,24,2.14
12.67,2,mini_truck,29,2.28
11.44,5,van,32,2.12
7.96,10,mini_truck,88,2.75
16.02,2,two_wheeler,32,1.43
44.8,3,ev,11,2.51
20.5,3,mini_truck,14,3.75
12.8,8,two_wheeler,12,1.53
27.0,2,van,55,4.44
23.99,6,two_wheeler,44,2.89
39.8,5,two_wheeler,25,4.23
11.66,5,van,24,2.1
14.46,4,two_wheeler,10,1.37
24.58,6,ev,56,1.94
13.94,4,van,32,2.43
28.63,9,two_wheeler,39,3.96
8.66,6,ev,19,0.6
15.44,3,van,66,2.82
18.72,7,two_wheeler,43,2.37
9.29,6,mini_truck,43,2.27
2.94,7,van,35,0.62
4.18,4,two_wheeler,19,0.41
8.62,8,two_wheeler,34,1.12
2.47,9,van,23,0.55
33.36,1,van,40,4.84
16.12,2,two_wheeler,42,1.49
9.14,7,van,16,1.79
24.85,4,two_wheeler,28,2.51
33.4,3,van,75,6.28
7.32,9,mini_truck,20,1.93
9.28,4,van,16,1.53
2.62,9,van,25,0.59
25.53,4,two_wheeler,19,2.49
8.86,9,ev,18,0.72
1.62,6,van,61,0.35
3.48,3,two_wheeler,28,0.33
5.63,6,two_wheeler,28,0.64
10.4,9,van,42,2.48
6.54,6,van,21,1.24
8.25,6,van,16,1.53
12.28,1,van,13,1.61
27.3,2,mini_truck,33,4.98
12.28,8,van,12,2.5
21.5,10,mini_truck,37,6.31
4.01,8,mini_truck,50,1.12
45.1,8,two_wheeler,32,5.8
19.41,2,two_wheeler,50,1.85
28.66,7,mini_truck,11,6.59
40.92,5,mini_truck,22,8.75
2.0,1,mini_truck,12,0.31
17.74,3,van,19,2.76
8.71,4,mini_truck,11,1.68
5.31,5,two_wheeler,18,0.55
14.09,9,ev,47,1.27
15.79,6,mini_truck,57,4.04
8.08,10,mini_truck,7,2.12
9.62,8,mini_truck,37,2.56
10.94,7,van,8,2.08
7.93,9,van,7,1.66
10.74,1,van,15,1.42
16.97,5,van,46,3.3
7.79,1,van,7,1.0
37.42,5,two_wheeler,55,4.41
18.43,4,mini_truck,10,3.54
16.66,7,van,51,3.69
67.88,9,two_wheeler,29,9.07
17.3,7,van,30,3.57
4.74,7,mini_truck,18,1.12
39.11,10,ev,37,3.56
10.88,7,van,76,2.61
11.43,9,mini_truck,13,2.93
3.64,4,mini_truck,15,0.71
12.18,2,van,35,1.87
3.41,7,mini_truck,48,0.9
5.7,3,two_wheeler,85,0.65
6.52,6,two_wheeler,42,0.78
3.01,10,van,19,0.69
14.67,8,two_wheeler,10,1.74
10.54,4,mini_truck,21,2.11
9.77,6,ev,34,0.72
4.41,3,two_wheeler,9,0.39
57.97,4,two_wheeler,46,6.23
6.42,3,mini_truck,84,1.48
17.2,7,two_wheeler,9,1.93
25.45,2,van,28,3.82
65.45,3,van,10,9.85
9.02,6,van,25,1.73
45.88,4,ev,13,2.77
1.95,5,two_wheeler,9,0.19
4.51,5,mini_truck,13,0.93
5.62,1,mini_truck,48,1.0
52.94,10,ev,50,5.03
2.72,1,two_wheeler,100,0.28
18.06,3,ev,64,1.22
13.66,5,two_wheeler,40,1.53
20.81,7,mini_truck,28,5.1
12.12,5,van,77,2.61
5.28,7,van,38,1.12
22.72,8,ev,30,1.83
42.88,1,van,66,6.77
26.07,2,mini_truck,47,4.99
12.12,9,two_wheeler,14,1.53
9.21,3,mini_truck,24,1.75
4.87,1,mini_truck,33,0.82
28.92,5,mini_truck,5,5.8
25.11,7,van,39,5.35
7.54,1,van,29,1.05
11.98,3,ev,36,0.74
2.64,1,van,20,0.36
35.15,9,ev,56,3.25
5.04,6,van,52,1.06
13.51,8,ev,21,1.05
10.0,4,two_wheeler,41,1.06
4.81,3,two_wheeler,102,0.58
15.22,8,ev,17,1.17
11.09,3,ev,34,0.68
9.49,2,ev,34,0.54
13.89,10,mini_truck,28,3.95
17.33,7,two_wheeler,4,1.9
11.49,10,ev,6,0.93
2.53,3,mini_truck,20,0.47
18.98,9,mini_truck,23,5.05
26.13,5,mini_truck,19,5.53
8.39,7,van,22,1.68
49.58,8,two_wheeler,23,6.17
7.86,2,mini_truck,17,1.35
2.3,6,mini_truck,42,0.56
31.36,6,van,48,6.52
10.98,4,two_wheeler,37,1.14
6.95,5,two_wheeler,16,0.71
15.17,5,ev,13,0.97
4.83,9,van,47,1.17
5.5,5,ev,60,0.42
25.65,6,van,19,4.81
7.69,5,two_wheeler,55,0.91
20.88,8,van,22,4.41
21.3,4,mini_truck,38,4.54
13.66,2,two_wheeler,18,1.16
8.09,4,van,14,1.32
16.68,1,van,28,2.32
5.51,5,van,42,1.06
16.5,8,two_wheeler,78,2.47
27.71,5,van,20,4.92
4.44,5,two_wheeler,11,0.45
10.03,5,mini_truck,23,2.15
22.31,6,mini_truck,9,4.82
48.26,10,van,43,12.09
17.32,9,van,67,4.48
17.36,7,ev,52,1.43
14.51,9,van,21,3.21
7.8,4,van,29,1.35
18.97,3,two_wheeler,48,1.92
22.6,9,van,15,4.88
2.59,6,two_wheeler,21,0.29
14.43,10,van,40,3.58
14.2,7,two_wheeler,8,1.59
28.88,7,two_wheeler,19,3.36
18.78,8,van,45,4.3
21.61,3,van,40,3.63
16.82,7,van,18,3.32
1.63,9,two_wheeler,4,0.2
18.29,7,two_wheeler,3,2.0
4.06,7,van,26,0.83
4.97,9,van,25,1.11
12.89,5,van,18,2.27
7.53,4,two_wheeler,57,0.84
11.35,5,two_wheeler,12,1.15
16.53,9,two_wheeler,52,2.39
31.03,9,van,16,6.73
22.99,6,van,19,4.31
11.52,7,ev,21,0.85
7.66,5,mini_truck,13,1.58
44.42,6,ev,32,3.24
31.78,2,van,40,4.97
10.65,2,van,4,1.46
8.55,1,ev,39,0.46
6.21,7,two_wheeler,33,0.76
9.93,2,two_wheeler,42,0.92
19.13,8,ev,13,1.45
10.88,2,mini_truck,5,1.79
6.49,4,van,48,1.2
13.32,9,two_wheeler,38,1.84
11.01,3,van,61,1.98
17.19,2,two_wheeler,10,1.42
26.67,7,van,23,5.36
5.1,5,mini_truck,33,1.14
12.13,8,van,47,2.8
32.46,3,two_wheeler,31,3.1
3.38,1,van,29,0.47
5.67,6,mini_truck,79,1.56
13.64,8,van,49,3.17
3.7,5,two_wheeler,51,0.43
8.0,2,van,16,1.15
22.47,7,van,9,4.29
36.02,3,van,23,5.69
26.93,7,mini_truck,8,6.12
9.88,2,mini_truck,25,1.75
8.39,5,mini_truck,20,1.78
11.05,7,van,27,2.25
19.11,6,van,29,3.72
38.45,4,two_wheeler,49,4.18
28.66,10,two_wheeler,54,4.38
11.46,7,two_wheeler,27,1.37
10.91,10,mini_truck,32,3.14
6.04,9,two_wheeler,4,0.73
3.3,3,van,37,0.55
15.82,3,van,25,2.52
22.32,2,two_wheeler,26,1.95
0.72,1,van,40,0.1
5.78,8,van,45,1.32
12.57,2,two_wheeler,9,1.03
19.44,2,van,19,2.82
9.83,7,two_wheeler,24,1.17
4.66,4,van,28,0.8
30.85,5,mini_truck,15,6.43
49.75,2,ev,17,2.66
2.67,4,two_wheeler,27,0.27
50.69,4,two_wheeler,75,5.98
36.27,10,van,16,8.25
12.05,10,two_wheeler,38,1.74
19.98,9,mini_truck,10,5.07
14.34,10,two_wheeler,30,2.02
10.8,7,van,23,2.17
27.1,7,van,32,5.63
23.29,3,ev,30,1.4
27.15,7,ev,31,2.08
21.77,8,mini_truck,21,5.48
12.18,4,van,27,2.09
31.72,8,mini_truck,32,8.3
37.06,5,van,16,6.48
10.52,10,van,20,2.43
4.91,1,ev,47,0.27
10.73,6,van,12,1.96
22.25,6,two_wheeler,25,2.51
0.52,5,two_wheeler,15,0.05
35.53,5,two_wheeler,39,3.97
3.98,3,van,17,0.61
17.36,3,two_wheeler,19,1.59
11.03,9,van,33,2.55
13.09,7,ev,43,1.05
3.1,10,mini_truck,18,0.85
27.2,7,two_wheeler,38,3.39
15.43,7,van,23,3.1
21.06,4,ev,24,1.32
16.94,8,ev,20,1.32
7.82,9,van,13,1.68
10.58,3,van,21,1.66
3.07,8,mini_truck,30,0.8
2.26,1,van,10,0.29
28.56,1,ev,5,1.35
19.06,1,van,16,2.53
21.54,5,van,13,3.73
7.87,5,two_wheeler,45,0.9
17.82,6,ev,17,1.23
19.72,7,van,27,4.03
9.55,5,two_wheeler,17,0.99
8.44,2,two_wheeler,43,0.78
3.66,2,mini_truck,39,0.68
3.16,3,two_wheeler,61,0.33
12.72,3,two_wheeler,22,1.18
12.1,9,two_wheeler,12,1.52
14.3,6,ev,11,0.96
27.41,7,van,19,5.43
2.41,10,ev,33,0.22
11.59,5,van,31,2.14
6.07,7,van,56,1.37
26.78,2,two_wheeler,49,2.54
28.17,6,van,31,5.52
19.23,4,mini_truck,19,3.83
37.57,2,ev,35,2.14
6.38,8,van,24,1.36
20.71,8,van,20,4.34
8.28,10,two_wheeler,44,1.22
14.61,9,mini_truck,23,3.89
20.89,4,two_wheeler,58,2.34
21.83,10,two_wheeler,7,2.82
13.44,2,ev,44,0.79
13.38,8,mini_truck,15,3.29
3.06,5,ev,18,0.2
10.15,1,van,58,1.56
19.32,8,ev,12,1.46
1.42,1,two_wheeler,11,0.11
34.47,3,van,45,5.89
26.31,1,two_wheeler,61,2.4
41.69,5,mini_truck,23,8.95
15.14,8,two_wheeler,16,1.84
23.6,8,two_wheeler,29,3.0
2.56,2,van,28,0.38
8.08,10,mini_truck,34,2.35
7.06,8,two_wheeler,7,0.83
10.55,1,ev,53,0.59
1.58,7,mini_truck,39,0.4
17.89,1,ev,49,0.99
8.88,2,mini_truck,10,1.49
6.64,5,van,25,1.2
11.72,2,two_wheeler,38,1.07
26.53,9,two_wheeler,29,3.55
13.12,4,two_wheeler,14,1.26
8.67,1,ev,12,0.42
4.15,2,van,29,0.62
19.35,10,ev,15,1.62
18.55,7,ev,28,1.41
15.04,9,van,52,3.7
25.75,6,van,19,4.83
15.36,6,mini_truck,18,3.43
24.3,5,van,81,5.29
22.65,3,two_wheeler,30,2.16
16.61,5,two_wheeler,32,1.81
31.37,10,van,7,6.89
4.83,2,ev,23,0.26
11.89,6,two_wheeler,52,1.47
14.49,10,two_wheeler,56,2.23
3.18,7,two_wheeler,46,0.41
17.63,3,mini_truck,1,3.06
39.52,3,ev,31,2.38
5.67,10,van,15,1.28
9.14,4,mini_truck,17,1.8
1.39,3,two_wheeler,26,0.13
13.79,6,van,22,2.62
28.14,9,mini_truck,29,7.66
6.68,3,van,21,1.05
17.41,3,van,31,2.83
3.1,4,mini_truck,29,0.64
3.52,8,van,49,0.82
67.63,3,mini_truck,52,14.14
14.25,4,ev,23,0.89
9.7,8,two_wheeler,24,1.21
6.93,9,two_wheeler,16,0.88
12.73,6,two_wheeler,89,1.77
4.3,10,mini_truck,32,1.24
17.0,6,two_wheeler,13,1.83
19.81,4,mini_truck,19,3.94
26.79,1,ev,9,1.29
17.11,5,two_wheeler,49,1.98
16.4,6,ev,29,1.18
18.19,3,van,28,2.93
5.4,3,van,54,0.95
2.57,10,two_wheeler,52,0.39
12.01,1,ev,31,0.63
15.16,4,van,38,2.7
11.97,4,ev,63,0.86
9.81,8,van,63,2.38
7.87,10,mini_truck,39,2.33
2.21,2,van,41,0.35
8.0,8,van,26,1.71
12.28,1,two_wheeler,14,0.95
6.15,2,van,17,0.89
28.19,10,van,21,6.53
0.22,7,ev,45,0.02
0.77,1,van,43,0.11
5.67,1,van,57,0.87
14.95,8,mini_truck,8,3.58
14.44,10,two_wheeler,15,1.92
11.98,8,van,11,2.43
2.64,1,van,40,0.38
45.19,2,ev,24,2.48
12.0,1,van,12,1.57
7.28,1,van,45,1.07
19.16,4,ev,45,1.3
16.81,6,two_wheeler,36,1.97
21.68,9,van,17,4.72
7.46,9,mini_truck,62,2.27
31.47,4,ev,23,1.97
8.34,6,van,11,1.52
1.69,10,two_wheeler,33,0.24
13.67,6,mini_truck,104,4.03
4.57,2,van,67,0.78
19.38,2,van,14,2.76
33.42,2,two_wheeler,28,2.94
11.34,2,mini_truck,55,2.23
8.93,7,mini_truck,38,2.27
21.56,2,mini_truck,56,4.26
12.42,5,mini_truck,19,2.63
28.93,9,mini_truck,9,7.31
10.43,7,van,49,2.3
7.09,6,two_wheeler,16,0.77
17.3,3,mini_truck,21,3.25
6.15,8,van,46,1.41
9.95,9,ev,16,0.8
28.97,9,ev,15,2.32
8.32,5,two_wheeler,30,0.9
28.33,6,van,40,5.73
34.96,6,mini_truck,16,7.75
15.87,6,two_wheeler,49,1.94
4.86,7,two_wheeler,35,0.6
10.24,2,two_wheeler,20,0.88
6.57,5,ev,56,0.49
10.94,7,van,30,2.26
14.25,3,van,28,2.29
1.9,4,two_wheeler,5,0.18
27.67,9,ev,9,2.17
5.66,4,two_wheeler,15,0.54
26.72,7,van,31,5.53
12.96,4,van,16,2.13
3.02,4,two_wheeler,30,0.31
27.45,8,ev,42,2.31
19.83,7,van,35,4.16
19.38,6,van,40,3.92
14.49,4,van,41,2.61
18.49,10,mini_truck,15,5.01
15.73,3,van,24,2.49
11.96,3,two_wheeler,28,1.13
15.6,10,van,44,3.92
22.78,8,van,29,4.93
29.75,2,mini_truck,53,5.81
10.22,3,two_wheeler,27,0.96
29.85,6,van,7,5.35
16.24,1,mini_truck,18,2.6
10.39,5,two_wheeler,13,1.06
10.53,10,two_wheeler,29,1.48
17.19,4,two_wheeler,61,1.94
22.35,4,ev,67,1.62
14.03,7,van,17,2.76
12.66,9,two_wheeler,25,1.67
7.32,8,two_wheeler,52,1.01
26.74,10,two_wheeler,27,3.72
26.94,6,van,3,4.75
14.14,1,two_wheeler,19,1.12
8.3,1,van,31,1.17
12.69,8,mini_truck,20,3.18
8.58,7,mini_truck,38,2.18
15.61,3,van,24,2.48
2.48,3,mini_truck,11,0.45
14.47,6,two_wheeler,33,1.68
6.53,6,ev,24,0.46
12.17,9,two_wheeler,31,1.64
2.0,10,mini_truck,34,0.58
17.01,1,two_wheeler,27,1.38
17.08,6,two_wheeler,56,2.14
4.04,4,ev,36,0.26
35.12,5,two_wheeler,25,3.73
13.49,3,van,40,2.26
6.62,9,ev,16,0.53
7.69,6,van,25,1.47
18.68,7,ev,49,1.53
36.15,3,van,29,5.84
2.4,2,mini_truck,36,0.44
7.99,8,ev,46,0.68
52.33,1,ev,58,2.99
3.57,3,mini_truck,22,0.67
10.99,3,van,12,1.67
10.77,9,ev,53,0.99
8.86,5,van,35,1.66
18.0,5,ev,8,1.13
15.34,3,mini_truck,27,2.94
4.57,7,ev,17,0.33
7.96,9,two_wheeler,19,1.03
19.43,10,mini_truck,22,5.4
26.5,3,mini_truck,43,5.38
7.73,10,two_wheeler,40,1.13
6.78,6,mini_truck,82,1.88
6.11,7,mini_truck,15,1.43
23.13,8,ev,47,1.98
13.83,6,mini_truck,15,3.06
3.03,10,van,47,0.77
9.29,7,two_wheeler,31,1.13
5.78,2,van,20,0.84
2.52,8,two_wheeler,29,0.32
20.11,9,van,43,4.81
6.45,4,van,16,1.06
13.12,9,two_wheeler,11,1.64
8.15,2,mini_truck,31,1.48
13.62,3,mini_truck,3,2.39
15.5,10,ev,43,1.44
20.95,7,ev,28,1.59
23.94,2,van,21,3.5
31.1,5,mini_truck,7,6.29
10.26,3,ev,31,0.62
29.03,5,van,23,5.21
17.78,5,two_wheeler,12,1.8
20.26,1,van,29,2.83
4.37,10,van,25,1.03
7.39,3,mini_truck,9,1.33
10.41,4,two_wheeler,22,1.03
6.38,7,two_wheeler,10,0.72
4.67,8,two_wheeler,12,0.56
9.33,5,mini_truck,32,2.07
22.07,3,mini_truck,30,4.28
24.64,2,ev,11,1.29
22.16,2,van,23,3.26
3.26,4,mini_truck,12,0.63
10.45,3,van,15,1.6
12.55,3,van,15,1.92
0.78,8,ev,4,0.06
11.36,2,van,11,1.6
24.64,2,van,10,3.46
29.93,10,mini_truck,22,8.32
9.96,8,ev,33,0.81
35.83,7,van,13,6.94
22.29,8,van,6,4.43
14.47,9,two_wheeler,10,1.8
9.39,4,two_wheeler,39,0.99
14.66,1,two_wheeler,6,1.1
16.55,9,two_wheeler,32,2.24
46.36,1,mini_truck,7,7.12
26.48,5,van,19,4.69
9.55,9,van,19,2.1
14.21,7,two_wheeler,11,1.6
8.23,7,van,32,1.71
9.7,5,ev,17,0.63
9.99,7,van,33,2.08
1.37,4,two_wheeler,42,0.15
4.51,7,mini_truck,25,1.09
23.47,2,two_wheeler,25,2.04
19.26,4,mini_truck,30,3.99
2.98,5,mini_truck,33,0.66
17.64,10,mini_truck,32,5.09
28.67,10,mini_truck,57,9.0
12.73,8,van,29,2.76
7.79,6,mini_truck,22,1.77
14.51,2,van,35,2.23
6.8,5,van,16,1.19
8.57,3,van,14,1.31
31.82,9,two_wheeler,4,3.87
22.26,9,mini_truck,18,5.82
9.29,1,ev,7,0.44
29.23,8,two_wheeler,30,3.73
8.88,9,ev,25,0.74
29.01,1,van,50,4.35
6.68,6,mini_truck,8,1.44
12.19,10,van,23,2.84
21.29,1,mini_truck,25,3.5
5.62,7,mini_truck,18,1.33
13.39,4,two_wheeler,54,1.48
9.68,3,mini_truck,27,1.86
35.53,6,two_wheeler,54,4.42
46.87,10,van,9,10.38
17.97,10,two_wheeler,50,2.71
32.46,6,van,16,6.02
0.89,4,two_wheeler,30,0.09
11.56,10,mini_truck,70,3.78
10.08,8,two_wheeler,20,1.24
32.75,5,van,12,5.64
11.12,3,van,24,1.76
24.33,4,van,13,3.96
19.69,10,two_wheeler,31,2.78
6.55,5,mini_truck,9,1.33
9.6,10,van,19,2.21
13.68,9,van,10,2.9
27.23,8,two_wheeler,55,3.79
16.0,9,van,16,3.47
9.59,6,two_wheeler,15,1.04
3.27,8,van,20,0.69
7.05,8,ev,68,0.65
15.57,6,van,24,2.98
12.92,4,mini_truck,14,2.52
15.31,3,van,36,2.53
7.36,3,mini_truck,13,1.34
55.82,8,van,30,12.13
7.29,7,van,24,1.47
8.97,4,van,80,1.83
7.93,9,van,26,1.79
15.38,4,two_wheeler,36,1.6
37.17,2,two_wheeler,37,3.38
0.58,9,van,20,0.13
3.1,8,van,13,0.63
8.12,5,two_wheeler,31,0.88
7.37,2,ev,32,0.42
5.64,2,two_wheeler,4,0.45
15.84,2,van,54,2.6
15.48,7,mini_truck,33,3.86
8.88,1,ev,18,0.44
13.42,7,two_wheeler,23,1.59
11.79,9,mini_truck,15,3.05
15.17,9,van,24,3.39
8.67,1,mini_truck,20,1.4
38.89,2,two_wheeler,73,3.98
3.11,5,two_wheeler,48,0.36
13.1,2,van,22,1.92
16.66,7,two_wheeler,23,1.97
4.18,1,van,30,0.58
38.01,9,ev,15,3.05
12.6,3,mini_truck,18,2.34
3.59,8,van,9,0.72
14.85,8,van,36,3.3
22.71,7,two_wheeler,45,2.9
5.88,7,ev,26,0.44
18.53,8,two_wheeler,32,2.38
3.35,1,two_wheeler,40,0.28
13.38,9,two_wheeler,26,1.77
5.04,3,van,35,0.83
17.21,1,van,24,2.36
5.96,2,mini_truck,22,1.05
5.16,5,two_wheeler,29,0.56
29.29,10,ev,69,2.96
4.2,2,van,36,0.65
12.22,5,mini_truck,13,2.53
9.7,6,van,15,1.79
5.67,10,ev,24,0.49
18.93,2,van,9,2.65
19.21,4,two_wheeler,21,1.89
23.27,4,ev,20,1.44
6.51,9,ev,15,0.52
2.17,3,van,23,0.34
17.1,3,mini_truck,23,3.23
9.75,2,ev,31,0.55
27.17,4,two_wheeler,14,2.61
23.16,8,two_wheeler,39,3.05
18.05,1,mini_truck,7,2.77
14.87,3,two_wheeler,34,1.44
15.19,5,van,3,2.53
32.39,7,two_wheeler,21,3.8
7.01,4,van,8,1.12
11.52,7,van,15,2.25
13.68,7,two_wheeler,34,1.68
13.42,2,ev,52,0.81
8.92,7,van,23,1.79
10.82,6,van,10,1.96
7.81,10,van,43,1.96
14.07,9,van,30,3.21
29.8,8,van,24,6.34
11.07,5,mini_truck,7,2.24
41.47,10,mini_truck,22,11.54
20.36,3,mini_truck,23,3.85
23.29,7,mini_truck,79,6.75
26.43,1,van,57,4.06
22.81,8,two_wheeler,16,2.77
9.88,10,two_wheeler,80,1.64
7.11,2,two_wheeler,33,0.64
23.26,10,van,28,5.53
9.22,5,two_wheeler,15,0.94
9.62,2,ev,46,0.57
7.94,7,ev,16,0.58
14.18,8,ev,10,1.06
21.89,7,mini_truck,16,5.13
18.86,3,mini_truck,14,3.45
33.02,8,van,30,7.18
3.16,7,two_wheeler,9,0.35
6.98,7,two_wheeler,23,0.83
14.52,7,van,27,2.96
20.56,5,ev,60,1.55
32.11,8,van,96,8.62
12.8,5,van,17,2.25
19.33,9,van,17,4.21
26.03,6,two_wheeler,8,2.75
7.21,8,ev,19,0.56
3.57,5,two_wheeler,13,0.36
12.39,10,mini_truck,35,3.61
9.56,9,mini_truck,18,2.5
14.77,1,van,27,2.05
31.27,10,van,22,7.27
8.04,5,van,18,1.42
21.64,8,van,19,4.52
25.8,1,mini_truck,19,4.15
6.95,7,ev,24,0.52
9.02,2,mini_truck,39,1.68
10.2,1,two_wheeler,31,0.84
17.26,2,van,28,2.59
20.39,10,two_wheeler,44,3.01
31.97,3,two_wheeler,47,3.23
19.61,3,two_wheeler,32,1.88
11.53,3,ev,41,0.72
35.62,1,mini_truck,13,5.6
22.33,2,two_wheeler,26,1.95
12.5,4,van,26,2.13
11.2,1,van,47,1.66
27.23,1,van,2,3.43
14.02,9,two_wheeler,31,1.89
6.16,1,van,26,0.85
19.59,9,van,26,4.41
10.4,6,two_wheeler,22,1.16
24.82,2,two_wheeler,49,2.35
10.11,5,van,56,2.04
9.43,2,van,32,1.43
5.2,4,two_wheeler,61,0.59
32.83,8,mini_truck,25,8.38
7.92,4,two_wheeler,15,0.76
27.34,5,ev,15,1.77
9.36,1,mini_truck,15,1.48
28.14,5,ev,47,2.04
23.03,10,van,51,5.93
9.69,4,ev,28,0.62
9.69,7,ev,47,0.79
10.21,8,two_wheeler,40,1.35
6.46,4,two_wheeler,41,0.68
25.09,8,ev,6,1.85
6.38,3,ev,37,0.39
13.15,2,mini_truck,40,2.46
36.07,4,two_wheeler,12,3.43
6.53,3,ev,20,0.38
