distance_km,load_kg,vehicle_type,fuel_type,avg_speed,stop_events,co2_kg
38.24,415.14,truck_diesel,petrol,59.88,0,9.9
84.9,1551.2,truck_diesel,electric,71.53,1,6.02
86.23,1457.32,van,hybrid,55.4,1,9.38
91.48,558.04,ev,hybrid,67.84,1,3.81
44.82,1170.6,two_wheeler,cng,49.62,1,3.43
193.92,1185.48,two_wheeler,cng,64.24,6,15.47
75.36,839.96,mini_truck,hybrid,46.14,1,9.58
138.04,1142.4,ev,electric,48.82,1,1.83
100.87,1473.09,two_wheeler,cng,55.76,3,8.21
188.23,783.57,two_wheeler,hybrid,60.97,6,13.58
50.89,1068.48,truck_diesel,petrol,48.06,0,14.4
27.47,1547.68,van,cng,43.91,1,3.8
213.59,611.61,van,hybrid,49.67,5,23.56
81.49,309.71,ev,cng,65.2,1,3.69
166.66,1606.84,mini_truck,cng,51.74,5,26.08
254.42,1341.56,truck_diesel,petrol,69.67,8,72.95
62.82,913.06,two_wheeler,cng,62.79,0,3.78
86.11,2034.0,mini_truck,cng,67.25,0,12.66
124.03,969.84,two_wheeler,cng,83.97,2,9.24
32.3,618.59,truck_cng,electric,27.32,1,2.2
34.1,798.88,van,cng,51.67,0,3.71
81.96,786.16,van,diesel,56.82,0,12.58
86.84,1376.63,mini_truck,electric,25.22,4,5.9
93.5,214.21,ev,petrol,37.41,2,6.11
71.07,543.43,ev,cng,20.0,1,3.9
33.54,195.61,van,petrol,79.96,1,5.19
115.68,578.71,truck_diesel,cng,54.23,4,26.12
83.54,1566.52,truck_cng,hybrid,57.56,4,14.58
210.13,1864.99,ev,cng,44.05,3,10.21
39.53,836.24,mini_truck,hybrid,70.15,1,4.87
86.45,717.92,ev,cng,71.31,3,5.04
31.01,555.24,ev,petrol,72.16,0,1.67
75.0,479.9,two_wheeler,cng,66.7,2,5.82
53.17,244.78,two_wheeler,electric,59.34,0,0.93
179.01,1723.36,van,hybrid,55.86,1,19.13
52.38,810.76,mini_truck,diesel,65.0,1,10.01
16.98,701.32,truck_cng,electric,39.52,0,0.84
119.22,1388.66,van,cng,82.02,2,14.82
170.42,1670.26,truck_diesel,hybrid,66.13,4,36.53
284.45,198.89,truck_cng,petrol,80.98,6,51.38
170.29,454.03,two_wheeler,diesel,65.49,5,16.64
159.27,210.26,two_wheeler,petrol,63.58,2,13.23
228.24,1467.86,ev,cng,38.47,5,14.11
83.27,570.78,ev,cng,66.07,6,5.98
24.1,472.59,mini_truck,cng,58.72,2,4.18
88.3,395.61,mini_truck,hybrid,54.4,2,10.34
141.64,1824.37,two_wheeler,diesel,51.14,2,13.29
80.12,458.55,truck_cng,electric,29.38,2,5.08
204.19,1201.98,mini_truck,electric,64.48,1,7.9
58.81,1438.32,van,cng,53.14,2,7.68
26.72,1023.73,truck_cng,diesel,56.79,0,5.54
72.0,364.24,truck_cng,diesel,41.78,0,15.76
43.02,364.85,ev,electric,75.53,1,0.91
229.25,166.62,truck_cng,diesel,58.28,7,48.47
37.01,1983.09,mini_truck,hybrid,51.58,0,5.11
169.01,646.05,van,electric,58.96,5,7.46
139.38,830.34,mini_truck,diesel,59.36,2,25.75
51.48,975.5,mini_truck,diesel,48.57,2,10.71
44.32,1926.08,mini_truck,diesel,34.03,2,12.19
232.77,657.69,truck_diesel,cng,68.16,6,52.1
56.69,271.22,mini_truck,hybrid,64.18,1,6.34
116.79,950.02,van,electric,71.38,1,3.92
23.43,1209.77,van,diesel,62.72,0,3.53
19.89,327.13,truck_diesel,petrol,65.16,1,5.43
148.52,1562.22,mini_truck,diesel,78.61,3,30.76
88.58,1232.3,truck_cng,diesel,66.47,3,19.95
19.16,641.88,ev,cng,76.0,0,0.78
179.59,879.34,truck_diesel,diesel,37.93,5,65.2
139.71,1171.01,mini_truck,diesel,52.42,4,29.53
27.03,969.99,van,petrol,43.42,0,3.79
157.14,515.02,truck_cng,hybrid,49.79,3,23.53
14.68,555.31,mini_truck,petrol,52.62,0,2.43
9.44,816.79,two_wheeler,petrol,61.12,0,0.78
53.13,1323.38,two_wheeler,electric,54.31,0,0.92
46.26,820.64,truck_diesel,hybrid,75.45,1,9.18
26.12,365.57,two_wheeler,cng,53.33,0,1.75
114.42,1219.83,truck_diesel,petrol,47.13,2,35.19
150.38,811.42,van,cng,36.75,5,23.63
55.24,1313.5,truck_cng,petrol,25.34,2,14.06
87.28,322.73,mini_truck,petrol,45.91,1,14.15
60.23,801.95,ev,petrol,63.89,2,4.23
46.94,500.35,truck_diesel,petrol,64.67,0,12.58
190.51,1747.67,two_wheeler,petrol,57.8,7,19.01
151.34,525.91,truck_cng,hybrid,36.47,3,27.96
104.16,931.52,truck_cng,electric,85.21,1,5.13
136.24,1025.64,mini_truck,cng,53.82,0,18.05
9.99,1513.96,two_wheeler,diesel,52.57,0,0.87
132.66,637.93,mini_truck,diesel,20.0,0,26.77
55.92,1468.2,van,cng,24.81,4,9.77
36.26,702.66,van,diesel,22.08,2,8.08
140.38,830.71,ev,hybrid,36.71,0,5.92
69.52,732.54,two_wheeler,petrol,51.22,1,6.33
115.21,612.36,ev,cng,37.82,0,5.74
109.13,361.95,two_wheeler,hybrid,51.71,6,8.71
32.08,638.94,truck_cng,diesel,71.6,2,7.66
59.32,1158.47,two_wheeler,petrol,52.41,1,5.51
79.3,278.93,truck_diesel,cng,27.41,0,16.4
49.17,1224.58,mini_truck,electric,84.91,1,2.24
21.88,538.79,truck_cng,electric,52.38,0,0.91
34.18,116.42,ev,cng,32.2,0,1.69
43.53,1002.48,van,hybrid,33.35,0,5.32
70.28,1375.72,mini_truck,cng,56.15,2,10.12
133.57,2014.97,truck_cng,cng,47.34,1,20.6
111.16,726.95,van,petrol,65.07,2,17.75
216.85,1724.5,ev,diesel,70.7,5,13.64
36.78,1400.54,mini_truck,electric,20.0,1,2.18
110.13,562.87,truck_diesel,electric,71.41,1,6.59
90.23,964.36,ev,diesel,52.67,2,5.33
58.23,528.77,mini_truck,diesel,61.77,1,10.62
74.08,1075.96,van,diesel,46.54,2,11.36
53.32,483.35,truck_cng,cng,80.67,3,9.91
60.09,487.66,two_wheeler,petrol,52.57,1,5.34
9.14,1100.12,van,petrol,79.24,0,1.38
81.37,508.9,truck_cng,hybrid,73.44,3,12.31
165.7,560.41,van,hybrid,48.28,4,16.83
79.77,626.83,truck_cng,hybrid,63.69,1,12.15
107.14,405.61,two_wheeler,diesel,49.24,0,9.16
26.04,787.1,truck_cng,cng,75.86,0,3.81
15.62,574.35,truck_cng,petrol,47.22,1,3.74
85.25,1080.73,van,hybrid,56.17,0,8.58
146.9,622.57,truck_cng,hybrid,63.62,3,20.89
221.69,2351.82,ev,hybrid,67.74,6,10.46
16.28,668.41,ev,petrol,53.41,0,0.8
122.47,404.65,truck_cng,electric,66.57,1,5.33
118.03,411.87,mini_truck,electric,55.54,2,4.98
54.63,1274.13,van,petrol,38.26,2,10.89
64.84,1622.66,van,electric,41.67,2,3.18
19.99,1053.69,truck_diesel,electric,20.0,0,1.4
70.55,175.01,truck_diesel,hybrid,41.59,2,13.36
73.22,309.63,truck_cng,cng,51.41,2,11.44
136.96,1608.34,truck_diesel,hybrid,50.86,1,28.47
222.55,1052.73,ev,cng,64.25,5,11.46
96.7,981.82,truck_cng,diesel,71.17,3,23.48
53.43,818.53,ev,electric,71.38,1,1.07
172.21,713.32,ev,diesel,38.53,8,15.55
23.84,886.98,two_wheeler,hybrid,20.0,1,1.97
149.32,314.26,ev,petrol,58.85,3,9.14
5.43,455.19,two_wheeler,petrol,74.83,0,0.41
143.7,665.27,ev,electric,48.94,6,4.54
124.21,871.76,mini_truck,petrol,64.09,3,23.63
284.79,1587.58,ev,diesel,59.32,6,18.94
119.88,495.62,truck_cng,hybrid,30.09,3,21.82
185.37,106.66,ev,cng,51.69,3,8.84
92.59,1235.95,truck_diesel,petrol,41.88,5,29.75
99.72,1156.63,van,cng,49.95,0,11.02
93.11,528.93,two_wheeler,diesel,59.1,2,8.49
69.67,816.96,ev,cng,46.34,0,2.95
19.01,778.86,mini_truck,hybrid,48.78,0,2.26
285.13,1301.32,ev,cng,29.58,8,19.11
125.5,305.43,mini_truck,petrol,42.08,5,26.48
128.21,2560.84,ev,petrol,64.05,2,7.82
122.82,894.08,mini_truck,electric,61.79,2,5.52
55.52,541.01,van,cng,71.63,0,5.98
48.53,1134.12,truck_diesel,petrol,30.58,0,16.36
93.89,1224.05,truck_diesel,diesel,56.75,3,30.6
45.04,1146.65,truck_cng,hybrid,38.48,0,7.31
8.14,726.56,truck_cng,diesel,39.1,0,2.08
89.27,664.1,ev,cng,55.54,3,4.86
68.05,2108.99,ev,petrol,55.52,0,3.77
203.52,1210.61,truck_cng,diesel,53.42,5,44.91
235.03,858.89,two_wheeler,cng,62.73,4,16.68
209.54,403.34,truck_cng,petrol,32.06,1,49.12
37.01,227.81,ev,cng,56.63,1,1.83
13.29,1495.51,ev,electric,52.69,0,0.14
60.32,725.51,van,diesel,36.85,1,11.75
37.66,1324.01,van,petrol,62.07,0,5.79
134.44,71.11,ev,diesel,52.76,3,7.83
215.09,669.17,two_wheeler,petrol,35.75,4,25.22
126.88,619.83,truck_diesel,petrol,56.94,2,34.68
125.01,437.23,two_wheeler,cng,30.38,5,12.22
63.91,494.88,truck_cng,diesel,41.87,1,13.41
196.78,696.19,two_wheeler,diesel,69.54,5,19.68
79.58,360.18,mini_truck,cng,38.01,1,13.1
56.52,408.51,ev,petrol,52.91,1,3.49
177.66,1404.78,mini_truck,electric,65.3,4,9.15
236.06,708.88,truck_diesel,cng,53.14,3,53.32
189.9,191.42,ev,hybrid,47.27,5,8.75
62.76,696.28,truck_cng,diesel,33.39,2,16.95
144.32,465.0,truck_diesel,petrol,67.85,3,42.36
138.65,462.55,mini_truck,cng,88.06,4,18.62
212.58,492.57,truck_diesel,electric,68.17,4,14.57
129.91,2074.54,truck_diesel,diesel,51.3,5,42.66
181.21,715.41,ev,hybrid,39.76,1,8.43
52.59,570.69,mini_truck,hybrid,49.52,0,6.25
14.01,1233.58,truck_diesel,diesel,55.87,1,4.76
161.47,1478.42,van,hybrid,50.99,5,18.6
23.39,573.23,mini_truck,cng,53.1,0,3.17
27.46,952.87,van,electric,49.23,0,0.79
147.25,195.99,truck_diesel,diesel,58.91,0,38.73
64.92,2967.6,van,hybrid,67.11,1,7.97
18.26,1381.67,ev,cng,51.25,0,0.81
114.89,1406.43,truck_diesel,cng,44.48,3,28.02
273.19,997.25,truck_diesel,petrol,43.23,4,79.1
89.67,1810.54,truck_diesel,electric,73.19,3,7.08
20.6,857.67,truck_cng,diesel,44.4,0,4.47
192.38,496.06,truck_diesel,cng,64.86,3,41.48
73.87,642.19,ev,hybrid,23.93,2,4.32
169.81,431.72,ev,cng,39.97,4,9.85
102.75,173.67,ev,cng,72.78,3,5.2
66.59,850.97,truck_cng,electric,41.49,0,2.93
69.43,707.18,van,cng,36.65,2,10.92
127.51,2801.44,two_wheeler,diesel,37.27,1,14.36
150.38,1134.48,ev,petrol,65.42,3,9.47
193.28,838.72,van,petrol,83.83,2,24.45
141.21,1165.57,mini_truck,hybrid,52.3,1,18.23
53.55,386.98,ev,cng,73.13,2,3.28
66.68,329.01,ev,electric,54.67,3,2.29
75.04,311.69,van,electric,62.81,4,4.17
78.67,615.59,ev,hybrid,70.26,4,4.75
44.63,1266.73,mini_truck,petrol,89.36,0,7.49
83.39,1298.03,two_wheeler,electric,29.01,2,2.81
80.86,190.34,ev,hybrid,70.27,3,4.36
100.78,965.81,truck_diesel,electric,41.22,3,7.32
73.01,1287.66,truck_diesel,hybrid,20.0,0,17.47
189.82,437.57,truck_diesel,hybrid,55.94,4,35.48
41.27,421.55,truck_diesel,hybrid,35.96,1,10.26
149.51,529.26,truck_diesel,cng,48.29,3,30.07
200.31,1608.76,ev,electric,69.04,2,3.35
118.06,583.22,ev,cng,40.46,1,4.89
172.23,1408.0,truck_cng,hybrid,65.13,4,26.61
30.43,469.18,truck_cng,hybrid,35.27,1,5.92
75.78,1852.64,ev,cng,33.91,3,5.54
78.21,1421.07,truck_cng,electric,63.88,2,4.37
71.82,809.93,truck_cng,cng,57.37,1,12.07
78.19,515.09,truck_cng,hybrid,69.13,1,10.99
128.52,526.41,van,cng,41.85,2,14.63
58.02,636.64,two_wheeler,hybrid,59.53,1,3.79
47.47,332.68,ev,petrol,29.49,1,3.02
28.39,1213.12,ev,hybrid,35.49,1,1.82
83.9,261.54,truck_diesel,petrol,65.71,1,20.63
45.92,705.88,mini_truck,cng,75.99,0,6.53
6.19,175.29,two_wheeler,electric,54.46,0,0.11
135.81,400.92,truck_cng,electric,54.98,1,6.02
166.14,798.84,mini_truck,cng,46.85,2,23.36
29.72,718.28,truck_cng,diesel,48.46,0,6.11
116.82,1346.24,van,hybrid,28.44,2,14.63
72.87,366.85,van,diesel,20.0,5,15.36
332.21,1081.75,two_wheeler,electric,65.66,10,9.98
37.74,447.87,two_wheeler,electric,67.68,0,0.63
34.13,579.25,ev,cng,43.31,0,1.45
129.61,891.3,van,diesel,60.6,3,19.89
48.44,1359.26,van,hybrid,55.83,1,5.06
62.3,1007.95,van,hybrid,30.23,1,8.23
43.54,550.85,ev,cng,69.86,1,2.22
74.62,932.33,mini_truck,electric,53.69,1,2.64
88.29,778.53,mini_truck,electric,78.94,2,4.15
64.46,607.71,truck_cng,electric,69.47,1,2.9
155.79,1403.79,van,diesel,35.03,1,30.47
179.06,1345.78,two_wheeler,electric,45.32,2,4.1
54.43,890.6,two_wheeler,diesel,53.31,2,5.88
76.43,419.14,van,electric,78.4,2,2.92
111.23,456.64,truck_diesel,cng,50.85,1,22.89
21.63,2323.91,truck_cng,petrol,26.01,0,5.5
28.18,629.0,truck_cng,diesel,45.07,1,6.4
37.14,591.93,mini_truck,cng,71.17,1,5.45
69.37,365.6,van,petrol,77.39,0,9.95
91.33,864.48,truck_diesel,diesel,48.89,0,28.24
237.2,554.69,mini_truck,electric,31.43,8,13.51
16.19,1104.65,van,hybrid,33.53,0,1.96
49.62,1112.27,ev,diesel,64.92,1,3.31
216.7,135.97,van,hybrid,79.08,7,21.33
124.85,725.76,two_wheeler,hybrid,46.05,2,7.48
86.81,1303.18,mini_truck,diesel,20.0,0,20.44
105.47,593.86,truck_diesel,diesel,63.65,2,33.25
67.53,901.86,truck_diesel,diesel,75.87,1,20.52
109.45,253.02,mini_truck,diesel,69.08,2,21.52
12.54,234.86,ev,electric,55.35,1,0.65
78.63,712.95,mini_truck,cng,47.08,2,12.3
54.97,802.63,truck_diesel,hybrid,63.84,1,9.51
135.97,1220.74,van,hybrid,72.52,1,13.52
102.17,772.27,truck_cng,petrol,58.29,1,20.15
152.47,750.66,mini_truck,electric,47.13,4,7.11
158.82,1148.11,truck_diesel,electric,86.32,7,12.87
92.81,1931.82,two_wheeler,cng,35.94,2,8.66
253.62,842.51,two_wheeler,hybrid,71.6,4,14.25
240.26,1453.37,mini_truck,cng,38.16,4,41.3
58.38,233.91,two_wheeler,hybrid,70.21,2,4.67
60.32,614.38,truck_diesel,hybrid,61.55,0,11.47
138.91,2063.66,van,cng,37.85,3,20.98
210.3,933.89,truck_diesel,cng,68.09,7,55.74
246.49,648.91,truck_diesel,electric,51.55,2,14.42
60.29,562.16,ev,hybrid,73.93,1,2.63
65.92,1004.71,van,cng,67.43,1,7.6
123.57,518.91,ev,petrol,39.88,4,9.05
108.44,200.69,ev,electric,56.32,0,1.17
117.88,1199.13,mini_truck,electric,92.04,3,6.22
38.96,843.24,ev,cng,47.31,0,1.55
80.86,1858.99,truck_cng,hybrid,74.87,2,12.52
54.91,1527.64,mini_truck,cng,59.06,1,8.67
49.51,370.06,two_wheeler,cng,38.12,0,3.74
41.41,1100.19,truck_diesel,electric,65.37,1,3.06
128.96,279.38,van,cng,50.31,2,14.28
122.58,1045.18,two_wheeler,petrol,74.24,1,10.53
86.21,195.57,mini_truck,electric,45.55,0,3.08
147.9,385.4,truck_cng,diesel,66.96,0,32.57
94.58,903.3,ev,hybrid,79.57,0,3.45
21.62,1312.12,truck_cng,cng,37.99,0,4.47
39.04,572.38,ev,electric,55.6,0,0.39
183.1,1247.75,ev,hybrid,32.29,7,11.71
144.15,585.57,mini_truck,electric,63.92,2,5.88
37.33,1232.74,van,petrol,49.69,1,6.0
193.95,2270.91,two_wheeler,electric,49.96,2,4.54
163.48,1082.45,mini_truck,petrol,45.5,3,33.36
35.2,1385.89,ev,diesel,49.6,0,2.0
63.37,530.31,truck_diesel,diesel,89.06,1,18.55
108.88,636.44,van,petrol,54.02,1,15.23
130.94,831.56,two_wheeler,cng,57.4,1,8.24
158.33,1765.75,mini_truck,diesel,44.41,4,31.56
111.95,785.55,mini_truck,petrol,52.21,3,21.44
25.89,996.27,truck_cng,petrol,53.25,0,5.17
195.39,710.0,truck_diesel,petrol,61.54,4,55.25
18.74,1068.77,mini_truck,diesel,72.74,0,3.44
142.68,625.51,truck_cng,petrol,69.59,0,29.59
44.75,436.59,ev,hybrid,49.62,0,1.47
86.71,1757.59,two_wheeler,hybrid,77.18,1,5.43
172.7,595.02,mini_truck,diesel,20.0,5,38.02
74.55,1241.91,two_wheeler,hybrid,71.93,2,4.65
117.91,1303.81,mini_truck,cng,73.97,3,18.36
25.83,814.34,ev,hybrid,45.35,0,0.87
41.5,492.36,mini_truck,hybrid,62.99,2,5.46
173.55,450.52,truck_cng,hybrid,62.76,4,28.61
389.89,1009.84,ev,diesel,20.0,3,25.67
25.04,1490.98,truck_diesel,electric,58.29,2,2.79
155.31,1157.46,van,electric,24.24,3,6.95
76.49,256.47,truck_cng,electric,73.33,0,3.18
225.12,850.81,truck_cng,diesel,39.36,6,61.23
348.14,899.41,van,electric,72.78,13,14.57
96.64,539.84,two_wheeler,electric,73.9,2,2.75
40.87,1325.35,mini_truck,diesel,63.46,1,7.83
37.59,703.32,truck_cng,hybrid,73.65,0,5.49
117.63,1754.95,truck_cng,electric,58.15,3,7.11
110.79,465.21,mini_truck,hybrid,55.33,1,13.48
147.32,494.84,truck_cng,diesel,22.62,4,37.35
218.53,785.27,two_wheeler,petrol,68.37,3,19.02
65.96,1037.91,truck_diesel,petrol,73.2,3,19.97
250.15,902.17,ev,petrol,26.36,6,19.16
23.3,653.32,truck_cng,petrol,29.16,0,5.6
41.79,897.74,two_wheeler,petrol,73.79,2,4.46
39.12,1717.58,ev,electric,69.65,0,0.46
162.18,1517.66,truck_cng,diesel,39.76,4,44.96
132.02,674.77,two_wheeler,petrol,29.79,4,14.44
47.99,650.41,ev,diesel,52.74,0,2.48
79.4,1301.34,truck_diesel,petrol,44.7,2,23.66
28.79,1210.38,van,petrol,47.64,1,5.4
104.03,593.21,truck_diesel,cng,35.2,4,28.08
16.57,1317.38,truck_diesel,diesel,64.0,0,5.15
116.25,479.04,truck_cng,petrol,60.83,2,22.41
193.44,1185.78,truck_cng,diesel,51.82,1,44.05
66.83,596.26,truck_cng,petrol,63.82,0,12.16
85.65,209.83,two_wheeler,petrol,66.4,1,7.25
60.91,578.47,truck_diesel,hybrid,68.65,1,11.75
28.06,365.32,ev,petrol,42.19,0,1.46
36.14,811.55,truck_diesel,hybrid,79.82,2,7.78
21.96,829.71,van,diesel,59.86,0,3.17
140.38,618.78,van,electric,39.05,3,6.56
86.26,407.07,two_wheeler,cng,65.85,1,5.88
274.45,469.1,truck_diesel,petrol,58.32,6,82.8
156.76,1137.91,truck_cng,electric,35.22,0,8.35
40.21,585.49,ev,electric,55.83,0,0.43
188.74,462.43,truck_cng,hybrid,20.0,3,34.02
71.41,1097.25,two_wheeler,electric,20.0,1,1.96
172.62,734.1,truck_diesel,hybrid,31.8,5,38.22
100.72,434.81,two_wheeler,diesel,48.6,1,9.94
98.56,676.55,truck_diesel,petrol,35.6,1,33.07
58.87,583.49,ev,hybrid,72.83,5,4.57
121.41,454.69,ev,hybrid,82.15,2,5.34
93.68,989.11,mini_truck,diesel,75.01,0,16.1
40.81,1572.09,two_wheeler,electric,41.58,1,1.24
70.08,916.77,van,cng,63.67,0,7.46
31.18,1007.17,truck_cng,hybrid,57.94,0,4.27
11.44,987.93,truck_diesel,electric,54.24,0,0.72
113.08,178.62,two_wheeler,petrol,32.77,1,11.27
36.3,398.92,van,cng,60.08,0,3.9
63.61,1316.77,truck_diesel,cng,44.99,1,14.9
32.8,2063.82,two_wheeler,hybrid,59.22,0,2.04
139.73,409.75,two_wheeler,diesel,61.98,3,12.12
45.14,1355.96,two_wheeler,diesel,63.33,1,4.46
85.86,1251.5,truck_cng,cng,52.36,2,16.18
51.2,1044.55,truck_diesel,cng,72.42,1,11.62
16.32,1604.43,truck_cng,cng,81.28,0,2.9
141.36,522.36,mini_truck,diesel,50.89,2,26.51
208.61,793.74,mini_truck,petrol,40.02,6,35.79
187.73,621.13,two_wheeler,electric,41.22,3,4.55
13.75,946.15,ev,diesel,40.45,0,0.7
61.6,1426.56,two_wheeler,cng,44.52,1,4.76
19.03,1535.2,truck_diesel,diesel,50.91,3,8.27
16.06,675.26,two_wheeler,hybrid,49.13,0,0.89
278.81,900.93,truck_diesel,petrol,85.14,10,79.01
42.34,724.22,mini_truck,electric,32.85,0,1.94
105.06,401.9,ev,cng,45.42,0,4.31
44.99,825.89,van,hybrid,39.94,0,5.52
10.79,1143.74,two_wheeler,hybrid,67.07,0,0.67
104.7,2086.0,truck_diesel,hybrid,76.81,1,22.66
149.35,1258.14,van,electric,56.5,2,5.73
53.94,431.56,ev,diesel,42.62,1,3.31
262.95,1903.65,truck_diesel,petrol,55.75,1,81.01
92.45,802.84,ev,petrol,47.08,1,4.72
61.25,222.5,van,electric,48.3,1,2.14
67.77,2242.72,truck_diesel,electric,54.24,2,5.89
61.06,798.28,truck_cng,petrol,56.42,0,11.91
74.27,1011.31,truck_diesel,hybrid,71.02,2,14.49
198.08,1015.37,truck_cng,petrol,48.05,7,41.81
398.81,1535.61,ev,petrol,60.94,9,25.36
99.36,1517.21,truck_cng,petrol,69.21,5,22.64
25.27,1258.76,two_wheeler,cng,50.14,0,1.62
60.05,1854.45,van,diesel,51.39,0,9.14
56.69,1289.62,mini_truck,petrol,64.67,1,10.36
72.52,754.22,van,petrol,48.02,1,10.94
51.08,1012.56,van,diesel,66.68,0,7.31
166.73,811.51,truck_cng,cng,35.56,5,33.65
132.69,510.12,ev,hybrid,62.17,2,5.48
165.79,907.72,two_wheeler,petrol,72.08,3,16.54
42.52,1552.42,ev,diesel,40.19,2,3.48
67.49,134.65,van,hybrid,34.41,0,7.47
144.43,1168.43,ev,cng,38.94,5,8.87
9.68,380.44,mini_truck,diesel,37.44,0,2.13
164.92,1669.48,truck_diesel,petrol,80.66,1,53.33
109.46,190.36,two_wheeler,cng,42.09,2,7.5
162.29,1371.71,truck_diesel,electric,56.5,2,12.29
211.18,919.24,van,hybrid,74.38,3,21.74
184.46,1534.2,ev,diesel,28.47,3,13.48
32.46,114.45,mini_truck,electric,47.5,0,1.15
164.61,1021.35,two_wheeler,electric,67.93,4,5.03
254.68,164.43,truck_diesel,electric,65.77,4,16.87
79.15,1562.45,mini_truck,petrol,49.24,3,15.36
21.14,2002.11,ev,hybrid,38.0,2,1.98
82.56,410.16,mini_truck,petrol,54.84,1,14.15
43.43,456.23,truck_diesel,hybrid,55.74,1,8.37
29.39,323.94,truck_diesel,petrol,62.64,0,7.51
66.37,1434.52,truck_cng,petrol,58.78,1,13.16
100.31,365.68,two_wheeler,cng,66.7,4,7.79
258.89,1156.36,ev,petrol,40.27,1,13.51
110.73,1258.45,two_wheeler,electric,72.27,6,4.99
18.37,816.25,truck_diesel,cng,62.35,0,3.92
179.69,749.36,mini_truck,hybrid,56.05,2,22.34
344.95,291.45,van,cng,34.22,2,45.46
67.84,600.11,truck_cng,cng,46.61,2,11.27
229.43,773.37,ev,hybrid,71.52,4,10.15
40.18,673.81,ev,hybrid,37.2,0,1.75
33.78,493.83,truck_cng,cng,54.05,1,5.82
240.81,968.89,truck_diesel,hybrid,59.79,4,41.57
141.2,1440.66,van,cng,63.7,1,16.77
100.21,762.92,truck_diesel,cng,20.0,3,29.66
61.27,1567.87,truck_cng,hybrid,47.04,1,8.92
144.13,1079.44,van,diesel,43.98,3,24.57
130.92,662.25,mini_truck,electric,65.19,0,4.55
61.96,2258.69,two_wheeler,hybrid,62.52,1,3.89
29.1,1031.17,truck_cng,diesel,57.04,1,6.55
6.78,789.4,truck_diesel,petrol,62.31,1,2.48
88.93,1185.08,ev,diesel,81.45,1,5.61
26.51,1360.75,truck_cng,electric,40.87,0,1.2
55.7,1357.02,truck_cng,electric,77.64,4,4.12
78.88,667.43,mini_truck,hybrid,47.29,0,9.62
77.03,533.9,ev,petrol,54.77,1,4.23
148.44,583.72,mini_truck,cng,41.71,3,21.43
76.74,1434.11,ev,diesel,50.86,0,3.98
74.34,1818.12,van,diesel,57.35,2,13.36
9.3,1112.4,truck_cng,cng,71.52,1,1.86
144.93,1241.43,truck_diesel,hybrid,46.45,2,29.78
115.82,463.3,mini_truck,petrol,52.71,3,21.47
246.06,1008.26,two_wheeler,diesel,60.67,4,22.11
61.85,889.76,mini_truck,cng,40.17,2,10.44
20.08,1030.53,mini_truck,cng,40.18,1,3.23
71.13,894.01,two_wheeler,electric,27.8,0,1.51
66.41,1433.08,van,electric,54.54,0,2.21
185.55,699.38,mini_truck,diesel,53.6,1,34.77
105.25,613.71,mini_truck,petrol,77.84,1,18.05
52.03,1871.61,mini_truck,petrol,44.61,1,10.28
40.47,537.14,mini_truck,electric,31.94,0,1.65
23.41,380.35,mini_truck,cng,31.75,1,4.36
37.48,970.27,ev,hybrid,72.95,0,1.31
110.47,1413.92,two_wheeler,electric,69.39,0,1.84
122.47,1379.41,two_wheeler,cng,30.88,2,10.76
266.79,576.73,ev,electric,39.56,7,7.46
136.44,666.36,ev,petrol,56.74,4,9.19
52.83,1236.77,truck_cng,electric,35.96,1,3.18
95.38,366.27,truck_cng,petrol,57.98,2,19.99
184.04,640.91,truck_cng,hybrid,48.01,4,25.17
68.34,734.82,mini_truck,electric,61.82,5,4.59
102.55,756.3,van,hybrid,65.46,2,10.77
57.18,413.54,mini_truck,petrol,49.88,2,11.14
114.56,488.32,ev,petrol,41.83,1,6.8
119.13,840.25,van,hybrid,50.86,6,13.93
78.08,1682.24,ev,cng,80.79,3,4.84
47.04,359.15,ev,diesel,42.78,0,2.48
169.52,218.16,van,petrol,81.69,1,24.02
89.88,1141.18,mini_truck,petrol,59.69,3,17.93
134.59,1445.56,two_wheeler,hybrid,59.09,1,8.2
131.08,358.17,truck_diesel,cng,47.79,2,29.69
77.34,624.38,ev,diesel,36.63,2,5.83
31.56,1421.18,mini_truck,hybrid,28.78,0,4.61
320.61,314.52,truck_diesel,diesel,70.59,6,95.3
122.04,115.32,two_wheeler,petrol,55.28,3,9.91
73.0,328.57,ev,electric,73.2,2,1.83
120.7,1327.74,two_wheeler,cng,59.3,0,7.63
45.76,393.45,two_wheeler,hybrid,47.63,1,2.92
79.97,1164.74,van,electric,43.6,3,4.05
366.28,327.52,truck_cng,petrol,73.23,3,81.08
215.57,1289.44,ev,hybrid,35.72,4,11.54
56.43,536.62,ev,hybrid,49.17,1,2.58
218.14,402.98,truck_diesel,diesel,70.5,4,63.34
33.74,453.9,two_wheeler,petrol,65.53,0,2.61
85.45,981.45,truck_diesel,diesel,68.7,6,27.97
30.95,1430.73,truck_cng,diesel,70.14,1,7.26
20.28,1541.93,two_wheeler,electric,68.14,1,0.82
161.67,1205.19,ev,cng,59.54,4,8.4
228.06,561.01,truck_cng,electric,64.33,4,11.31
101.28,1070.31,van,petrol,49.91,7,18.35
41.23,1348.07,truck_diesel,electric,20.0,0,3.04
126.8,608.06,truck_diesel,diesel,75.11,1,36.1
104.92,822.56,truck_cng,cng,52.45,2,16.97
