temperature,refrigeration_load,inventory_volume,energy_kwh,co2_kg
26.56,0.0,1055.67,509.5,242.66
9.63,0.06,1169.44,816.56,397.38
17.47,0.0,476.0,264.88,124.28
17.39,0.0,159.92,183.87,84.86
7.39,0.49,582.5,614.64,291.57
6.21,2.28,607.81,800.29,391.61
11.47,0.0,815.61,664.89,337.96
18.98,0.0,255.84,226.3,109.89
-4.07,2.61,170.47,806.97,344.84
18.68,0.0,460.86,341.85,159.47
19.39,0.0,1083.12,731.7,354.63
-6.31,9.35,1021.06,1816.1,862.76
9.88,0.01,402.47,412.78,204.81
11.69,0.0,222.92,314.64,149.64
-3.02,8.65,319.57,1398.43,668.06
27.29,0.0,1387.29,651.08,328.98
18.66,0.0,497.27,329.06,166.34
7.84,0.43,347.13,446.4,227.08
5.85,3.62,313.6,885.68,434.01
17.47,0.0,728.09,478.87,215.49
23.95,0.0,185.15,85.22,41.53
24.06,0.0,356.51,207.62,105.74
17.84,0.0,479.59,337.86,177.33
30.0,0.0,684.19,287.9,148.79
18.34,0.0,93.88,150.42,68.64
16.63,0.0,548.58,390.83,200.28
27.73,0.0,731.15,362.69,197.01
22.39,0.0,1863.38,1032.53,505.54
17.34,0.0,310.94,292.87,139.87
26.36,0.0,1054.74,533.65,275.68
5.22,0.51,1066.02,811.25,418.69
12.93,0.0,830.61,599.86,305.35
0.47,5.5,217.59,1028.97,504.14
15.97,0.0,104.7,186.4,100.19
-9.32,10.55,235.49,1800.62,862.66
30.0,0.0,804.09,351.94,192.14
16.42,0.0,347.62,326.11,167.47
19.99,0.0,437.12,297.42,143.92
5.11,1.83,594.81,871.39,432.75
-3.2,3.75,287.22,1044.76,495.32
16.5,0.0,444.18,353.6,161.86
6.76,1.18,195.16,447.04,229.02
30.0,0.0,595.88,285.79,135.55
12.86,0.0,694.12,568.21,299.28
2.57,2.91,1023.21,987.41,498.4
9.26,0.37,377.42,484.47,259.02
17.77,0.0,1346.11,854.9,402.23
-7.25,5.77,236.07,1086.47,590.6
27.6,0.0,557.34,263.24,128.94
8.45,0.97,394.42,549.46,275.28
20.65,0.0,285.3,223.91,104.93
9.59,0.07,477.24,459.71,217.85
2.43,9.92,626.55,1618.03,781.08
-1.19,2.15,509.18,625.79,325.38
26.49,0.0,1233.18,664.18,313.35
11.88,0.0,551.32,484.06,230.07
-5.57,6.94,522.33,1384.19,682.87
6.25,2.49,885.35,1010.63,489.95
30.0,0.0,1327.97,728.26,361.93
27.71,0.0,802.88,466.44,222.48
24.24,0.0,646.9,368.0,184.1
-0.97,4.37,267.37,1068.83,502.67
12.21,0.0,265.56,325.92,155.49
9.98,0.0,1321.0,801.26,384.83
16.29,0.0,1423.21,861.0,463.59
8.86,0.17,534.08,570.73,270.64
5.48,1.22,783.47,655.22,337.64
13.13,0.0,135.43,226.56,104.83
8.23,0.62,365.37,484.15,244.44
20.99,0.0,536.64,363.24,166.51
11.18,0.0,883.39,701.03,331.01
18.34,0.0,514.68,365.92,178.46
30.0,0.0,204.48,126.07,62.26
30.0,0.0,541.15,197.98,97.55
12.8,0.0,231.49,239.58,115.57
19.79,0.0,357.97,238.75,116.98
16.0,0.0,703.12,440.12,227.77
30.0,0.0,773.51,413.65,194.13
-1.86,6.22,330.15,1216.09,543.45
14.06,0.0,213.25,267.14,128.41
9.61,0.05,530.84,514.39,256.91
-3.66,6.36,762.08,1501.93,798.25
5.46,2.32,1331.01,1351.69,685.48
0.5,3.8,675.46,962.15,500.54
12.69,0.0,749.02,639.31,305.88
15.53,0.0,516.49,453.79,214.39
-4.73,0.48,1809.84,1359.35,659.49
24.93,0.0,982.38,432.29,202.94
18.61,0.0,779.7,594.81,277.51
11.57,0.0,533.79,519.49,253.26
7.62,1.04,73.54,395.32,184.22
30.0,0.0,87.91,50.0,25.35
24.75,0.0,281.88,128.26,64.87
14.97,0.0,91.36,201.06,96.67
16.59,0.0,500.24,314.85,146.12
30.0,0.0,194.35,92.15,49.41
4.64,2.58,1079.47,1095.45,560.77
12.6,0.0,634.5,573.46,283.0
16.4,0.0,515.49,349.3,170.79
13.36,0.0,697.64,504.23,265.62
8.35,0.6,540.7,652.57,298.82
-1.05,0.91,680.99,793.49,381.42
17.79,0.0,499.36,351.93,185.56
21.01,0.0,685.91,456.67,221.35
22.81,0.0,407.5,197.21,97.42
8.97,0.09,395.9,481.95,252.24
24.17,0.0,981.87,465.19,219.53
30.0,0.0,675.55,342.86,156.39
4.68,2.28,470.07,706.28,312.24
2.33,2.17,560.11,943.63,475.39
9.16,0.4,482.37,588.19,289.75
25.07,0.0,163.74,87.01,39.39
11.98,0.0,561.55,539.88,290.62
12.93,0.0,821.99,661.89,313.85
16.05,0.0,525.07,386.18,198.79
8.47,0.81,539.88,625.36,305.78
3.52,3.84,453.64,831.25,399.87
22.67,0.0,1035.78,573.55,288.99
2.26,0.19,90.91,452.07,222.32
27.54,0.0,422.28,203.95,101.91
2.77,3.11,422.68,861.85,459.98
20.46,0.0,1153.82,567.46,271.56
12.88,0.0,427.37,372.32,186.72
7.3,0.38,165.34,373.31,173.17
13.98,0.0,737.19,580.27,300.35
26.32,0.0,150.18,80.48,40.58
26.35,0.0,1318.22,632.97,295.83
7.15,1.19,639.21,578.86,304.74
1.07,5.19,182.56,1047.65,483.33
6.59,2.24,202.61,677.35,318.88
30.0,0.0,376.45,195.2,94.01
13.62,0.0,304.56,298.04,143.06
12.23,0.0,222.88,269.45,131.95
13.75,0.0,311.6,347.91,163.71
0.81,4.57,253.27,840.97,414.55
27.61,0.0,970.74,450.69,228.61
21.67,0.0,383.77,221.27,110.31
24.32,0.0,713.07,443.36,218.09
-1.45,4.72,1585.89,1668.87,786.28
17.45,0.0,965.26,590.29,283.91
21.03,0.0,615.42,357.25,184.05
9.53,0.03,580.21,558.82,260.05
24.92,0.0,1088.17,533.18,263.98
14.97,0.0,200.09,227.38,111.69
14.11,0.0,445.93,377.99,185.07
11.99,0.0,557.14,553.54,285.38
19.68,0.0,20.82,100.67,48.71
10.64,0.0,343.38,335.85,166.23
27.63,0.0,569.2,377.35,177.85
3.37,1.27,438.53,704.51,367.8
14.18,0.0,345.97,315.38,147.57
20.05,0.0,650.62,348.16,176.84
9.93,0.03,755.39,651.77,332.86
14.57,0.0,550.55,432.83,205.88
2.88,2.93,592.45,721.27,336.51
8.53,0.78,636.96,611.56,308.29
7.75,1.97,640.73,801.04,381.96
11.45,0.0,875.66,597.67,299.84
18.68,0.0,825.31,447.38,216.57
6.95,2.39,361.91,825.38,405.79
12.01,0.0,328.74,351.01,166.05
4.61,3.06,516.21,833.24,396.11
26.04,0.0,754.96,409.57,203.99
23.11,0.0,452.24,249.11,116.03
-5.35,16.68,512.41,2529.46,1208.03
14.71,0.0,1316.88,839.41,394.55
26.68,0.0,438.48,234.16,116.86
25.23,0.0,980.7,481.85,247.5
21.25,0.0,286.72,191.41,93.32
3.04,8.11,726.2,1162.12,532.04
5.8,0.5,418.17,615.7,273.49
27.13,0.0,855.73,489.85,237.43
30.0,0.0,338.98,182.72,85.52
3.83,2.27,202.74,724.12,319.66
30.0,0.0,272.34,142.5,72.2
9.19,0.21,468.52,541.43,268.16
8.95,1.06,772.46,826.63,420.96
3.21,6.96,377.83,1260.31,600.86
15.24,0.0,238.93,276.37,126.03
13.86,0.0,196.35,270.03,135.32
22.58,0.0,872.12,465.96,231.15
22.28,0.0,210.88,163.72,79.33
27.05,0.0,581.95,337.96,163.36
-1.94,10.05,1507.96,2299.38,1128.66
16.91,0.0,297.9,304.57,157.12
-1.69,2.56,117.12,657.08,314.49
18.92,0.0,343.07,243.24,122.54
17.88,0.0,640.68,312.04,158.56
10.86,0.0,485.61,406.48,201.29
7.94,0.76,973.84,864.27,433.68
17.85,0.0,707.31,463.41,232.59
1.59,7.89,178.49,1192.54,587.39
10.39,0.0,476.62,431.12,192.71
6.79,1.22,289.98,596.76,281.31
18.96,0.0,531.51,359.43,179.25
12.9,0.0,326.99,357.26,171.56
22.17,0.0,610.73,363.88,180.05
2.91,1.8,377.89,776.54,356.2
0.55,3.34,920.38,1000.02,473.69
23.7,0.0,265.17,147.35,71.32
22.8,0.0,848.61,528.72,278.91
30.0,0.0,233.9,112.05,54.55
0.33,2.79,296.1,741.44,354.07
21.24,0.0,339.2,231.35,119.31
7.89,0.3,352.25,424.66,196.58
17.18,0.0,225.09,212.86,100.27
14.33,0.0,545.09,483.82,246.33
14.9,0.0,220.75,235.04,106.73
10.42,0.0,637.8,544.78,255.71
-9.62,5.71,593.47,1651.25,808.7
9.7,0.18,424.88,410.47,202.71
9.22,0.7,561.24,598.36,290.78
28.11,0.0,482.83,226.31,113.93
10.71,0.0,582.5,516.87,242.13
4.38,1.44,491.91,718.1,340.77
29.24,0.0,1178.88,710.38,360.32
22.13,0.0,451.96,235.41,115.54
17.01,0.0,661.32,423.96,222.51
30.0,0.0,342.13,159.07,74.76
12.5,0.0,786.5,546.35,270.2
22.28,0.0,611.78,320.3,166.98
12.27,0.0,562.2,432.8,206.69
26.93,0.0,810.91,389.92,187.57
3.84,3.67,837.29,1188.7,634.12
9.52,0.06,139.39,277.76,128.22
25.47,0.0,1044.87,504.48,266.68
3.16,3.8,722.02,1013.9,488.59
7.98,2.21,1196.22,1150.81,546.1
12.53,0.0,1089.31,785.86,383.12
15.57,0.0,17.19,151.73,78.11
14.41,0.0,619.35,364.19,176.53
-4.7,3.29,354.19,951.73,470.09
30.0,0.0,1269.54,656.86,362.56
11.34,0.0,642.95,539.59,252.44
17.45,0.0,289.45,257.26,123.56
14.76,0.0,541.46,358.98,180.38
19.81,0.0,676.22,443.56,204.17
9.44,0.09,920.8,667.72,338.9
22.33,0.0,931.48,572.15,273.28
16.87,0.0,505.95,338.1,156.19
-11.02,17.41,306.07,2449.84,1211.6
11.3,0.0,485.06,535.55,254.46
8.98,0.62,744.16,686.93,349.59
7.31,0.82,295.16,602.88,299.55
15.47,0.0,518.11,444.49,206.73
-4.07,3.62,618.82,1175.34,532.52
20.44,0.0,578.34,337.55,170.07
1.13,1.0,488.7,723.57,346.21
5.03,0.24,1250.37,870.35,398.41
11.83,0.0,573.04,453.81,225.9
12.44,0.0,540.21,359.95,180.74
22.7,0.0,646.64,346.22,170.43
17.17,0.0,36.31,128.44,67.7
20.57,0.0,503.74,364.2,187.78
10.48,0.0,984.76,788.87,393.02
21.01,0.0,529.76,321.0,171.0
-2.56,2.0,898.7,934.76,420.8
-1.63,4.6,840.99,1358.85,631.05
23.57,0.0,566.89,337.04,165.72
28.53,0.0,847.75,434.84,215.92
18.72,0.0,971.76,497.26,244.71
16.81,0.0,358.91,256.22,113.58
27.52,0.0,505.19,284.48,136.85
2.87,2.47,239.67,728.37,315.99
-1.65,2.8,457.85,904.12,469.98
11.61,0.0,470.21,421.01,198.15
19.38,0.0,1224.23,616.26,302.64
18.75,0.0,243.0,232.53,113.2
10.21,0.0,644.39,539.56,271.09
23.4,0.0,613.97,338.23,159.21
20.33,0.0,1378.61,604.3,308.43
10.07,0.0,1150.82,652.25,333.72
10.78,0.0,775.11,608.04,319.88
18.89,0.0,902.46,507.83,234.35
-3.13,1.43,514.36,815.13,397.75
28.37,0.0,709.79,390.01,196.81
16.58,0.0,1002.95,573.67,296.4
3.51,1.33,1013.97,856.07,405.34
18.1,0.0,305.61,250.37,126.1
29.5,0.0,1066.31,471.49,221.49
14.06,0.0,383.29,308.56,141.0
17.94,0.0,325.45,270.16,126.54
16.38,0.0,705.71,576.25,284.97
30.0,0.0,293.57,144.6,74.53
12.67,0.0,294.52,372.65,161.9
7.7,0.28,721.71,626.83,314.14
13.69,0.0,830.42,621.62,278.35
5.43,1.97,422.94,817.01,416.8
16.76,0.0,778.87,493.48,229.19
14.12,0.0,162.28,255.0,121.35
10.77,0.0,1399.98,888.73,444.04
14.61,0.0,372.79,333.21,166.58
9.45,0.04,428.96,472.72,248.54
13.64,0.0,585.42,419.86,200.39
30.0,0.0,1529.77,865.41,429.02
30.0,0.0,238.41,119.75,56.44
3.68,2.24,498.16,819.86,433.15
26.66,0.0,325.13,168.44,86.05
13.78,0.0,599.33,552.24,267.28
27.94,0.0,185.14,90.72,46.76
-0.31,1.72,698.63,868.48,408.99
-5.96,7.57,265.03,1486.67,743.91
27.09,0.0,870.5,408.79,205.76
9.8,0.07,939.9,691.28,333.71
13.46,0.0,793.67,535.7,259.96
8.32,0.94,810.04,739.91,399.46
7.6,0.31,946.13,786.72,402.47
8.29,1.14,151.98,370.02,172.56
18.36,0.0,406.85,321.83,145.62
5.69,0.09,1047.88,902.67,483.13
15.43,0.0,409.24,309.89,161.63
21.05,0.0,1031.8,492.34,245.24
18.7,0.0,482.43,338.06,170.45
10.94,0.0,364.47,417.88,201.49
29.9,0.0,408.15,231.46,103.73
12.5,0.0,849.4,556.25,285.81
-0.48,2.9,205.36,706.08,359.95
6.75,3.36,497.3,908.18,463.92
14.39,0.0,1231.43,710.34,377.9
13.88,0.0,490.79,453.25,211.26
16.35,0.0,816.42,467.44,236.61
13.66,0.0,266.56,302.25,145.65
14.08,0.0,862.79,629.14,311.3
30.0,0.0,345.4,190.46,96.58
27.56,0.0,237.52,127.94,67.13
10.38,0.0,344.56,441.54,232.69
15.6,0.0,452.01,420.1,211.21
26.21,0.0,666.24,330.4,169.47
17.95,0.0,375.22,342.05,156.39
30.0,0.0,430.15,289.89,146.03
2.07,2.47,259.46,700.44,344.61
0.19,1.12,558.15,758.53,403.23
14.79,0.0,481.74,420.38,211.4
16.57,0.0,197.42,236.46,113.65
8.71,0.96,782.0,714.81,332.77
11.64,0.0,323.67,338.65,162.05
30.0,0.0,335.31,181.58,95.62
7.63,1.28,496.47,625.73,276.87
26.82,0.0,697.15,383.06,197.26
21.88,0.0,489.52,258.36,116.52
-0.46,1.05,925.77,1224.31,531.47
2.28,2.76,377.42,737.75,382.24
26.75,0.0,603.69,286.01,141.48
21.54,0.0,232.27,174.06,78.34
19.56,0.0,452.01,310.8,157.96
0.56,5.48,503.88,1408.42,700.81
23.8,0.0,613.65,352.58,174.65
-4.16,9.08,533.44,1471.68,730.63
13.29,0.0,994.48,668.26,337.81
21.04,0.0,759.52,462.82,219.14
30.0,0.0,1337.31,648.66,315.61
-1.91,9.65,931.27,1676.27,763.36
9.32,0.11,599.99,490.08,232.31
12.32,0.0,756.52,541.79,249.15
5.79,1.99,283.59,720.27,342.13
23.76,0.0,169.66,96.2,48.12
19.98,0.0,395.84,254.58,117.13
21.24,0.0,731.51,412.6,204.16
12.93,0.0,861.94,507.49,278.18
18.58,0.0,759.86,415.34,202.96
30.0,0.0,792.98,368.75,181.49
1.74,4.26,696.59,1121.19,533.63
19.86,0.0,1184.78,676.04,336.67
16.49,0.0,881.36,575.43,304.04
28.47,0.0,650.06,321.42,150.6
16.44,0.0,177.72,205.84,100.73
6.55,1.19,446.09,613.96,285.28
22.77,0.0,174.56,137.29,71.81
11.13,0.0,595.02,547.78,274.41
16.42,0.0,406.18,299.27,153.21
21.09,0.0,724.38,425.86,202.38
-5.38,6.55,370.1,1384.52,701.82
16.49,0.0,1088.82,659.95,329.33
10.18,0.0,286.12,289.04,131.55
19.49,0.0,234.03,192.74,91.43
15.78,0.0,598.82,436.08,203.02
14.11,0.0,448.21,359.35,163.42
15.05,0.0,598.62,360.29,190.29
16.9,0.0,1096.16,684.62,356.22
9.95,0.03,369.53,462.57,223.74
27.98,0.0,563.09,286.14,137.17
0.11,6.49,364.1,1170.31,602.87
28.61,0.0,341.64,160.59,84.31
23.54,0.0,364.65,183.95,79.58
11.69,0.0,561.44,494.21,237.38
-0.23,2.92,883.16,1072.87,545.87
20.06,0.0,764.67,432.79,224.57
21.93,0.0,615.59,403.66,201.92
20.41,0.0,509.48,343.64,176.45
10.36,0.0,501.17,332.29,177.46
8.08,0.58,286.24,471.39,229.14
8.08,0.42,327.71,481.06,257.11
30.0,0.0,566.87,262.06,137.12
5.27,2.69,1099.8,1151.08,496.96
20.07,0.0,578.49,353.48,181.56
28.29,0.0,845.8,487.23,216.19
9.28,0.19,290.2,376.19,165.37
-2.64,1.27,367.89,694.37,349.2
11.05,0.0,127.27,310.34,149.02
29.51,0.0,587.13,288.16,144.33
6.74,2.05,809.22,912.05,486.84
0.07,2.15,181.86,699.53,341.04
15.35,0.0,519.94,421.33,211.25
15.87,0.0,1262.49,734.27,377.38
15.92,0.0,327.82,326.3,159.92
22.82,0.0,359.66,193.03,101.38
13.57,0.0,250.24,320.82,145.71
11.73,0.0,688.76,540.67,261.48
-3.03,13.93,564.65,1885.32,888.22
30.0,0.0,1418.18,687.32,338.44
6.76,0.69,610.93,630.79,299.9
12.05,0.0,464.23,421.97,195.09
13.36,0.0,1152.61,665.78,322.87
7.38,0.5,667.91,560.23,262.57
14.65,0.0,828.84,541.03,248.33
5.96,2.03,548.61,727.57,371.6
4.29,1.76,373.86,642.9,304.61
17.7,0.0,707.5,438.18,209.07
30.0,0.0,914.35,445.49,228.22
13.0,0.0,279.59,290.83,142.8
15.95,0.0,1794.6,1071.91,488.64
5.62,2.02,505.92,714.35,357.12
12.68,0.0,462.59,354.83,174.18
23.01,0.0,319.72,210.13,106.09
12.68,0.0,1301.27,831.49,418.22
9.08,0.13,551.86,560.92,272.23
16.92,0.0,387.65,329.44,153.08
15.79,0.0,1599.57,891.98,456.16
14.16,0.0,1093.64,660.47,312.68
30.0,0.0,159.87,88.54,43.6
22.38,0.0,405.41,276.44,147.14
30.0,0.0,214.8,98.74,49.63
15.71,0.0,627.11,418.98,202.04
24.79,0.0,362.76,159.52,81.8
15.06,0.0,512.01,450.82,238.92
22.31,0.0,341.07,205.37,102.38
23.59,0.0,360.51,195.04,99.07
29.31,0.0,904.06,462.2,210.46
17.12,0.0,1148.98,725.22,381.98
1.76,1.96,305.02,733.23,339.19
16.2,0.0,145.67,192.88,91.44
27.05,0.0,223.34,104.32,49.85
-9.18,5.19,349.42,1181.01,606.97
15.33,0.0,416.09,340.43,167.78
17.95,0.0,533.45,304.57,150.16
-4.26,6.86,394.04,1117.08,544.73
18.44,0.0,860.4,499.78,246.35
18.0,0.0,767.15,519.54,252.6
4.34,0.08,768.45,762.53,398.51
6.76,0.26,622.23,565.15,273.55
19.76,0.0,321.57,245.39,128.39
16.98,0.0,1611.47,859.42,431.6
28.3,0.0,593.96,287.08,147.6
27.71,0.0,503.3,285.18,145.61
6.67,1.38,1558.17,1090.16,540.29
8.84,0.63,905.22,758.15,370.94
27.35,0.0,1130.17,572.83,300.5
24.13,0.0,609.38,276.85,143.29
5.63,0.66,542.04,730.35,365.71
17.48,0.0,250.19,223.18,115.67
20.39,0.0,162.62,144.0,70.32
20.14,0.0,858.01,509.24,250.17
20.59,0.0,664.98,386.46,190.72
17.78,0.0,261.44,218.95,110.55
7.55,0.86,778.44,739.65,330.38
19.89,0.0,587.33,349.36,171.43
18.93,0.0,1107.38,618.29,301.81
8.77,0.5,764.77,556.7,276.23
14.44,0.0,537.88,470.98,224.0
7.81,0.46,1002.02,775.42,373.41
5.91,2.29,546.86,738.77,370.75
26.01,0.0,700.57,363.12,184.37
18.87,0.0,221.08,212.3,108.45
8.44,0.43,176.64,374.84,175.12
9.81,0.1,422.21,523.15,244.77
14.03,0.0,276.19,339.86,164.6
9.17,0.32,714.23,600.53,296.19
21.31,0.0,603.02,374.47,186.87
12.51,0.0,364.5,392.9,181.41
14.45,0.0,1262.06,848.25,425.2
18.3,0.0,1156.38,676.03,345.68
7.34,1.63,638.44,783.1,410.82
14.64,0.0,435.12,374.61,177.66
20.22,0.0,462.48,332.0,167.92
26.02,0.0,255.5,132.9,63.5
17.3,0.0,251.58,255.85,113.24
21.43,0.0,550.87,302.94,151.47
3.97,1.53,1325.82,1283.06,577.01
7.85,0.25,882.16,732.06,378.81
11.37,0.0,673.26,495.91,241.26
29.47,0.0,697.16,372.23,198.06
11.19,0.0,437.32,438.51,201.72
20.48,0.0,347.2,227.98,113.32
20.48,0.0,272.16,177.76,85.12
8.49,0.34,491.47,529.45,260.49
12.76,0.0,802.06,520.18,259.36
14.79,0.0,903.61,546.7,267.04
26.54,0.0,601.06,301.69,148.04
30.0,0.0,358.6,183.6,87.43
5.38,1.02,720.71,732.59,340.07
-3.33,11.02,498.08,1464.15,719.3
15.5,0.0,197.35,220.32,105.54
22.36,0.0,648.13,336.82,169.91
7.59,0.68,424.02,570.67,297.77
15.31,0.0,259.68,244.3,118.19
10.36,0.0,459.1,466.85,230.6
30.0,0.0,270.15,114.44,57.91
22.56,0.0,544.61,334.48,162.95
7.76,0.94,901.74,654.72,326.86
11.75,0.0,679.81,515.14,254.25
8.66,0.58,656.2,573.46,284.62
18.09,0.0,392.12,300.89,150.12
5.92,2.42,766.49,1012.53,440.31
28.35,0.0,505.1,245.18,126.95
16.08,0.0,546.92,395.26,188.94
10.07,0.0,769.52,542.1,257.0
18.46,0.0,281.54,238.54,105.4
16.96,0.0,883.09,610.36,287.56
30.0,0.0,417.47,224.53,108.9
29.81,0.0,406.26,185.35,89.62
8.51,0.19,571.28,561.6,265.99
6.33,2.0,520.56,777.66,393.83
13.11,0.0,603.79,478.07,224.54
22.29,0.0,569.98,299.06,148.62
3.23,2.4,635.39,795.86,382.17
-1.16,10.99,581.02,1720.87,899.21
12.97,0.0,453.75,452.69,228.4
21.57,0.0,655.8,408.5,200.89
22.29,0.0,835.17,443.21,238.42
16.54,0.0,489.32,353.45,171.76
20.07,0.0,900.42,508.48,267.9
7.13,0.61,997.96,754.46,406.03
5.48,1.49,846.93,809.74,407.38
1.24,7.72,683.65,1633.11,816.83
11.21,0.0,614.68,511.88,252.1
30.0,0.0,354.0,184.11,98.48
12.54,0.0,334.08,390.37,187.36
9.09,0.47,731.96,697.29,341.96
13.69,0.0,309.71,369.75,176.73
12.07,0.0,433.29,442.17,218.74
-2.5,5.78,240.86,1085.2,493.41
-0.06,5.47,965.02,1271.81,588.65
2.78,4.08,1400.08,1126.49,587.08
-5.87,3.98,208.57,977.09,483.63
19.18,0.0,65.88,111.93,55.96
23.82,0.0,846.9,486.22,228.63
21.81,0.0,1164.65,554.86,270.16
15.06,0.0,107.99,192.85,94.44
-0.16,4.18,307.44,1018.72,487.18
8.18,0.08,820.47,744.4,349.47
-7.07,1.91,457.24,777.32,392.02
-4.36,3.89,563.98,838.58,439.08
15.76,0.0,305.36,269.93,129.24
4.31,2.29,298.35,646.67,303.4
20.49,0.0,574.03,352.18,190.66
20.0,0.0,284.81,184.71,87.84
20.37,0.0,341.59,230.31,113.86
26.17,0.0,294.99,141.99,73.97
12.11,0.0,1283.67,807.33,366.15
30.0,0.0,479.01,267.56,145.0
4.75,4.5,842.04,1197.19,561.04
9.4,0.18,1026.32,796.57,397.92
26.62,0.0,1029.17,473.26,245.11
18.32,0.0,551.52,360.4,182.44
14.14,0.0,1065.85,624.92,288.36
23.4,0.0,1055.89,573.01,286.22
15.88,0.0,955.0,659.26,318.01
11.65,0.0,677.44,576.88,283.47
-6.62,2.39,701.13,1144.1,596.75
24.74,0.0,410.95,191.01,101.18
2.12,8.29,607.0,1510.19,777.93
18.93,0.0,699.08,383.82,174.93
10.22,0.0,194.1,302.32,141.18
10.77,0.0,404.45,410.81,202.77
-1.61,1.08,301.41,690.43,341.07
11.03,0.0,281.59,396.03,173.06
16.52,0.0,2763.97,1360.62,703.31
13.06,0.0,790.98,517.15,247.52
12.83,0.0,758.03,597.95,298.54
-0.75,3.1,842.32,1276.85,622.19
26.12,0.0,504.14,234.48,137.21
14.57,0.0,354.12,347.14,160.28
25.75,0.0,880.98,424.73,210.49
17.45,0.0,1856.38,1194.75,604.24
0.72,2.52,262.69,736.13,393.01
10.17,0.0,186.81,311.37,139.63
7.44,0.66,334.28,426.91,207.15
1.34,3.24,505.45,851.88,444.99
7.29,2.97,756.32,899.19,414.01
26.03,0.0,1583.75,797.94,386.5
6.19,0.23,935.63,694.51,316.53
16.52,0.0,834.08,531.93,269.42
15.82,0.0,570.91,430.01,186.35
25.1,0.0,407.05,188.03,91.72
10.98,0.0,628.8,547.11,258.13
11.86,0.0,849.08,628.23,294.23
25.97,0.0,451.29,250.51,125.84
7.43,1.18,636.85,676.31,324.29
0.13,2.39,675.24,957.48,471.38
18.87,0.0,649.08,422.51,204.58
30.0,0.0,1021.09,431.84,202.74
28.15,0.0,221.74,96.88,47.54
21.38,0.0,627.0,328.63,168.79
7.43,2.59,298.58,607.46,303.73
14.42,0.0,733.53,580.87,263.89
-4.65,3.97,787.95,1324.83,697.2
19.44,0.0,285.3,237.66,114.7
29.26,0.0,302.48,164.58,81.25
5.5,1.71,289.56,577.14,272.26
10.37,0.0,302.66,370.11,166.62
14.41,0.0,600.72,348.08,174.99
16.28,0.0,423.59,355.11,179.25
15.02,0.0,131.48,233.72,109.83
14.72,0.0,420.29,383.69,188.8
30.0,0.0,525.36,239.27,125.97
10.86,0.0,325.85,365.08,180.98
9.15,0.05,748.46,577.99,314.57
30.0,0.0,832.98,495.6,254.13
13.13,0.0,717.4,461.32,209.87
13.1,0.0,786.39,515.9,255.26
16.66,0.0,407.91,328.4,158.22
22.42,0.0,453.95,243.65,130.77
17.39,0.0,889.82,626.34,314.77
20.76,0.0,876.13,451.63,239.2
17.5,0.0,646.94,400.62,188.68
28.52,0.0,1223.93,743.88,325.72
16.11,0.0,178.96,257.99,126.1
12.67,0.0,536.34,417.68,199.46
19.9,0.0,860.45,533.96,273.77
-6.38,6.48,365.83,1297.24,662.55
-3.7,9.66,817.53,1991.83,928.61
7.72,0.94,974.74,672.96,337.25
24.65,0.0,534.97,257.89,126.91
24.28,0.0,755.94,331.82,165.65
14.07,0.0,125.24,252.2,120.47
21.22,0.0,1502.31,830.53,429.66
23.58,0.0,415.25,204.67,108.06
13.45,0.0,428.34,400.17,188.49
15.06,0.0,1107.27,691.79,311.35
15.8,0.0,910.51,561.41,286.8
-7.65,19.23,1614.14,3474.56,1641.41
9.78,0.05,1353.33,892.97,434.31
6.27,2.05,872.48,818.04,413.7
18.95,0.0,407.45,303.08,139.31
6.96,1.05,732.35,908.53,428.86
2.2,3.24,1406.87,1307.75,612.2
12.21,0.0,478.74,382.09,186.35
11.01,0.0,1095.07,795.11,380.28
4.89,0.22,125.75,352.3,171.41
30.0,0.0,238.21,132.95,68.47
11.57,0.0,868.75,600.51,275.63
5.4,0.44,464.75,442.69,229.2
19.84,0.0,655.84,476.1,231.79
13.19,0.0,201.46,290.9,134.94
0.91,6.02,236.02,1142.83,542.81
-8.0,7.84,1066.97,1678.84,808.88
7.11,0.24,1133.17,843.02,431.54
12.14,0.0,659.39,468.22,243.63
16.04,0.0,292.25,286.16,140.79
3.09,0.25,335.52,589.3,269.29
6.88,0.68,945.58,738.17,356.85
23.16,0.0,145.82,116.99,59.43
25.82,0.0,309.23,145.07,74.49
26.39,0.0,1084.42,569.86,298.82
21.29,0.0,636.56,345.51,164.77
8.34,0.85,1231.07,1263.16,630.89
2.07,2.13,624.78,791.0,396.41
5.05,4.14,735.62,1063.79,504.97
19.99,0.0,623.06,356.8,192.61
14.07,0.0,183.95,268.25,139.9
7.5,0.54,618.31,563.12,273.86
12.61,0.0,214.24,310.32,146.72
13.34,0.0,578.45,457.92,212.57
5.94,1.42,768.11,848.83,414.29
-6.54,1.38,1600.95,1092.46,527.94
26.08,0.0,844.56,474.75,243.99
21.1,0.0,952.53,537.65,273.21
1.14,0.24,444.5,556.14,264.33
9.73,0.07,487.08,451.36,222.17
20.39,0.0,502.64,250.93,116.52
9.78,0.06,410.13,414.17,194.88
22.93,0.0,1360.04,678.79,330.5
17.94,0.0,404.82,295.39,136.96
30.0,0.0,678.33,346.53,173.99
20.92,0.0,396.87,321.93,152.73
30.0,0.0,380.55,182.71,93.93
30.0,0.0,484.95,195.57,108.2
