energy_kwh,machine_runtime_hours,furnace_usage,cooling_load,shift_hours,co2_kg
9052.49,15.61,1.51,99.5,16,5462.23
4130.49,7.13,1.02,484.0,8,2076.64
3660.97,9.43,1.62,266.0,12,2134.7
2966.45,10.0,0.76,153.84,16,1726.43
5587.33,6.7,0.65,350.24,12,3058.16
9972.3,13.45,0.08,225.34,16,5647.16
4250.43,11.93,2.1,274.46,12,2466.27
9885.13,7.16,7.29,469.23,12,5407.13
1948.45,5.86,0.23,689.3,8,1257.55
2038.02,5.99,3.04,65.79,8,966.67
5178.41,11.96,0.88,526.49,16,2940.45
7621.96,10.23,0.84,186.56,16,3994.58
4321.47,5.99,1.95,950.73,8,2340.59
3215.4,5.43,0.26,522.15,8,1674.75
5018.42,5.34,0.89,327.25,8,2483.72
10982.57,9.13,1.86,103.57,12,5376.81
3567.6,7.21,0.11,76.95,8,1703.15
18081.33,12.88,0.25,50.73,16,9977.74
20485.17,15.9,1.79,277.86,24,13054.56
11316.4,23.28,10.32,164.22,24,7962.44
4255.0,10.1,1.92,156.58,16,2531.22
3825.9,6.03,0.24,183.29,8,1928.21
3639.82,4.37,2.12,50.65,8,1732.69
4295.57,10.99,1.24,144.99,16,2538.04
6810.66,15.85,0.77,356.05,24,4514.47
4085.83,6.49,0.22,706.32,8,2224.9
14359.24,23.92,1.26,82.24,24,8998.73
2796.37,8.46,5.25,134.51,16,1824.45
13108.39,12.87,0.24,357.96,16,7634.9
6051.44,7.44,1.14,42.12,8,3005.55
2809.3,6.54,0.61,134.05,8,1454.34
7481.8,8.76,1.76,187.14,16,4366.56
1638.72,9.72,1.45,115.63,12,884.61
15016.39,23.82,2.89,283.0,24,10460.86
4671.72,5.29,3.27,160.65,8,2439.79
11274.98,14.28,0.4,77.19,24,7081.88
1851.81,5.38,0.56,288.02,8,1043.24
3392.15,6.59,0.42,140.07,8,1701.35
7901.67,10.88,0.29,68.08,12,3886.61
14932.86,13.78,3.16,81.31,16,8672.87
7125.22,21.09,1.47,155.55,24,4343.62
9125.93,12.63,0.61,355.76,16,5111.38
16752.79,16.67,3.24,178.88,24,10071.45
3009.02,7.16,1.0,257.95,8,1589.37
2186.88,9.79,0.09,38.19,16,1172.51
3304.86,7.37,2.65,100.19,12,1913.38
7722.5,20.89,2.08,54.31,24,4953.07
4845.42,6.74,4.18,676.69,8,2760.2
13021.17,15.77,2.35,373.43,24,7981.19
11432.06,14.51,0.86,465.25,24,7335.82
4780.4,9.89,0.25,173.25,12,2637.81
5781.95,4.33,2.38,328.43,8,3047.3
4888.17,6.81,1.57,224.25,12,2583.59
9985.68,8.93,2.67,518.98,16,5779.31
3359.29,5.76,0.45,136.63,8,1628.31
10103.51,19.95,1.77,432.13,24,6984.6
6533.31,14.06,2.48,307.33,16,3872.7
5711.05,12.3,1.62,428.22,24,4360.37
5103.59,7.62,1.18,406.22,8,2575.75
8004.68,5.15,0.1,287.22,8,3803.8
4409.75,6.89,2.8,70.08,8,2165.61
16145.2,15.34,0.3,241.43,24,10167.57
4919.56,6.25,0.73,506.15,12,2548.06
4428.7,5.11,1.14,112.65,8,2122.93
3544.07,11.88,1.76,92.14,12,1992.01
3526.99,4.16,0.11,185.89,8,1798.2
8379.22,8.12,4.88,210.74,16,4542.83
14232.01,15.29,0.41,698.01,24,9311.91
7171.44,8.32,0.42,794.45,16,4373.89
13569.1,10.75,0.7,285.67,16,7594.16
3287.46,7.96,0.49,262.21,8,1724.67
17382.76,12.72,1.45,287.4,16,9356.38
8121.92,20.05,0.04,460.73,24,5467.67
6157.35,11.43,0.4,661.39,16,3633.79
5435.93,10.61,0.49,381.27,16,3527.75
1423.6,5.61,2.61,223.02,8,815.02
12288.1,17.14,2.16,46.18,24,7344.47
7107.44,13.86,4.64,445.75,24,4788.66
5295.92,9.67,5.06,121.85,12,2929.26
3854.16,14.48,3.77,138.56,16,2381.77
10468.36,23.27,0.96,214.05,24,6115.14
7054.08,10.13,0.2,166.3,16,4328.32
11790.7,18.75,1.51,662.74,24,7914.51
3346.45,7.69,0.69,34.2,8,1551.92
15538.49,17.61,0.06,746.4,24,9993.24
2941.02,16.9,3.12,246.57,24,2269.19
5726.01,12.13,1.05,260.18,16,3277.93
8565.94,9.56,1.09,560.05,16,4783.07
3469.08,7.21,1.07,550.99,8,2050.85
9649.1,8.86,1.57,201.38,16,5830.29
9820.71,8.3,0.68,236.06,12,5313.73
9461.07,18.69,0.77,134.95,24,5777.48
5371.79,15.52,1.65,335.25,16,3196.78
9666.91,15.3,0.36,24.73,24,6271.3
9529.52,23.49,0.72,188.16,24,6631.89
6613.75,23.35,0.67,388.41,24,4534.03
15419.78,14.18,1.28,373.95,24,9299.75
17069.38,13.74,2.32,119.49,24,11506.38
9431.77,14.74,1.33,219.36,24,6157.21
11918.47,13.49,0.58,353.42,16,7032.61
2822.74,6.76,1.55,517.48,12,1776.57
3455.07,7.98,1.92,238.84,8,1712.12
18982.95,22.63,1.49,274.42,24,12974.76
2567.32,10.36,0.76,303.88,12,1471.96
11114.81,11.49,1.66,56.94,16,6397.52
4182.52,8.35,0.93,220.28,12,2304.22
1547.8,6.89,0.16,916.1,8,1062.73
2910.32,4.68,1.51,259.38,8,1420.08
11399.82,11.94,0.03,789.6,16,5992.21
3323.26,4.77,0.67,198.48,8,1724.36
10833.48,15.54,1.77,407.36,16,6171.13
3259.74,4.09,0.49,286.22,8,1702.59
12635.5,13.88,0.68,378.63,16,7973.06
750.56,4.02,0.29,508.19,8,549.04
4957.19,5.2,0.4,564.31,8,2400.99
2742.91,10.09,0.25,249.77,12,1490.41
4413.43,5.57,1.6,634.04,8,2215.84
2512.18,8.73,0.44,46.05,12,1299.69
6054.69,5.84,2.02,336.12,8,3337.16
5554.64,7.7,3.11,123.47,8,2860.53
7119.02,12.22,1.93,30.42,24,4553.7
6905.98,6.14,0.85,228.4,12,3569.11
9939.81,7.28,0.26,261.55,12,4971.82
4720.42,11.31,2.75,182.45,12,2750.79
4180.24,5.52,0.81,442.87,8,2165.15
1927.15,5.2,0.12,272.98,8,987.83
7208.22,4.7,0.77,497.76,8,3635.61
19120.36,13.83,0.74,319.09,24,12480.6
12861.43,8.53,0.29,76.87,16,7006.33
5459.09,15.4,0.86,122.06,24,3659.6
3879.21,9.75,1.6,66.4,12,1983.15
4331.68,7.17,3.45,111.33,8,2244.05
14222.87,13.81,5.47,168.45,16,7936.23
5183.59,10.03,0.51,378.22,12,2859.95
11797.8,7.0,2.73,93.67,12,5693.83
4101.7,6.07,0.47,210.85,12,2161.05
5448.78,6.18,1.08,366.32,12,3153.11
4854.14,13.09,0.62,665.52,16,3177.36
7987.41,14.39,0.77,159.28,24,5022.49
8298.85,6.33,4.41,437.21,8,4146.37
14026.98,15.56,5.87,68.59,16,7634.03
12473.81,14.23,0.63,159.22,16,6831.25
2596.92,5.36,1.27,475.81,8,1533.32
5552.14,8.18,1.09,187.92,16,2934.02
10304.77,5.22,0.99,444.19,8,5391.51
6752.86,10.02,0.28,190.7,16,3670.8
10599.7,15.4,0.03,516.7,24,7117.45
1320.37,7.62,0.35,251.93,8,822.44
4347.16,5.52,1.0,826.35,8,2506.56
1802.65,4.43,9.65,164.6,8,1136.39
3055.72,6.61,2.82,261.17,12,1856.54
5258.5,6.02,1.48,418.92,8,2535.85
16336.16,15.47,1.67,313.64,24,10556.19
12154.2,7.61,13.89,188.26,12,7207.78
2235.0,7.35,0.34,182.85,8,1160.66
6326.66,5.93,2.04,119.2,8,3563.29
3684.38,11.91,0.22,268.86,12,1926.05
4121.17,15.36,2.85,431.77,16,2699.91
10613.63,12.93,0.98,363.4,16,5182.22
3881.0,7.09,3.64,352.8,8,2044.23
6225.46,21.79,4.12,40.96,24,4391.83
6706.49,11.29,0.02,296.43,16,3731.57
3000.18,6.39,2.39,182.63,8,1416.74
17820.68,10.89,3.02,684.63,16,10474.19
5525.03,11.21,5.52,184.4,12,3304.31
7693.57,14.17,1.67,570.66,16,4744.3
2629.84,6.58,1.62,536.07,8,1456.08
12227.32,12.73,0.32,110.34,16,6797.97
12843.27,21.21,0.33,151.86,24,8429.2
5545.15,8.29,2.27,115.21,12,3120.88
11337.02,23.79,1.95,94.93,24,7049.37
7128.19,9.9,0.22,218.25,16,4270.05
11956.59,11.93,1.46,248.64,16,7156.3
3577.43,15.66,0.99,285.49,16,2058.47
3836.35,6.73,0.38,104.63,8,1889.9
9786.19,20.76,1.67,273.63,24,6287.63
9488.02,4.32,1.58,100.37,8,4446.72
2787.99,5.74,0.46,187.24,8,1394.8
9616.45,23.8,2.4,184.53,24,6283.53
14427.29,16.91,2.75,1108.19,24,9408.49
8936.01,12.99,3.68,116.19,24,5916.47
2057.34,8.59,3.35,802.72,12,1672.25
8654.87,15.99,1.6,528.75,24,5316.18
6570.37,12.06,1.04,245.87,16,3549.08
11213.32,19.81,1.14,209.09,24,7197.59
11802.31,21.75,1.3,837.05,24,7984.57
17282.21,14.0,0.96,307.73,24,11009.47
2417.6,15.92,1.85,293.87,16,1548.41
9351.25,11.79,1.72,167.88,16,5615.24
5451.8,10.66,1.29,511.19,12,2948.87
1374.7,7.45,2.84,1072.43,8,1126.36
9311.86,12.84,1.32,54.48,24,5742.92
6872.89,9.5,0.14,375.37,16,3796.87
5767.39,7.56,0.06,783.71,8,3100.67
2676.17,6.87,1.64,567.22,12,1760.72
3176.2,7.18,1.79,170.35,8,1626.83
9715.11,16.77,1.74,470.5,24,5823.23
6273.35,10.18,1.65,284.95,12,3540.71
14949.56,8.77,5.16,430.66,16,8752.62
12291.6,17.24,4.65,131.65,24,8941.2
7701.4,8.67,0.92,455.36,16,4330.05
9011.43,9.39,0.04,78.1,12,4994.69
5161.39,5.11,3.0,373.49,8,2810.03
2813.95,7.43,0.03,211.51,8,1362.94
2874.69,7.86,1.73,284.86,12,1716.45
6456.55,10.68,0.34,797.73,12,3498.48
10379.16,20.6,1.34,443.53,24,5950.98
4621.63,7.49,0.63,221.54,8,2303.94
15196.73,21.59,0.61,68.7,24,10234.76
6337.74,6.27,3.1,210.98,8,3107.45
8220.15,10.23,2.41,370.68,16,4787.37
9871.98,18.76,0.61,146.39,24,6177.77
4588.04,6.23,1.05,53.81,12,2307.71
5083.65,11.73,1.24,44.84,16,2787.25
9382.42,15.21,1.16,164.02,24,6228.57
3249.49,7.14,0.49,508.92,12,1890.18
7465.07,8.81,2.08,327.85,16,4364.94
1102.86,6.95,0.75,101.17,8,604.34
5242.22,7.53,0.59,523.73,12,3006.97
5196.09,4.96,0.85,472.24,8,2924.01
10704.36,8.07,2.52,180.38,16,5796.12
14412.74,9.08,0.46,316.21,16,8557.93
7130.14,6.64,2.95,35.48,12,3811.6
3502.58,11.25,6.15,266.37,12,2076.37
9531.58,9.85,3.85,214.95,16,5501.47
4481.23,10.91,1.19,131.11,16,2657.29
2534.47,6.84,1.48,52.19,8,1251.84
9809.52,10.57,1.49,142.85,16,5761.77
4921.53,11.54,3.96,168.63,12,2456.49
6865.54,19.94,0.01,199.91,24,4543.94
4965.34,11.21,2.12,290.99,12,2949.23
4632.89,12.53,0.28,122.61,16,2415.62
5315.54,6.83,1.7,286.11,8,2590.79
15233.23,11.76,0.89,327.52,16,8532.88
6688.81,18.46,0.14,426.23,24,4565.67
4472.84,6.39,0.1,211.09,12,2235.39
11278.79,18.61,2.93,347.86,24,7006.97
3074.96,7.92,2.42,336.21,8,1591.6
6171.97,10.9,1.83,120.73,12,2931.29
4041.58,9.28,2.06,264.1,12,1908.28
10480.66,19.12,5.46,305.9,24,7192.96
2766.78,7.64,0.28,290.81,8,1454.83
3027.36,5.11,2.29,149.76,8,1456.78
6486.43,6.19,0.61,177.03,12,3314.99
5467.59,5.79,1.03,46.84,8,2846.69
4660.76,10.94,2.12,620.87,12,2740.87
9267.61,23.67,5.22,610.9,24,6489.17
8224.1,14.98,0.97,329.25,24,5763.89
4962.89,6.59,1.49,604.58,8,2681.86
15125.37,12.38,2.52,55.05,16,7873.32
7693.63,8.5,1.5,483.96,16,4834.99
6946.96,5.47,0.15,233.62,8,3262.23
10351.18,14.12,2.89,92.42,24,7010.44
14438.66,16.68,1.35,456.25,24,9140.46
16555.21,17.24,0.99,218.75,24,10413.23
4984.82,4.91,3.73,65.46,8,2236.65
5577.03,8.26,1.88,186.5,12,2913.78
18608.08,14.14,0.18,205.05,24,11284.84
9606.82,15.31,0.12,809.48,24,6338.83
4772.43,11.65,1.17,691.06,12,2938.85
3295.97,4.94,2.59,387.58,8,1645.61
6794.53,8.08,3.28,204.19,16,3986.52
9960.86,9.23,0.15,181.16,12,4934.78
4795.64,8.04,0.97,167.78,12,2527.34
1527.13,7.45,1.05,245.99,8,870.12
10455.95,6.55,0.12,494.1,12,5918.14
7279.36,8.19,2.18,37.95,12,3814.62
12167.44,8.79,1.09,200.93,16,6526.19
3288.66,10.3,0.6,580.34,12,1813.23
4116.62,7.95,0.05,54.08,12,2126.01
9395.55,20.95,4.73,384.02,24,6041.67
8359.26,9.8,0.42,212.89,12,4152.68
3244.48,5.37,0.32,457.59,8,1675.89
6765.13,4.82,0.04,193.39,8,3553.5
22684.62,16.61,2.58,227.22,24,14569.74
2628.83,7.0,2.99,38.56,12,1551.29
6822.45,15.53,0.17,703.74,16,3683.08
11563.1,6.99,0.67,964.81,12,6669.42
6396.07,14.71,6.56,423.24,24,4545.01
17582.21,8.36,2.08,191.52,12,8624.79
2806.58,6.76,1.93,75.9,8,1387.3
9769.86,23.53,1.3,118.63,24,5873.56
9014.73,8.02,2.45,252.05,12,4837.75
7373.93,11.26,3.27,363.99,16,4419.11
5251.27,7.26,1.61,88.25,8,2461.92
11814.56,18.94,0.99,29.18,24,7793.51
6847.62,11.31,1.68,587.14,16,4103.7
11793.8,12.96,2.37,225.73,16,6803.62
2332.32,8.58,0.86,237.74,12,1223.0
12008.32,11.77,0.8,466.75,16,6271.31
3465.46,4.49,0.67,325.94,8,1719.45
4056.88,10.73,4.57,748.49,12,2322.23
11444.87,22.06,0.18,76.0,24,7332.34
6212.5,10.47,0.02,514.88,16,3785.62
8374.82,6.17,1.37,112.61,12,4409.09
10605.06,19.61,0.61,230.65,24,7397.4
10185.02,14.54,0.55,39.94,16,5849.18
6556.19,7.68,0.72,197.51,12,3493.03
3679.25,5.61,4.09,396.02,8,2112.42
7077.17,18.98,3.86,374.26,24,4752.75
6151.45,14.88,0.08,305.83,24,4290.72
5912.63,13.54,1.28,458.79,24,4025.76
9451.7,14.37,1.19,124.36,24,6461.48
12079.52,18.05,0.64,312.72,24,8115.05
4511.52,7.83,1.77,177.28,8,2296.24
10270.34,18.76,0.18,383.41,24,6909.45
14844.24,23.28,1.34,71.57,24,9440.39
4296.83,15.9,0.67,304.91,16,2504.82
3801.37,7.99,0.9,105.7,8,1830.59
5463.22,6.55,1.2,126.5,12,2746.01
3667.39,15.31,1.03,370.72,16,2250.57
5939.96,11.89,1.59,512.98,12,3354.03
6054.04,6.22,0.44,305.54,12,3182.69
505.32,5.5,1.2,422.93,8,445.21
8317.07,11.54,7.25,146.83,16,4969.79
1454.44,7.69,0.35,217.93,8,724.92
6274.45,15.48,1.99,343.5,16,3640.4
8158.26,15.09,0.15,484.92,16,4599.71
4710.19,11.82,2.74,410.89,12,2863.93
18144.45,18.49,2.55,278.73,24,10939.76
2410.3,7.14,1.58,172.53,8,1253.69
2475.33,5.22,1.13,68.19,8,1415.41
4006.79,7.39,1.24,593.23,12,2418.15
15308.06,9.91,2.41,57.12,16,8285.57
8219.96,13.14,1.64,498.12,16,5265.17
4718.97,10.09,0.87,385.87,12,2635.9
4310.65,10.68,1.31,217.52,12,2266.71
2914.03,6.54,4.41,201.34,8,1606.72
11973.05,15.01,7.35,45.52,24,7831.1
10266.97,8.82,0.63,261.96,16,5626.79
10919.2,11.26,0.37,545.5,12,5525.04
8095.56,8.41,5.13,798.86,16,4896.02
10929.9,13.95,0.3,730.28,24,6670.91
3952.03,6.34,1.14,354.14,8,2137.5
2537.5,10.71,6.17,155.05,12,1750.88
3262.52,5.89,0.6,125.37,8,1788.63
4536.78,10.48,1.18,399.27,16,2696.82
3410.74,11.74,1.36,42.8,16,2067.84
4046.17,4.86,3.1,467.73,8,2127.96
1768.11,9.11,1.49,231.17,12,1069.9
16302.81,12.93,3.44,134.27,24,10269.78
12655.5,8.48,0.93,181.04,16,7200.45
2618.75,11.3,1.67,330.26,12,1495.67
10415.47,17.55,1.6,74.15,24,7005.59
6552.94,8.78,0.06,135.0,16,3902.57
17901.2,16.06,1.36,167.86,24,10510.96
1589.7,7.12,0.91,266.2,8,856.34
4191.82,6.8,3.94,219.21,8,2197.42
6694.52,13.21,3.17,261.0,16,3910.42
7901.34,9.69,1.39,25.51,16,4523.51
11466.52,19.01,5.75,236.39,24,8403.25
2784.17,10.36,0.04,92.88,12,1555.22
16754.58,22.92,2.12,98.65,24,11630.98
3291.25,6.25,2.26,242.2,8,1647.16
3801.5,19.09,0.07,446.93,24,2670.35
21773.05,21.81,0.05,139.99,24,13879.0
7090.36,5.3,4.49,375.61,8,3678.35
20761.19,12.24,1.09,241.59,16,11469.02
3298.38,11.73,1.78,392.96,16,2021.33
8637.43,9.11,1.35,505.26,12,4928.22
6155.66,10.83,0.07,21.88,12,3404.67
3547.96,4.36,0.62,359.94,8,1769.25
10825.01,20.0,0.69,204.45,24,7153.18
13131.8,11.16,0.26,476.85,16,7681.35
13073.43,22.04,1.69,113.71,24,8928.58
11089.69,21.89,2.6,156.82,24,7072.32
4056.25,5.14,1.11,300.08,8,2145.19
1896.69,5.6,2.76,262.58,8,1084.68
3168.76,9.46,2.21,176.57,16,1810.97
5362.95,15.8,0.01,257.61,16,2860.99
3958.29,4.03,1.23,100.79,8,1847.12
4834.36,6.58,0.09,116.85,8,2345.77
9756.8,7.01,2.13,261.74,12,5182.56
7021.11,10.79,2.63,665.53,16,3954.27
2660.37,4.31,0.05,366.68,8,1485.06
2804.57,11.17,0.01,722.95,12,1719.53
5774.76,10.73,0.04,311.12,12,2838.82
2410.51,14.11,3.53,706.95,16,1949.04
4294.7,8.74,0.35,333.33,16,2598.8
3349.79,5.79,1.05,313.36,8,1747.97
5774.95,8.16,0.02,285.29,16,3362.82
4229.39,7.02,5.98,516.24,8,2487.49
7819.74,7.11,0.6,249.84,12,4071.71
14208.0,16.25,0.28,939.98,24,8931.32
3862.77,7.23,2.03,178.17,8,1851.3
12598.02,15.82,1.73,375.0,24,8756.73
12218.12,23.4,1.67,265.51,24,7507.37
4490.77,12.68,1.62,29.32,16,2386.84
4162.37,5.64,2.77,305.15,8,2162.38
11002.43,12.22,0.61,147.45,16,5936.54
1820.25,5.34,1.2,345.42,8,1075.83
12982.01,6.33,0.38,234.14,12,6534.99
8051.33,7.39,0.06,258.56,12,4445.56
4783.93,9.62,2.35,178.43,12,2701.84
6516.99,20.07,0.77,409.83,24,4418.44
12822.44,13.74,1.51,62.79,16,7421.11
8067.95,12.29,1.64,171.8,16,4745.15
9011.14,20.77,0.66,351.79,24,5739.26
6227.11,10.97,0.92,446.09,16,3601.08
8189.02,21.63,0.2,432.91,24,5605.59
14587.67,22.7,0.36,278.61,24,9832.93
18390.34,20.67,1.04,726.29,24,12102.76
6536.15,14.2,0.58,457.29,16,3980.77
6897.5,8.51,1.57,369.33,12,3552.29
3742.09,6.23,0.86,632.32,8,2007.87
9009.31,8.13,0.11,46.09,12,4448.28
2296.54,5.33,2.05,177.59,8,1308.16
8428.18,10.7,1.07,93.84,12,4248.89
4281.68,12.91,0.3,187.45,16,2583.46
10003.34,10.46,0.56,468.37,16,5874.85
2540.15,7.65,0.88,925.19,8,1680.3
2203.51,11.61,2.0,347.19,12,1348.13
4732.4,9.09,0.54,761.79,16,3107.54
9769.24,8.99,0.67,304.93,12,4720.26
4086.46,5.8,0.71,71.86,8,1819.56
5506.26,13.54,2.01,727.84,24,3660.75
7824.32,9.27,0.08,241.02,16,4398.91
13132.55,23.85,1.39,568.49,24,8638.36
5999.33,8.87,0.06,262.5,12,3450.94
8441.35,15.59,0.54,94.44,16,4689.5
18835.94,21.96,0.53,226.71,24,11356.1
2545.84,5.89,1.71,263.26,8,1239.15
17984.57,15.17,2.85,248.5,24,12107.64
4204.01,7.1,0.21,185.62,8,1897.78
5564.25,5.61,0.12,370.66,8,2988.4
5790.83,5.8,0.99,331.7,8,2717.2
6326.65,7.45,0.73,230.7,12,3394.55
2355.55,4.15,0.16,665.13,8,1374.61
4579.15,6.8,0.75,844.75,8,2706.53
6128.57,5.8,0.2,376.7,8,3221.39
3371.8,5.95,0.09,112.9,8,1644.6
5067.86,8.85,1.69,361.4,12,2671.46
5395.31,5.87,1.86,661.28,8,2966.85
5823.5,9.37,5.18,186.74,16,3748.29
9701.69,10.72,0.05,312.87,16,5545.57
5070.28,16.89,0.6,55.98,24,3318.16
10492.55,15.77,2.51,223.14,16,6540.77
2360.25,6.48,2.83,105.89,8,1197.95
6183.44,4.56,0.27,176.77,8,2964.39
6773.54,4.22,0.75,335.34,8,3228.52
13991.47,10.63,0.46,217.37,16,6513.75
4919.45,12.91,0.6,847.12,16,3176.91
5496.45,6.65,0.98,39.87,12,2602.76
5099.3,14.32,0.48,233.33,16,2933.24
3454.16,6.24,1.22,476.08,8,1788.67
11865.49,17.3,0.25,404.03,24,7725.75
5872.79,13.44,4.45,87.64,16,3275.86
19129.57,12.23,0.39,423.83,24,12381.46
2268.63,5.72,0.76,422.83,8,1188.35
7391.43,14.86,2.15,308.92,16,4241.68
1301.74,11.73,8.07,196.96,12,1044.41
11154.7,15.47,3.17,332.79,16,6356.82
4351.09,6.35,0.68,154.11,8,2169.29
3455.24,15.16,0.28,336.99,24,2475.63
6036.19,7.61,0.82,177.3,8,3269.55
14127.48,14.66,5.24,297.84,16,7233.93
10163.89,16.41,0.79,334.58,24,6735.37
16803.82,14.38,2.18,124.18,16,10204.17
1045.71,7.47,1.13,374.5,8,618.01
5653.44,18.18,0.41,391.26,24,3636.66
3791.16,7.2,6.49,767.37,8,2170.53
12793.5,22.12,1.66,85.29,24,7562.51
5309.58,9.67,1.04,729.07,12,2952.39
7676.15,10.59,0.83,408.49,12,4269.02
9082.41,15.22,0.98,140.65,24,5603.65
2039.94,6.18,0.68,639.52,8,1339.9
3017.38,5.74,0.87,102.04,8,1501.26
4137.04,12.85,0.53,763.63,16,2714.58
16556.33,11.46,0.17,301.62,16,9399.04
8946.22,9.63,1.68,501.24,12,4997.54
8261.01,15.79,0.46,268.73,16,4833.8
2106.32,10.35,2.32,250.41,12,1117.95
6924.27,8.76,2.14,54.43,12,3601.09
8184.46,4.7,0.97,319.62,8,4162.18
10130.29,14.51,0.08,733.19,16,5745.52
5422.8,4.95,1.2,30.88,8,2661.16
15781.3,13.4,3.8,87.03,24,10616.77
6855.38,23.11,2.34,50.57,24,4538.99
4110.73,6.49,2.53,186.19,8,2123.35
6453.86,6.18,0.22,588.44,12,3624.52
1443.06,7.38,1.76,781.08,8,963.8
7202.56,11.07,1.05,68.93,12,3439.51
8425.42,7.53,3.01,184.06,12,5220.61
4556.0,12.19,5.52,258.47,24,3401.74
3190.78,5.13,1.28,599.27,8,1760.39
5483.63,7.14,0.32,273.27,12,2714.65
4330.06,7.86,2.09,292.56,8,2095.18
8001.42,10.5,0.96,54.27,16,4794.99
6469.56,13.7,0.25,462.67,16,4021.22
9054.95,11.53,0.7,139.96,12,4853.79
5080.35,6.43,0.72,83.52,8,2153.92
3951.78,6.98,0.15,290.71,8,2016.64
10488.21,15.99,0.69,98.28,16,6266.09
3923.98,21.86,0.71,286.34,24,2808.5
4101.64,10.82,2.73,201.37,16,2487.98
8469.4,20.08,0.77,528.4,24,5535.82
7438.6,15.63,2.94,408.22,16,4417.11
9970.5,13.64,0.82,107.87,24,6367.73
17946.3,19.95,2.54,192.6,24,10690.83
7282.44,8.61,0.55,383.66,12,3776.74
11606.68,13.52,0.15,600.06,16,6864.21
11415.04,23.03,1.67,287.69,24,7293.12
3868.93,7.08,0.11,728.97,8,2304.0
16574.11,17.69,1.49,565.36,24,10510.31
18513.73,22.09,0.4,161.91,24,11987.14
4067.01,9.85,1.04,83.28,12,2122.36
7407.08,11.29,0.84,100.04,12,3878.08
6790.38,13.57,0.48,286.19,16,3860.76
4596.05,9.78,1.0,20.85,12,2471.88
4745.81,19.36,0.54,438.79,24,3240.56
10671.38,10.09,1.31,61.75,16,5871.36
10255.72,5.61,1.73,635.74,8,4772.66
7704.48,11.88,1.16,706.47,12,4128.04
1760.84,13.1,1.03,461.59,16,1392.2
21273.18,23.46,0.59,143.48,24,13410.14
6645.42,6.68,0.04,265.8,8,3110.86
12520.77,14.23,10.77,520.96,24,8530.12
12486.55,17.97,0.05,370.37,24,8079.44
16633.46,19.89,0.96,738.86,24,10067.55
16214.2,22.04,0.53,120.87,24,10068.83
1837.23,6.35,0.63,295.07,8,1023.41
3568.73,7.46,1.89,198.37,8,1732.0
1668.04,5.66,0.95,179.4,8,910.38
5785.77,4.92,0.45,1078.59,8,3139.47
11027.65,15.94,0.45,56.92,16,6180.2
3823.61,4.81,1.73,127.41,8,1758.69
2962.83,4.64,0.97,531.27,8,1640.43
2867.14,6.83,0.37,232.32,8,1389.46
17997.31,18.92,1.99,70.77,24,11565.89
2930.97,4.93,2.91,244.51,8,1712.75
2954.35,11.01,0.44,109.08,12,1631.21
2519.21,5.45,0.84,475.48,8,1439.55
4241.16,8.76,0.03,292.21,12,2293.63
15407.65,10.54,7.12,722.24,16,10062.99
7490.07,8.35,0.58,103.48,16,3866.57
8748.86,7.02,0.75,269.48,12,4778.04
4784.32,5.63,2.44,163.87,8,2389.43
3458.82,4.33,0.08,99.83,8,1491.31
3751.05,12.61,0.24,213.16,16,2284.43
9394.9,7.1,2.12,215.21,8,4615.69
9613.31,13.43,0.12,49.13,16,5843.23
1954.16,14.53,2.27,108.77,16,1251.43
4340.14,15.58,0.75,140.32,24,2804.89
5668.22,13.98,2.89,546.99,24,4030.62
15257.84,10.82,1.78,320.37,16,8969.19
8496.28,8.38,0.4,724.27,16,4730.92
6213.73,10.8,1.94,26.34,16,3905.08
8314.53,14.27,0.81,499.51,16,4953.28
3439.28,7.75,0.82,437.05,8,1784.71
2026.59,4.57,2.23,446.46,8,1094.29
10445.41,14.51,4.2,92.85,24,6715.92
7730.59,6.61,3.12,741.39,8,3822.96
3002.23,5.02,2.51,124.58,8,1592.82
2717.54,6.39,0.63,544.94,8,1581.06
7251.98,8.98,0.33,38.24,16,4108.32
5320.02,7.72,1.95,73.04,12,2999.64
6995.94,11.9,0.99,400.25,16,3716.14
6030.15,15.24,2.02,91.25,16,3378.02
17738.38,11.82,1.39,396.31,16,9236.64
6369.99,10.34,2.06,1218.89,16,3973.37
6623.77,8.11,6.23,123.03,12,3734.59
6230.21,10.43,1.76,380.85,12,3452.97
4041.94,10.75,0.84,1089.25,12,2612.07
14052.62,18.3,2.16,337.02,24,10038.24
4265.66,6.42,0.14,221.76,12,2229.15
6530.75,8.19,1.31,127.55,16,3556.38
1998.17,6.56,3.18,89.13,8,994.17
5837.55,11.86,1.15,313.03,12,3047.46
9071.97,16.84,0.53,66.25,24,6013.11
4289.67,7.12,2.11,21.39,12,2126.39
1917.97,7.28,0.48,27.44,12,1016.77
8215.03,6.02,0.91,441.26,8,4007.0
5303.98,8.11,1.45,120.8,12,2672.71
5646.63,7.0,0.39,60.17,8,2582.44
5370.03,23.91,1.6,65.82,24,3769.08
2690.4,7.36,2.1,201.88,8,1421.26
3825.35,7.42,0.61,265.98,12,2056.01
7785.61,21.62,1.14,482.12,24,5263.77
1585.22,7.76,2.41,64.24,12,875.11
4534.99,21.92,0.05,462.76,24,3169.35
10304.23,10.32,0.42,169.3,12,5026.58
3142.41,10.98,0.11,553.16,12,1858.86
