route_length,traffic_score,vehicle_type,delivery_count,co2_kg
6.37,9,two_wheeler,12,2.47
20.97,3,mini_truck,41,10.44
9.28,2,truck_cng,22,4.92
5.41,10,ev,17,2.76
10.11,7,van,21,5.16
74.83,5,ev,27,8.21
20.64,5,ev,51,8.6
9.9,10,truck_cng,56,10.95
3.06,1,two_wheeler,20,3.16
15.56,6,van,29,7.65
19.06,5,van,27,7.22
13.77,9,two_wheeler,22,4.85
67.27,6,mini_truck,19,16.05
18.95,2,van,37,7.91
1.22,7,ev,22,3.51
12.51,4,van,39,8.41
14.44,10,ev,51,8.64
23.72,8,mini_truck,22,8.32
11.2,5,two_wheeler,20,4.34
24.4,5,truck_cng,16,7.51
6.22,5,two_wheeler,17,3.18
17.28,1,ev,17,3.4
6.25,2,ev,39,6.02
14.23,9,truck_diesel,23,8.64
16.28,6,van,12,4.8
14.02,10,van,17,5.41
15.25,6,van,27,7.13
9.18,1,van,40,6.89
5.85,3,mini_truck,33,6.07
14.2,1,two_wheeler,3,1.68
2.43,4,two_wheeler,30,4.89
12.32,7,mini_truck,69,14.63
6.03,4,ev,36,5.83
19.26,5,ev,22,4.67
18.53,6,van,29,7.29
14.06,7,van,66,12.23
13.61,7,two_wheeler,19,4.7
5.5,2,two_wheeler,32,5.42
3.42,2,two_wheeler,17,2.79
22.55,3,two_wheeler,14,3.91
7.9,7,van,13,3.3
23.62,2,van,13,5.36
25.26,6,van,23,7.41
14.02,8,two_wheeler,29,6.18
23.43,2,ev,12,3.09
22.61,9,two_wheeler,34,7.65
12.26,3,van,47,9.43
20.49,1,ev,31,5.43
10.45,2,ev,44,6.63
10.55,2,van,14,3.81
21.58,7,mini_truck,37,10.07
8.16,1,van,20,4.15
6.77,5,two_wheeler,25,4.51
13.15,8,mini_truck,11,4.54
13.18,8,truck_diesel,26,9.47
19.66,8,two_wheeler,52,9.5
12.75,8,truck_diesel,26,8.22
16.67,4,two_wheeler,60,9.91
7.47,9,van,16,4.01
17.9,6,van,40,9.1
4.35,1,van,26,4.85
7.91,10,ev,45,7.09
20.88,5,truck_cng,17,7.1
17.26,7,mini_truck,15,6.55
41.33,10,ev,26,6.76
39.37,2,two_wheeler,57,11.22
11.56,9,van,47,9.03
8.92,3,van,33,6.18
22.29,4,mini_truck,13,6.09
33.15,8,van,25,9.67
10.39,2,mini_truck,16,4.1
9.18,9,van,56,10.99
24.79,10,two_wheeler,19,5.72
21.0,9,two_wheeler,56,10.46
24.95,8,two_wheeler,20,6.34
6.82,2,two_wheeler,71,10.93
25.39,7,van,23,8.16
4.4,5,truck_cng,22,4.4
15.64,5,mini_truck,17,5.21
16.99,8,truck_diesel,21,10.17
4.59,3,two_wheeler,19,3.42
25.1,6,mini_truck,25,9.38
5.75,4,mini_truck,22,4.34
34.92,9,van,36,12.6
18.28,6,van,42,9.98
25.0,3,two_wheeler,83,15.5
32.6,7,mini_truck,26,11.4
11.54,7,van,31,6.39
6.63,3,van,31,5.58
36.32,2,two_wheeler,58,10.48
6.28,1,van,7,1.84
5.26,6,two_wheeler,20,3.45
15.48,8,mini_truck,57,12.02
13.76,9,van,42,9.65
10.03,2,mini_truck,38,6.95
27.17,10,van,6,6.37
31.82,1,van,39,9.76
6.32,10,mini_truck,38,7.41
2.61,6,two_wheeler,66,10.57
6.29,6,ev,31,5.06
24.34,6,ev,42,7.43
17.02,10,ev,31,6.5
18.65,2,truck_cng,22,6.5
21.43,10,van,41,9.97
8.5,8,van,9,2.9
8.7,7,mini_truck,26,5.68
24.13,5,mini_truck,33,10.01
23.78,6,mini_truck,32,9.41
10.16,3,ev,8,1.83
5.31,8,mini_truck,39,6.61
2.42,9,two_wheeler,11,2.06
17.74,7,mini_truck,19,6.92
22.38,5,two_wheeler,24,5.8
22.78,3,truck_diesel,17,7.94
10.34,1,van,31,6.31
5.24,2,truck_diesel,23,4.6
24.81,10,van,30,10.06
56.16,6,mini_truck,39,18.0
14.4,5,two_wheeler,56,10.06
11.79,4,ev,23,4.15
2.82,1,truck_diesel,35,5.85
12.32,3,two_wheeler,30,5.67
22.31,2,mini_truck,22,7.43
8.5,5,mini_truck,54,9.41
6.9,5,mini_truck,43,8.41
29.78,4,ev,5,2.7
12.51,8,mini_truck,11,4.53
8.53,8,mini_truck,52,9.63
14.6,6,truck_diesel,25,8.12
7.03,7,truck_diesel,18,5.63
11.63,1,mini_truck,7,2.82
5.83,9,ev,10,1.94
7.76,1,truck_diesel,33,6.66
17.25,1,truck_cng,34,8.57
7.71,9,van,20,4.47
6.89,5,two_wheeler,12,2.33
36.05,10,truck_diesel,61,23.07
8.26,4,mini_truck,21,4.94
29.45,7,van,17,7.9
15.33,9,two_wheeler,21,5.16
9.05,9,truck_diesel,27,7.52
12.51,5,two_wheeler,29,5.35
18.14,6,two_wheeler,26,5.75
17.4,3,two_wheeler,8,2.59
11.95,7,two_wheeler,61,10.14
11.25,3,van,31,6.43
9.97,2,mini_truck,33,6.93
16.75,7,mini_truck,15,6.15
7.56,10,mini_truck,52,10.73
8.94,8,two_wheeler,26,4.97
2.41,4,mini_truck,33,5.65
3.32,2,mini_truck,38,6.2
3.44,5,two_wheeler,13,2.16
19.11,10,van,20,7.39
10.54,2,two_wheeler,12,2.77
24.36,5,truck_diesel,29,11.94
32.53,5,ev,13,4.08
21.13,1,two_wheeler,9,3.15
13.29,3,van,57,11.87
9.39,4,two_wheeler,5,1.62
15.86,7,ev,20,4.62
14.8,7,van,39,8.18
23.65,10,truck_cng,51,15.06
17.05,5,two_wheeler,54,9.16
20.97,3,mini_truck,45,10.6
3.79,6,two_wheeler,20,3.48
28.38,4,two_wheeler,28,6.8
46.37,9,truck_diesel,18,20.18
21.98,5,two_wheeler,24,5.74
47.12,7,two_wheeler,30,9.53
27.86,5,mini_truck,14,7.68
9.32,5,van,26,5.32
28.69,2,truck_diesel,19,9.82
5.87,10,ev,9,1.79
25.36,7,truck_diesel,37,15.32
2.42,6,mini_truck,42,6.72
31.67,9,van,42,12.04
41.71,10,mini_truck,19,13.76
8.2,5,truck_cng,51,9.05
9.47,8,van,25,5.53
12.95,1,two_wheeler,29,5.37
26.99,7,two_wheeler,10,4.44
18.12,9,van,15,6.04
16.88,4,ev,29,5.31
19.78,6,mini_truck,28,8.02
9.58,9,mini_truck,6,3.18
2.99,1,van,66,9.4
7.32,3,ev,15,2.73
6.04,2,mini_truck,42,6.93
26.6,1,ev,18,4.14
16.75,5,van,25,6.36
20.16,1,van,34,7.59
43.06,1,mini_truck,54,14.52
15.65,10,ev,67,11.26
6.08,10,truck_diesel,13,4.17
17.61,7,two_wheeler,15,4.03
8.5,9,mini_truck,7,3.05
9.57,10,two_wheeler,16,3.4
8.78,2,truck_diesel,33,7.11
16.98,4,van,17,5.16
21.41,5,van,51,12.14
13.02,8,two_wheeler,32,7.01
16.54,2,truck_diesel,19,7.18
17.07,1,truck_diesel,27,7.99
26.67,5,two_wheeler,13,4.62
1.34,6,ev,16,2.3
5.12,8,mini_truck,30,5.54
4.78,10,ev,33,5.29
13.25,9,ev,41,6.83
12.19,3,ev,43,6.67
12.45,4,ev,43,6.73
7.0,9,two_wheeler,26,4.97
9.77,4,two_wheeler,30,5.19
7.31,4,two_wheeler,26,4.47
8.23,9,ev,54,8.7
2.62,10,truck_diesel,21,4.07
3.24,3,mini_truck,42,6.7
4.35,5,mini_truck,59,10.45
10.84,8,two_wheeler,9,2.52
5.04,10,van,8,2.3
22.73,10,ev,17,4.46
12.35,7,two_wheeler,25,5.31
11.01,3,ev,15,2.85
32.24,8,two_wheeler,53,11.77
15.26,3,two_wheeler,42,7.19
5.86,4,ev,46,7.23
9.63,5,mini_truck,20,4.96
13.44,8,van,15,4.64
14.22,7,truck_diesel,15,7.26
8.93,7,mini_truck,13,3.87
6.23,3,two_wheeler,36,5.83
26.14,9,ev,52,10.16
5.56,5,truck_cng,12,2.83
6.05,10,mini_truck,24,5.32
24.85,5,van,26,7.76
25.64,4,van,24,7.73
28.53,3,ev,61,11.9
6.28,8,truck_diesel,14,4.3
5.81,3,two_wheeler,39,6.94
13.71,8,two_wheeler,28,5.76
7.14,10,mini_truck,45,8.96
16.7,10,van,11,4.76
36.4,2,van,9,6.79
35.07,4,two_wheeler,30,8.12
17.87,4,two_wheeler,85,12.39
14.64,9,van,15,5.24
11.54,2,ev,5,1.3
19.38,7,two_wheeler,37,6.61
15.35,3,van,32,6.48
2.51,1,two_wheeler,35,5.45
33.59,3,two_wheeler,45,9.37
6.08,8,ev,34,5.29
17.23,1,truck_cng,78,15.07
25.74,4,two_wheeler,25,6.42
5.12,3,two_wheeler,55,8.88
7.14,1,two_wheeler,20,3.62
10.26,6,truck_cng,8,3.36
8.87,4,truck_cng,34,6.88
26.3,8,truck_cng,26,10.25
17.5,7,mini_truck,14,5.71
43.23,2,two_wheeler,9,4.74
8.38,4,ev,8,1.64
23.79,7,mini_truck,14,7.35
22.58,7,van,5,5.07
15.03,5,mini_truck,24,7.03
46.55,7,mini_truck,20,11.81
9.89,6,van,20,4.51
13.01,6,mini_truck,35,8.35
8.44,9,two_wheeler,7,1.99
24.13,10,mini_truck,38,12.27
24.73,7,two_wheeler,13,4.84
5.77,10,van,28,5.41
11.68,5,truck_diesel,25,7.42
5.63,6,truck_diesel,12,3.86
24.6,8,two_wheeler,16,5.09
14.74,8,ev,15,3.29
6.19,6,van,20,4.11
16.94,3,two_wheeler,22,4.6
3.67,4,two_wheeler,12,2.14
28.46,8,two_wheeler,43,9.95
12.27,4,van,9,3.09
4.78,6,van,18,3.53
14.22,7,truck_cng,16,6.47
17.85,5,truck_diesel,20,7.97
33.43,2,truck_diesel,14,10.55
14.5,3,two_wheeler,15,3.82
15.96,8,two_wheeler,12,3.31
49.02,5,two_wheeler,39,10.28
9.11,1,ev,35,5.78
22.98,4,van,21,6.58
10.67,1,truck_cng,35,7.27
26.08,6,van,14,6.61
14.98,10,two_wheeler,29,6.5
7.3,9,ev,25,4.45
4.07,2,truck_diesel,31,5.41
3.87,5,van,46,7.78
4.62,8,truck_diesel,13,3.6
20.09,4,two_wheeler,19,4.05
18.3,7,ev,15,3.11
19.38,6,two_wheeler,38,7.91
37.97,8,mini_truck,28,11.49
18.22,10,van,9,5.75
6.72,1,van,45,7.42
32.85,4,truck_diesel,34,15.02
11.91,7,two_wheeler,34,6.37
19.79,1,ev,15,3.09
5.11,3,van,32,6.24
12.33,6,van,67,12.73
12.25,4,two_wheeler,54,8.47
33.35,4,mini_truck,49,13.02
8.59,4,two_wheeler,28,5.06
40.15,7,truck_cng,56,16.66
4.13,9,two_wheeler,51,8.43
7.99,9,mini_truck,10,3.46
13.52,9,mini_truck,3,3.84
20.82,9,truck_diesel,47,13.73
7.13,6,van,65,10.84
6.54,4,two_wheeler,7,1.55
10.3,10,truck_diesel,32,9.04
6.77,10,mini_truck,11,3.6
9.12,2,ev,24,3.99
6.53,9,van,31,6.22
2.32,9,van,70,10.2
34.9,1,ev,14,3.52
40.42,6,ev,51,9.59
6.03,7,van,19,3.9
20.07,7,van,31,8.72
14.22,8,mini_truck,30,7.86
61.01,9,two_wheeler,19,10.1
10.18,4,truck_cng,19,4.91
41.74,10,mini_truck,52,18.14
1.22,5,two_wheeler,24,3.67
3.39,6,van,48,8.03
10.58,6,two_wheeler,37,6.2
8.9,7,ev,44,7.58
11.76,8,two_wheeler,7,2.24
9.4,6,van,24,5.71
24.66,1,two_wheeler,51,9.64
24.8,1,two_wheeler,10,3.36
10.18,5,van,34,6.89
7.28,9,two_wheeler,44,7.28
10.44,6,truck_diesel,11,4.94
7.89,1,truck_diesel,25,5.19
6.62,6,van,26,4.88
3.04,4,van,101,15.34
5.01,4,van,29,5.14
9.56,2,mini_truck,37,7.21
28.57,5,truck_cng,8,8.24
12.82,9,two_wheeler,2,1.92
4.06,10,ev,16,2.62
11.09,8,two_wheeler,77,13.22
15.28,4,two_wheeler,44,8.53
15.42,9,van,29,6.96
16.07,2,truck_diesel,33,8.7
25.4,3,van,29,7.68
10.22,10,van,7,3.34
9.41,4,two_wheeler,10,2.24
32.35,9,two_wheeler,35,8.15
8.29,2,van,38,6.91
9.54,8,mini_truck,40,7.65
9.73,3,mini_truck,13,3.49
15.64,8,van,5,3.99
4.62,7,ev,59,8.15
9.94,6,van,12,3.56
12.39,6,truck_diesel,65,14.84
1.75,7,van,29,4.34
11.85,7,two_wheeler,37,6.68
12.07,3,ev,14,2.44
19.76,6,mini_truck,36,9.66
4.67,2,two_wheeler,21,3.42
23.43,2,truck_diesel,22,9.52
13.49,3,ev,15,3.03
15.25,5,mini_truck,30,7.93
17.02,8,ev,9,2.47
8.22,7,van,61,11.5
8.18,1,van,34,6.22
15.47,8,two_wheeler,9,2.9
13.57,4,two_wheeler,28,5.61
10.91,10,ev,8,2.14
19.53,6,two_wheeler,50,9.45
20.18,8,mini_truck,13,7.19
4.4,3,van,13,2.64
11.25,7,mini_truck,33,7.55
11.47,3,truck_cng,21,5.02
23.27,1,mini_truck,58,11.13
9.02,8,mini_truck,67,11.61
13.01,3,mini_truck,23,6.13
28.42,6,two_wheeler,1,3.06
35.56,6,ev,30,6.92
44.68,10,truck_diesel,13,19.59
25.34,9,truck_diesel,15,12.96
24.43,4,van,26,8.19
15.44,6,two_wheeler,19,4.12
16.33,9,truck_diesel,31,10.55
3.47,7,ev,30,4.53
11.62,10,van,18,4.77
9.0,7,mini_truck,22,5.33
23.28,2,ev,15,3.68
20.87,4,mini_truck,14,6.53
13.71,2,van,23,5.3
22.34,1,two_wheeler,29,5.98
9.51,10,van,18,4.64
14.61,1,truck_diesel,9,4.05
10.83,6,mini_truck,4,2.92
12.13,4,ev,32,5.61
19.35,7,two_wheeler,61,11.96
8.49,2,van,17,3.54
24.97,1,two_wheeler,58,10.04
15.77,10,two_wheeler,81,14.15
15.53,10,truck_diesel,27,10.95
26.73,3,two_wheeler,32,7.44
8.09,9,two_wheeler,9,2.24
9.24,4,van,42,7.89
2.35,5,mini_truck,6,1.36
5.98,7,van,16,3.2
11.72,8,truck_diesel,14,6.28
22.24,1,mini_truck,53,11.03
16.53,8,truck_diesel,22,9.26
37.51,5,mini_truck,32,12.95
15.31,6,mini_truck,49,10.32
21.34,7,van,6,4.09
14.44,6,mini_truck,40,9.94
5.32,4,truck_diesel,27,5.83
13.2,3,truck_diesel,8,4.77
27.09,6,two_wheeler,28,6.9
21.2,10,mini_truck,45,12.42
7.47,10,two_wheeler,4,1.56
37.66,8,ev,15,4.63
9.86,8,two_wheeler,24,5.04
10.45,8,ev,19,3.5
37.75,8,truck_diesel,41,20.21
21.34,1,two_wheeler,63,11.47
1.21,3,ev,57,9.87
10.45,1,mini_truck,55,9.4
16.75,8,mini_truck,39,9.5
18.91,6,truck_diesel,15,8.12
6.39,3,van,26,4.43
22.13,6,van,51,11.91
26.41,6,van,28,8.94
23.23,1,van,15,5.08
15.8,4,van,15,4.79
5.76,1,truck_diesel,52,8.48
27.49,3,two_wheeler,30,6.6
9.12,7,mini_truck,23,5.67
12.05,2,two_wheeler,70,12.26
3.33,8,van,3,1.03
7.73,8,van,36,6.9
17.07,3,ev,32,5.55
10.9,2,van,21,4.42
12.18,1,ev,39,6.33
3.25,1,ev,65,8.98
8.34,3,ev,37,5.93
3.19,9,van,69,11.04
22.5,8,two_wheeler,7,3.61
3.5,9,mini_truck,33,5.62
23.18,5,truck_diesel,20,9.11
1.81,7,two_wheeler,25,4.3
12.87,1,truck_diesel,42,9.24
12.54,7,truck_cng,23,5.94
2.68,7,mini_truck,50,8.15
3.72,2,two_wheeler,31,5.12
7.37,8,mini_truck,22,4.89
1.45,9,ev,8,1.26
4.89,5,ev,10,1.77
15.42,2,mini_truck,65,11.78
14.92,1,two_wheeler,78,12.98
16.94,1,van,29,6.74
10.19,7,two_wheeler,7,2.21
4.53,5,mini_truck,11,2.51
36.48,1,two_wheeler,41,8.93
8.01,10,mini_truck,41,8.17
8.77,1,truck_diesel,19,5.13
16.47,3,two_wheeler,16,4.09
12.33,3,mini_truck,54,10.36
8.27,2,mini_truck,27,5.0
80.02,7,mini_truck,19,20.08
3.92,5,mini_truck,26,4.83
35.13,4,mini_truck,17,8.7
2.57,8,ev,20,3.37
9.57,4,two_wheeler,19,3.86
29.96,5,two_wheeler,27,7.14
9.19,10,two_wheeler,35,6.99
51.69,5,ev,25,6.36
33.31,1,two_wheeler,20,5.4
11.79,10,truck_diesel,7,5.93
11.31,4,mini_truck,23,5.93
2.8,10,two_wheeler,49,7.14
32.71,6,mini_truck,20,9.2
14.87,6,two_wheeler,24,5.22
30.29,3,mini_truck,63,12.74
7.54,9,ev,47,7.68
6.14,7,two_wheeler,44,6.41
10.23,4,ev,28,4.9
9.6,3,ev,15,2.49
16.41,3,van,42,8.09
19.76,1,van,50,10.19
32.23,2,mini_truck,26,9.54
21.08,3,two_wheeler,11,3.63
7.68,3,two_wheeler,14,2.79
32.5,5,van,10,6.76
22.03,5,truck_diesel,27,10.66
21.02,4,mini_truck,99,18.03
20.2,7,mini_truck,62,15.16
6.02,9,ev,25,4.15
2.0,2,ev,9,1.44
2.79,3,truck_diesel,25,4.26
5.0,9,truck_diesel,28,6.73
10.41,10,two_wheeler,41,7.43
21.59,4,van,44,9.75
3.16,7,van,21,3.79
10.19,10,truck_cng,17,5.17
16.76,5,mini_truck,42,9.26
1.82,7,van,17,2.96
1.98,7,van,12,2.12
16.86,9,mini_truck,4,4.83
13.25,4,mini_truck,36,7.96
15.82,10,truck_cng,7,6.14
21.36,4,truck_diesel,4,7.19
14.67,10,van,37,8.96
5.64,9,truck_cng,30,6.15
15.13,7,mini_truck,27,6.85
12.85,7,two_wheeler,25,4.41
3.48,3,mini_truck,60,9.87
18.87,9,mini_truck,33,8.63
14.26,7,mini_truck,16,5.09
13.04,5,two_wheeler,22,4.48
10.53,3,two_wheeler,33,5.74
16.29,9,van,13,5.4
11.65,1,mini_truck,24,5.01
5.08,10,two_wheeler,40,6.47
11.52,8,two_wheeler,58,9.85
20.94,6,mini_truck,18,6.93
37.36,1,two_wheeler,37,7.63
18.36,3,van,18,5.33
27.39,9,two_wheeler,59,12.4
4.02,6,mini_truck,19,3.41
2.8,7,ev,40,6.09
10.98,4,truck_cng,10,3.9
6.82,10,truck_diesel,58,11.61
6.77,10,mini_truck,20,4.58
3.53,10,two_wheeler,24,4.22
14.36,6,two_wheeler,12,3.07
9.07,1,mini_truck,16,3.74
37.05,9,ev,19,5.84
20.8,6,two_wheeler,24,6.1
12.67,5,ev,43,6.99
18.23,10,two_wheeler,4,2.98
13.13,1,two_wheeler,17,3.52
22.81,1,ev,18,3.66
37.61,6,truck_diesel,19,15.31
14.29,8,truck_diesel,41,11.95
3.25,2,mini_truck,20,3.58
10.79,4,ev,27,4.71
5.3,1,van,14,2.82
18.45,5,truck_diesel,41,10.5
10.38,4,van,15,3.8
24.63,9,truck_cng,17,9.58
3.04,9,truck_diesel,15,3.6
5.34,8,ev,67,10.71
1.73,3,two_wheeler,36,5.13
7.54,4,van,58,10.78
9.49,1,van,15,3.26
22.51,4,van,11,5.04
21.05,5,van,3,3.93
32.75,7,van,13,8.08
18.99,10,ev,34,6.09
10.03,7,truck_cng,20,5.34
33.37,8,two_wheeler,26,7.65
31.61,9,mini_truck,13,9.88
30.82,3,two_wheeler,4,3.17
1.89,6,mini_truck,25,3.98
7.54,1,van,46,7.42
38.0,8,truck_diesel,17,16.56
8.04,6,two_wheeler,86,14.11
12.0,4,ev,54,9.3
26.41,3,two_wheeler,28,6.08
10.48,7,ev,24,4.54
2.02,9,ev,47,7.27
13.39,7,ev,29,5.38
23.31,4,van,24,7.31
48.35,1,van,14,8.32
8.18,3,van,21,4.44
14.05,4,truck_cng,43,9.22
8.93,8,mini_truck,13,4.16
7.65,6,van,41,8.37
9.5,8,two_wheeler,38,6.72
11.95,10,van,54,10.21
18.67,5,mini_truck,5,4.97
2.09,10,truck_diesel,31,4.86
12.0,5,van,64,11.68
3.82,10,two_wheeler,12,2.43
26.49,9,two_wheeler,43,9.61
5.8,5,two_wheeler,54,8.52
12.52,6,truck_diesel,11,6.0
23.56,4,mini_truck,29,8.86
1.37,7,two_wheeler,43,6.87
15.56,9,two_wheeler,9,3.51
6.17,6,mini_truck,37,6.76
4.56,8,mini_truck,18,3.84
22.71,7,mini_truck,40,9.94
44.56,4,two_wheeler,8,5.94
33.49,3,two_wheeler,25,6.5
9.19,4,van,30,5.72
9.18,9,mini_truck,21,5.19
14.11,4,ev,80,12.56
3.7,1,truck_diesel,37,6.47
16.46,5,truck_diesel,17,7.75
12.18,1,van,8,2.5
14.34,7,two_wheeler,25,5.83
7.15,4,mini_truck,37,6.86
23.12,6,van,15,5.8
13.91,10,two_wheeler,9,3.03
25.61,9,two_wheeler,35,8.94
37.52,7,van,45,14.16
22.47,5,two_wheeler,16,5.1
9.78,1,mini_truck,31,6.04
4.45,9,van,39,7.04
1.24,2,van,78,12.85
10.21,4,two_wheeler,35,5.97
8.29,1,ev,24,3.96
5.49,6,van,16,3.47
21.45,2,two_wheeler,27,5.71
23.94,8,van,2,5.02
21.66,9,ev,34,5.88
15.99,9,van,35,8.86
7.99,2,two_wheeler,29,5.35
10.64,4,two_wheeler,28,5.17
5.9,3,truck_cng,7,2.17
15.36,9,ev,27,5.12
2.54,4,mini_truck,33,5.61
16.93,7,two_wheeler,31,6.41
6.91,3,van,34,6.33
6.47,5,van,29,5.09
22.82,8,van,24,7.54
21.94,9,two_wheeler,49,8.99
16.41,10,van,6,4.43
7.12,6,two_wheeler,37,5.95
2.83,4,truck_diesel,10,2.3
19.25,8,ev,61,11.2
11.57,9,truck_diesel,38,9.88
22.92,1,mini_truck,40,8.46
14.0,7,two_wheeler,22,4.68
31.66,4,mini_truck,42,11.8
12.08,7,van,29,5.99
10.03,6,two_wheeler,24,4.3
16.37,6,two_wheeler,37,7.14
6.59,9,mini_truck,21,4.9
7.27,4,ev,36,5.67
4.51,7,two_wheeler,22,4.26
25.33,8,ev,21,4.86
11.69,6,two_wheeler,10,2.65
3.04,7,ev,37,6.03
9.78,9,truck_cng,21,5.97
2.09,7,ev,49,7.8
27.46,1,mini_truck,39,10.29
5.12,10,truck_cng,79,14.0
20.46,9,mini_truck,40,10.68
3.92,1,van,31,5.13
7.36,8,truck_cng,9,3.21
5.08,1,two_wheeler,26,4.2
6.9,6,truck_cng,44,8.31
31.13,10,van,31,10.47
24.82,5,two_wheeler,47,9.33
12.81,2,truck_diesel,24,6.82
17.58,4,ev,37,6.45
23.85,9,mini_truck,57,15.25
22.26,6,truck_diesel,14,9.38
11.03,4,two_wheeler,26,4.99
17.94,6,mini_truck,25,7.59
6.08,3,two_wheeler,67,10.36
8.24,9,truck_cng,16,4.91
41.51,1,ev,46,8.64
21.59,2,two_wheeler,8,2.85
8.89,9,van,45,8.16
6.43,9,two_wheeler,58,9.48
2.3,9,ev,35,4.73
24.12,2,mini_truck,34,9.01
27.86,9,two_wheeler,20,5.87
7.78,9,two_wheeler,23,4.75
3.97,5,ev,45,7.35
28.31,5,two_wheeler,16,5.22
11.23,4,truck_cng,33,7.81
15.49,8,ev,36,6.91
16.25,6,two_wheeler,39,7.68
13.78,6,ev,15,3.45
16.98,6,truck_cng,35,9.23
7.95,7,two_wheeler,33,6.5
19.27,9,ev,14,3.5
6.53,7,mini_truck,27,5.71
15.2,5,two_wheeler,27,5.47
18.52,8,two_wheeler,28,6.63
8.01,9,truck_diesel,31,7.25
14.67,5,two_wheeler,25,5.07
28.59,10,two_wheeler,10,5.0
4.35,7,truck_diesel,52,8.87
11.26,7,van,36,7.83
4.01,6,truck_diesel,26,5.4
25.01,5,mini_truck,36,10.8
21.54,5,two_wheeler,8,3.36
17.7,4,truck_diesel,40,11.48
7.62,5,van,85,13.92
13.28,1,mini_truck,41,8.23
6.9,9,van,23,4.86
3.32,5,van,13,2.51
28.99,8,two_wheeler,108,18.6
6.87,10,van,24,5.11
26.2,2,truck_diesel,40,13.92
16.86,2,two_wheeler,22,4.61
31.47,1,two_wheeler,29,6.62
19.17,8,two_wheeler,44,8.49
21.27,4,two_wheeler,29,6.32
18.42,9,truck_diesel,37,11.57
26.87,3,two_wheeler,21,4.84
20.0,5,two_wheeler,47,9.7
24.76,8,van,22,8.56
26.73,3,van,4,4.17
5.16,2,mini_truck,31,5.64
5.29,4,mini_truck,27,5.39
19.34,5,van,14,5.4
15.41,8,two_wheeler,32,6.58
11.31,9,van,29,6.75
14.66,10,mini_truck,45,9.58
9.79,10,two_wheeler,23,4.85
28.87,5,ev,29,6.3
22.31,4,two_wheeler,8,3.21
21.1,5,ev,7,2.55
5.07,9,truck_diesel,18,5.0
3.08,3,ev,90,13.7
19.35,1,van,36,7.56
39.23,9,two_wheeler,8,5.71
24.13,4,truck_diesel,18,9.86
21.75,2,two_wheeler,43,8.28
12.72,2,two_wheeler,48,8.15
5.87,6,van,40,6.87
4.27,1,truck_diesel,13,2.71
9.53,10,mini_truck,5,3.02
15.91,3,van,22,5.6
11.34,4,mini_truck,68,12.82
27.59,1,van,41,9.96
5.81,8,mini_truck,53,9.47
25.19,4,mini_truck,27,9.3
14.46,2,ev,25,4.17
10.47,8,mini_truck,41,8.17
13.89,3,truck_diesel,25,7.68
5.85,2,ev,39,5.99
14.67,1,van,18,4.77
30.35,3,two_wheeler,39,8.29
22.54,7,two_wheeler,128,21.31
24.31,1,two_wheeler,12,3.67
25.17,4,two_wheeler,30,6.66
8.19,3,truck_diesel,10,3.95
12.78,6,two_wheeler,36,6.46
28.75,8,ev,33,6.54
6.43,6,van,15,3.7
27.95,1,ev,23,4.53
5.88,2,van,42,6.98
24.42,4,van,15,5.87
16.03,4,truck_diesel,35,9.16
10.44,2,two_wheeler,7,1.87
1.63,5,two_wheeler,13,2.14
7.33,8,truck_cng,68,11.15
22.64,3,two_wheeler,24,5.48
15.3,4,van,29,6.76
7.49,6,mini_truck,25,5.78
11.66,4,two_wheeler,21,4.63
19.12,3,truck_diesel,51,12.42
15.24,4,ev,14,3.04
12.14,10,two_wheeler,18,4.15
38.71,8,mini_truck,11,11.14
8.03,1,mini_truck,24,5.21
14.5,6,ev,34,6.02
22.19,6,van,28,8.45
19.78,8,two_wheeler,14,4.32
19.2,4,van,27,7.08
18.57,8,van,41,10.18
18.76,7,two_wheeler,15,4.11
6.34,6,truck_cng,87,14.09
33.65,9,mini_truck,42,14.04
20.88,7,van,25,7.1
12.41,4,two_wheeler,26,5.29
19.48,10,van,19,7.47
9.12,2,van,24,5.21
10.71,5,two_wheeler,41,6.56
5.1,3,ev,19,3.16
13.06,2,van,23,5.34
22.04,2,truck_diesel,42,11.45
8.09,1,mini_truck,22,4.5
2.82,4,van,33,5.37
5.78,6,ev,23,3.77
23.34,8,van,63,13.98
12.78,2,van,43,7.92
12.98,5,ev,45,7.55
39.39,9,two_wheeler,41,10.58
24.86,3,mini_truck,38,9.7
11.06,5,ev,30,5.51
18.24,6,mini_truck,51,12.19
19.2,1,ev,8,2.04
4.86,9,ev,11,2.1
37.04,5,two_wheeler,25,7.71
4.85,1,two_wheeler,19,3.38
19.34,9,two_wheeler,14,4.49
26.85,4,two_wheeler,26,6.98
2.48,10,truck_diesel,61,10.5
8.41,1,van,33,6.18
36.66,9,two_wheeler,29,9.54
16.26,9,mini_truck,33,8.59
4.16,4,van,29,4.95
8.69,4,truck_cng,25,5.59
45.57,2,truck_diesel,41,17.07
33.87,7,ev,26,5.72
8.3,2,two_wheeler,22,3.95
33.1,9,ev,26,6.2
34.25,1,mini_truck,14,6.94
5.24,8,two_wheeler,23,3.93
51.01,6,truck_cng,12,13.77
32.3,4,truck_diesel,21,12.33
6.23,9,ev,12,2.32
17.47,7,van,17,5.37
12.29,1,mini_truck,17,4.38
